bugName	pval	p6M	p1Y	s6M	s1Y	Adjustedpval	Adjustedp6M	Adjustedp1Y
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_NA_33	0.0074063771347499	0.00529687732225921	0.00772753606256881	1.41712584413839	1.38795385135936	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Romboutsia_146	0.0153850500558481	0.0383017347425931	0.132817013332604	0.548024984570476	-0.380400355388722	0.681260200070141	0.710666996230385	0.506949231647716
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminiclostridium_9_482	0.0193395058046486	0.343832342231744	0.0264670472271666	-0.206394002601091	0.564923926112931	0.681260200070141	0.788018411588288	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_48	0.0204801811328521	0.00675469986140841	0.0983084038305524	-1.79855233691243	-1.00805572223896	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_223	0.0241383434562095	0.162964552926929	0.00778425899184594	-0.558941671027672	-1.26905754923867	0.681260200070141	0.788018411588288	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_268	0.0255889069751917	0.0137898268486358	0.0351195534548648	0.82066581335872	0.690768174489808	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Veillonella_132	0.0272262402214802	0.0156082890032836	0.0320963513683668	1.29663811370428	1.15108843556916	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_12	0.0287249734646324	0.0675427879051191	0.0118809717618084	0.825821941271031	1.26172803157181	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_66	0.0305854289533348	0.123239920477147	0.0107650616206079	0.441577493305165	0.831265711230327	0.681260200070141	0.787768903442156	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospira_102	0.0312139382371251	0.0101337063401666	0.277667599088352	1.11535902297704	0.418674390388828	0.681260200070141	0.710666996230385	0.585689422924875
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_204	0.0313534945098686	0.0255583435997111	0.024862063840103	0.675880962782741	0.698713984617917	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Faecalitalea_515	0.0328661807732819	0.0164452516804845	0.0438415305340551	-0.831489810635391	-0.695056496828229	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_150	0.0329221770978639	0.72880147357393	0.0233058496679585	-0.143462311554917	1.12533842784013	0.681260200070141	0.879772853069561	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminiclostridium_9_621	0.0336144521729793	0.0178401940630211	0.999999691900595	0.581959814233048	-8.51328136646804e-08	0.681260200070141	0.710666996230385	0.999999691900595
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia_55	0.0346369656564327	0.0123303999821694	0.516368194885081	1.37116491663794	0.312560177115076	0.681260200070141	0.710666996230385	0.753727962217857
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_119	0.0371587616233612	0.043306029305725	0.0212067694563469	0.889798524493338	1.08000727144015	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_NA_390	0.0387341069264893	0.138019903601622	0.0137794460288004	-0.358058731376494	-0.676937658187754	0.681260200070141	0.788018411588288	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto_1_62	0.0467435622641291	0.58756936394281	0.0179336022063103	0.188865320529158	0.995967180390183	0.681260200070141	0.845555447864789	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Anaerotruncus_889	0.0496426949459523	0.0215185178229813	0.840078796970272	-0.367469739754376	-0.0287502356473292	0.681260200070141	0.710666996230385	0.937451758428613
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminiclostridium_5_125	0.049921892755136	0.0283132184566438	0.0580390669361577	-0.578129691637261	-0.487781338461949	0.681260200070141	0.710666996230385	0.50587025836114
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Acidaminococcaceae_Phascolarctobacterium_41	0.0519164859652754	0.998326205053929	0.0256964029057074	0.00101004220256993	1.26804817311992	0.681260200070141	0.998326205053929	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Anaerotruncus_597	0.0520715404258638	0.235185450495346	0.100866394622721	-0.273351036472849	0.407517757906773	0.681260200070141	0.788018411588288	0.50587025836114
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_84	0.0524466609968788	0.379509275803927	0.0572734654646174	0.267290251623997	-0.632456077182171	0.681260200070141	0.788018411588288	0.50587025836114
