bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Proteobacteria	0.0399757094838317	0.0399757094838317	0.362984259075105	0.183640086407115	0.183640086407115
Verrucomicrobia	0.04080890809047	0.04080890809047	0.455440817491111	0.183640086407115	0.183640086407115
Fusobacteria	0.168315811578771	0.168315811578771	0.313970569943964	0.504947434736314	0.504947434736313
Tenericutes	0.337624724407392	0.337624724407392	-0.230304129452831	0.690388110875674	0.690388110875674
Firmicutes	0.383548950486486	0.383548950486486	0.0382139415828192	0.690388110875674	0.690388110875674
Bacteroidetes	0.639772936318336	0.639772936318336	0.0636436350758199	0.912731498312116	0.912731498312116
Cyanobacteria	0.769573630386401	0.769573630386401	-0.0359845395743254	0.912731498312116	0.912731498312116
Actinobacteria	0.831674556102538	0.831674556102538	0.0306531855188346	0.912731498312116	0.912731498312116
others	0.912731498312116	0.912731498312116	0.0245627107795027	0.912731498312116	0.912731498312116
