"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR11292126"	0.876709732340423	0.964365564327207	0.920483584540255	0.908150777095724	0.944069421153008	0.745926948835098	0.898775259740124	0.918717194656839	0.947746431758936	0.901977475881781
"SRR11292127"	0.77027522243796	0.828980977873897	0.830078608060491	0.455987948574329	0.722120842664259	0.8404269275456	0.699028376285964	0.536041214766969	0.842397022869813	0.824417916849647
"SRR11292131"	0.972955297709017	0.974633855363986	0.959922591078594	0.959042174749643	0.996574059873583	0.984852163792448	0.976353310243861	0.994945893484371	0.982304440476168	0.992937670417495
"SRR11292132"	0.0310102123238322	0.0148981879643034	0.0148724565642665	0.0163063272249412	0.00599427884755025	0.0252774627586918	0.0155924679009806	0.0139723958425559	0.0280233037333052	0.0237135407604227
"SRR11292136"	0.111220543356225	0.158391862526456	0.228282628809551	0.0809568704242073	0.166034520851988	0.0979012376356583	0.141937747877572	0.135451757390854	0.171626607175563	0.24516589166675
"SRR11292137"	0.56662092339006	0.801246790514653	0.736845144557224	0.740629320878013	0.80085602667187	0.697622107129531	0.698795278602645	0.650611879224464	0.568944175513626	0.890564165680596
"SRR11292138"	0.378432177223636	0.572079216210853	0.327243011518511	0.46906318397801	0.443494438957951	0.453133361932787	0.374389634658688	0.419705990037177	0.368776570825024	0.403978532016271
"SRR11292140"	0.771239568704818	0.850242366064524	0.582098273727033	0.399574562951864	0.605629637204184	0.713231471218694	0.710720412461645	0.664612634346561	0.547934075186498	0.918583703491308
"SRR11292141"	0.854640238802637	0.947722527971286	0.895715684370134	0.822776319114152	0.85487500121635	0.93119436266014	0.896783142814477	0.465273750456699	0.901767960874176	0.850379415453354
"SRR11292142"	0.0912089007047448	0.0874934215219182	0.139165766590473	0.52649079936971	0.49336220183451	0.1903120692216	0.253862724836785	0.17954486416176	0.0766589075104004	0.111029446840065
"SRR11292143"	0.0994343406715257	0.0231568619204646	0.113175250356999	0.0249860111848696	0.0555930011316304	0.0471939743298206	0.0412179763509496	0.0921337433114644	0.102985928897526	0.0572439171033965
"SRR11292144"	0.464800301612962	0.428334452177857	0.218762603720787	0.350994661353997	0.530167680080413	0.398499704487987	0.118978262128442	0.58381509596164	0.557462307929801	0.456757443509608
"SRR11292145"	0.62402575776503	0.657945382623987	0.506561576773004	0.632428432288485	0.506309980649372	0.684730231378373	0.693123714521312	0.794611352178771	0.55107605497291	0.671999901998135
"SRR11292146"	0.964764755328235	0.88850139632389	0.965144666944334	0.947173810798196	0.812363418823042	0.851676647700392	0.934034629195375	0.896586254516925	0.920502545756852	0.891357253303938
"SRR11292147"	0.625552424855812	0.943910119961612	0.841827586909263	0.951456575924744	0.355256508161643	0.902081280999158	0.796932705402686	0.495648019672217	0.850440207184906	0.678947222028584
"SRR11292148"	0.954471533351253	0.958892624175363	0.959593089039017	0.950608028300752	0.92710310317542	0.957183139614045	0.967476498851597	0.789893486671855	0.906616574656007	0.914114966389658
"SRR11292129"	0.864192767934507	0.751308929720581	0.837669777895628	0.911627854260704	0.843105550231021	0.863091523908222	0.852618877222652	0.744201404409566	0.822302192109588	0.870958447040611
"SRR11292130"	0.963949530882732	0.97476605017665	0.962684573329313	0.965242115495846	0.957880663947526	0.957821367908929	0.936930528110053	0.97674274913435	0.957552159959294	0.980582898257733
"SRR11292133"	0.991275960122916	0.993909333827411	0.978433083130413	0.980370491449962	0.978312903132078	0.992759266873507	0.975633063660299	0.988462492645317	0.958159894210473	0.980103029649801
"SRR11292134"	0.0846779424056819	0.0158495407444568	0.0337824047816425	0.0333178517075345	0.0687422158099414	0.0553155411873538	0.0364188479380501	0.0562765175465002	0.0241399858950604	0.0364610204078424
"SRR11292135"	0.0540938530343249	0.0541578097173913	0.0375517968405882	0.0548067587780049	0.0728672550622216	0.0549559420060653	0.070801903390074	0.0672213515570309	0.0434870095221711	0.038080547910579
"ERR1624539"	0.139855201418872	0.114207461126886	0.0865945554864211	0.164501888461904	0.107759719201792	0.132034655888179	0.249492818152564	0.113683035185837	0.10005201802004	0.0553804962916457
"ERR1624542"	0.359243526589389	0.529485438971642	0.50878095807624	0.530503816197252	0.4089636154398	0.444195055666933	0.351175263756519	0.476500436152858	0.418165952927645	0.44400362416063
"ERR1624545"	0.882057867699683	0.995798614556448	0.995476808422859	0.998163020719491	0.99664074968502	0.999535406407519	0.995643571323592	0.990599786398373	0.882935313153923	0.990162902948561
