"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR11292125"	0.750359592514555	0.762674353727773	0.822457310656928	0.815493181755227	0.826911297890237	0.745268402559069	0.873119318020224	0.833120684260188	0.754549874265456	0.753102393210388
"SRR11292126"	0.319902697086885	0.332882366780958	0.439218116067428	0.499796398697684	0.384323054011121	0.328343792260735	0.419879467233179	0.331236851529047	0.375601346019439	0.518173457741207
"SRR11292127"	0.708457281155459	0.480165958222257	0.435416996815447	0.402281398965874	0.487567581274825	0.238502275641347	0.832184471078435	0.532231765030507	0.645203004456073	0.767567340986225
"SRR11292131"	0.862457136320119	0.798888834755812	0.891180807905603	0.875643212761709	0.865310959865946	0.817724672071072	0.800154138925365	0.722995247956529	0.827114134814111	0.828734825632108
"SRR11292132"	0.165400622665743	0.148405371755382	0.194076347761381	0.148829888209198	0.104723952296835	0.1489523131394	0.222056391631388	0.0886916540852395	0.154676241789677	0.107265305248969
"SRR11292136"	0.753098500207132	0.607545720737171	0.625238041076755	0.705225020247995	0.606726850106893	0.725665215682431	0.70505861400671	0.697310971793557	0.705032282961799	0.690983284520054
"SRR11292137"	0.489549134963155	0.463439766379769	0.682454521160716	0.397095344535796	0.480124582536104	0.618936939758113	0.532605234953583	0.501490091074238	0.484274468879113	0.415179445306786
"SRR11292138"	0.569388603761725	0.461887885313382	0.461887885313382	0.574123597243186	0.0819668498009829	0.593032230240867	0.556196212358522	0.0714615167951195	0.54324460125305	0.609711989190474
"SRR11292140"	0.324345356701259	0.412197600782748	0.591195628863361	0.857388522792458	0.303806704255979	0.656160681425006	0.30445131661809	0.838470295667495	0.724384576512366	0.797207436426213
"SRR11292141"	0.830467211208536	0.750120782390149	0.80919409310799	0.851533416624401	0.763366523228707	0.717765114895697	0.717765114895697	0.897453803552813	0.664790700416978	0.883114030990221
"SRR11292142"	0.287069554177297	0.40917817045128	0.440178541247623	0.414398237673692	0.370874111469255	0.267216967366582	0.307976114877915	0.392552762272612	0.39724009793055	0.472269936794566
"SRR11292143"	0.36808706791958	0.777197402211919	0.777197402211919	0.563561573200314	0.439761440363819	0.863472654224901	0.614398565036446	0.579774646517086	0.509432386823058	0.873823830230172
"SRR11292144"	0.232599471297667	0.256190187018745	0.308354802251113	0.269574929189934	0.216834642904746	0.257370829105066	0.197234485260206	0.2046304221316	0.116471221608405	0.542205138264601
"SRR11292145"	0.542534143073602	0.567096460338809	0.536129089399372	0.530270010068131	0.554039887831625	0.547078515515425	0.721651408321039	0.560139732545457	0.59220220803519	0.486796026309166
"SRR11292146"	0.702459853993241	0.636169757703651	0.747332562762942	0.743658693386638	0.70830295408887	0.793224491143121	0.735932045122495	0.761000727140912	0.733425818781801	0.574322724915049
"SRR11292147"	0.45712315502873	0.766303300287293	0.496199937933897	0.318574930395058	0.709653453635309	0.634130327278105	0.683958181155433	0.558387122548901	0.663552654771612	0.421255211216036
"SRR11292148"	0.854811208865019	0.832937055420661	0.854811208865019	0.802803258667674	0.812728524540151	0.778667063983953	0.851687475814142	0.850220747713858	0.833501266581854	0.86872961744824
"SRR11292129"	0.701613939285923	0.838795252970262	0.892742808686948	0.827553011437913	0.844734621621427	0.846361202205511	0.840756441115002	0.847659521861585	0.813181992619143	0.774771135021968
"SRR11292130"	0.117951426342652	0.402884161580199	0.351500628948691	0.19915130744274	0.128173885451556	0.496796079875538	0.121993134810906	0.260833384288358	0.432001228577838	0.101990191501937
"SRR11292133"	0.769076692167935	0.88394122617656	0.750668393333699	0.716665776573079	0.868954200299283	0.771956946645966	0.825701044994403	0.721882781210621	0.779361485334977	0.759703704606063
"SRR11292134"	0.558438828977395	0.67502711044517	0.558438828977395	0.471364423373351	0.644358232967977	0.630171252008978	0.630171252008978	0.615060946142437	0.646849896101513	0.571026992696806
"SRR11292135"	0.375711466928925	0.224852231359768	0.367117666364202	0.194496946740912	0.524933436975639	0.193658249175733	0.615376829466863	0.280223837052024	0.243817951164813	0.559595493250225
