"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SAMPLE-17"	0.999063452698096	0.99930586455879	0.999921004779795	0.925582752386513	0.98541969487714	0.995465188299159	0.999438372745378	0.829797512222574	0.99930269638065	0.999505979168905
"SAMPLE-18"	0.0862946966119062	0.154357011323317	0.29186794414247	0.167896076413757	0.386069756650204	0.152844234345094	0.108748201155774	0.0364614334711806	0.02570423594184	0.112635537019892
"SAMPLE-19"	0.996717611738862	0.995802227791532	0.936502881228251	0.972357266413694	0.970208936867815	0.964441564641654	0.982644830013151	0.986198206589306	0.996300423955826	0.980178805259882
"SAMPLE-20"	0.958193273651249	0.953737966862757	0.983986258829511	0.906949507845309	0.951223010896578	0.960805997745888	0.913900920031996	0.951599771473574	0.966034649496538	0.962208369160536
"SAMPLE-21"	0.137928929903657	0.213214122879151	0.0424141572127055	0.0249069015416532	0.0181760589170323	0.0726316681284273	0.115469694721865	0.0325576075331001	0.00866339332916268	0.179585537412049
"SAMPLE-22"	0.987573957051657	0.89085238205721	0.946962087974962	0.988438169691595	0.935810664145708	0.967006585301841	0.922209079252245	0.973851556724791	0.967967601744644	0.996988320884385
"SAMPLE-23"	0.0709495760792892	0.0257897214306941	0.0066833543625066	0.101751577922612	0.0183655305215529	0.0258524283480985	0.0532331189115412	0.103536954768553	0.0702239986391435	0.0803996852731384
"SAMPLE-24"	0.0207860132603645	0.0184910224231628	0.0131422077483062	0.026550110624866	0.00561656706327005	0.053991354972714	0.00691795878036481	0.0841685335122353	0.0155806303279487	0.00932338388857451
"SAMPLE-25"	0.0856333161639268	0.111082438376171	0.0774438727988218	0.0582850368005348	0.211376987125163	0.17832710055422	0.0349818516689968	0.143633077280027	0.0271856566297237	0.0791123832559674
"SAMPLE-26"	0.998543385603385	0.998720859682538	0.99874852305721	0.998012612779684	0.992840865875218	0.9992579716612	0.999227826079915	0.998987668342087	0.996739931377346	0.997584902441123
"SAMPLE-27"	0.227553539137027	0.906916219292303	0.827173268830319	0.92167205271038	0.207154558162914	0.579683928429296	0.665013589367431	0.799137164895793	0.39096853214088	0.349674384296684
"SAMPLE-28"	0.675681271368234	0.80220230521589	0.891828327845485	0.663699091583694	0.887575544333044	0.721954179634855	0.960368409629712	0.767211551235749	0.948177853731291	0.991327916255093
"SAMPLE-29"	0.703449295770248	0.802076036333498	0.491707002875926	0.730097000470236	0.778848463466174	0.894491993462242	0.831855169342499	0.879871624373315	0.644035956914054	0.692527509364876
"SAMPLE-30"	0.0540111004358552	0.108689410468596	0.0615771277802302	0.0833365529147217	0.585893376738421	0.0372933844360621	0.344241389148246	0.0620489457006235	0.319389072621378	0.0176132571241688
