"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"ERR1624543"	0.354209853349604	0.523469884427169	0.445841563817593	0.465832946059183	0.427897044814744	0.437509993413643	0.332771864044602	0.306637485820577	0.370818808656583	0.236873541959553
"ERR1624544"	0.752436540690729	0.81343926327342	0.58449408496107	0.858326714979149	0.804380901286016	0.842893116490229	0.852408744344705	0.803657396329655	0.791750057380625	0.763563939349638
"ERR1624546"	0.45631943465705	0.323403300873528	0.208695132480943	0.353278271786697	0.24652299157249	0.357200449261393	0.294565334834688	0.534694401174644	0.331285497507596	0.232058616853809
"ERR1624548"	0.353598148607829	0.418206109918604	0.264512035581762	0.223526841853301	0.222206829811158	0.277951985122543	0.337229190362126	0.322601153020448	0.404980876524286	0.386213101316784
"ERR1624551"	0.410553480733867	0.52334443614994	0.29807671716952	0.355512310689044	0.310189785904787	0.336161717517846	0.309722939952457	0.420472832494371	0.282646190739419	0.487299521086379
"ERR1624557"	0.226473778992631	0.434329999500508	0.311785439700028	0.325757894832019	0.227511230842351	0.345004846390876	0.3259675812581	0.268744761796373	0.19408204553487	0.245460163515463
"ERR1624558"	0.850142045554291	0.809811918947911	0.83812722357697	0.779546074254977	0.891160889427326	0.72920804740265	0.774585873868061	0.576931909295451	0.74866968966633	0.820339659968803
"ERR1624561"	0.464594451676982	0.522907501692087	0.567189382109755	0.494747115125303	0.714401663460211	0.556657869727065	0.510760759864019	0.499471318644433	0.699152822123512	0.583356984236115
"ERR1624563"	0.464922062309864	0.51555983696863	0.747770823159238	0.500836875665715	0.514389296423361	0.466364189050318	0.697449423742561	0.570717461289236	0.483355509918155	0.404602889851125
"ERR1624566"	0.123844926253079	0.333465459616402	0.144271194150563	0.425607576584918	0.293396177686764	0.320171866386856	0.41204208872244	0.464438628766684	0.334704084269179	0.520585107133874
"ERR1624568"	0.226116407230328	0.116951423961041	0.233300589656685	0.0926719957142356	0.145214048787334	0.160443561442791	0.173815370527425	0.151992312148449	0.224773640434917	0.148839008054513
"ERR1624569"	0.692871587677151	0.449675525340777	0.66707577148301	0.543380491554942	0.721161073975868	0.548861752690676	0.538212109944783	0.503553242438266	0.562273223652132	0.59146933757091
"ERR1624571"	0.32447346039613	0.551176207555707	0.507202873245835	0.862423241686192	0.497417980335908	0.487497859269534	0.636921966515774	0.563413487667464	0.549211335165025	0.38313127238654
"ERR1624572"	0.507328369195975	0.535268173079634	0.65177120863807	0.495718185501823	0.427898351734187	0.529474329410903	0.563491460726933	0.600210727225992	0.583534038136938	0.716531041770019
"ERR1624573"	0.653813995380499	0.690990396949769	0.788559592788028	0.631085896041992	0.595276201331226	0.850691827714828	0.888396935551283	0.402557811313135	0.895898102716032	0.547678828239986
