"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR5865095"	0.682	0.718333333333333	0.635	0.608	0.65	0.678	0.706666666666667	0.676666666666667	0.683333333333333	0.62
"SRR5865099"	0.74	0.7	0.62	0.73	0.77	0.7125	0.76	0.723333333333333	0.786666666666667	0.721666666666667
"SRR5865100"	0.615	0.664	0.64	0.655	0.592222222222222	0.59	0.68	0.7075	0.66	0.63
"SRR5865101"	0.677	0.736	0.63	0.6625	0.683333333333333	0.703333333333333	0.6	0.641666666666667	0.71	0.68
"SRR5865102"	0.285	0.29	0.423	0.305	0.31	0.32	0.293333333333333	0.316666666666667	0.265	0.325
"SRR5865103"	0.68	0.616666666666667	0.66	0.695	0.624444444444444	0.651666666666667	0.586666666666667	0.637777777777778	0.625	0.71
"SRR5865104"	0.766	0.765	0.82	0.785	0.813333333333333	0.74	0.796666666666667	0.81	0.83	0.793333333333333
"SRR5865105"	0.405	0.47	0.472	0.39	0.401111111111111	0.63	0.435	0.45	0.516666666666667	0.456
"SRR5865107"	0.81	0.89	0.793333333333333	0.795	0.77	0.8	0.79	0.866666666666667	0.823333333333333	0.785
"SRR5865108"	0.712	0.713333333333333	0.67	0.798	0.815555555555556	0.75	0.723333333333333	0.778333333333333	0.85	0.866666666666667
"SRR5865109"	0.558	0.573333333333333	0.52	0.59	0.59	0.66	0.644444444444444	0.63	0.675	0.62
"SRR5865117"	0.35	0.528888888888889	0.395	0.461428571428571	0.47	0.45	0.51	0.443333333333333	0.543333333333333	0.4
"SRR5865118"	0.66	0.633333333333333	0.68	0.705	0.6	0.756666666666667	0.674444444444444	0.697777777777778	0.691666666666667	0.685
"SRR5865119"	0.5675	0.466666666666667	0.6	0.57	0.525555555555556	0.602	0.53	0.488333333333333	0.546666666666667	0.575
"SRR5865131"	0.59	0.64	0.691666666666667	0.65	0.706666666666667	0.65	0.686666666666667	0.666666666666667	0.705	0.74
"SRR5865132"	0.756	0.742857142857143	0.749	0.745555555555556	0.735	0.783333333333333	0.73	0.731666666666667	0.745	0.765555555555556
"SRR5865133"	0.53	0.385555555555556	0.47	0.392857142857143	0.41	0.388	0.375	0.415	0.36	0.446666666666667
"SRR5865134"	0.64	0.675	0.656666666666667	0.69	0.7	0.65	0.693333333333333	0.6	0.6	0.68
"SRR5865135"	0.212	0.31	0.29	0.291111111111111	0.24	0.306666666666667	0.27	0.315	0.316666666666667	0.275
"ERR1624539"	0.34125	0.366666666666667	0.355	0.38	0.395	0.321666666666667	0.403333333333333	0.324444444444444	0.405	0.315
"ERR1624542"	0.36	0.397777777777778	0.4375	0.416666666666667	0.391111111111111	0.402	0.42	0.455	0.38	0.421666666666667
"ERR1624545"	0.622	0.63	0.555	0.7025	0.64	0.685	0.603333333333333	0.685	0.645	0.633333333333333
"ERR1624547"	0.278	0.312	0.355	0.235	0.314	0.35	0.274444444444444	0.286666666666667	0.253333333333333	0.29
"ERR1624549"	0.32	0.414444444444444	0.426666666666667	0.35	0.4	0.4	0.463333333333333	0.291666666666667	0.365	0.34
"ERR1624550"	0.3125	0.381111111111111	0.34	0.343333333333333	0.344444444444444	0.39	0.43	0.3275	0.37	0.42
"ERR1624552"	0.55875	0.554285714285714	0.606666666666667	0.594	0.66	0.6	0.607777777777778	0.632222222222222	0.598888888888889	0.67
"ERR1624553"	0.198	0.0833333333333333	0.205	0.157777777777778	0.24	0.275	0.14	0.195	0.204444444444444	0.19
"ERR1624554"	0.35	0.317142857142857	0.293333333333333	0.356666666666667	0.38	0.353333333333333	0.285	0.385	0.325	0.402222222222222
"ERR1624555"	0.26	0.27	0.235	0.32	0.27	0.246666666666667	0.26	0.235	0.283333333333333	0.335
"ERR1624556"	0.682	0.75	0.773333333333333	0.774285714285714	0.723333333333333	0.773333333333333	0.767777777777778	0.773333333333333	0.77	0.79
"ERR1624559"	0.802	0.82	0.805	0.792857142857143	0.86	0.773333333333333	0.8775	0.825	0.781666666666667	0.801111111111111
"ERR1624560"	0.7925	0.752222222222222	0.783333333333333	0.755	0.781666666666667	0.76	0.785	0.7225	0.766666666666667	0.775
"ERR1624562"	0.81	0.763333333333333	0.78	0.7775	0.774444444444444	0.81	0.86	0.745	0.82	0.793333333333333
"ERR1624564"	0.775	0.778888888888889	0.67	0.66	0.77	0.7	0.793333333333333	0.7525	0.73	0.77
"ERR1624565"	0.424	0.438333333333333	0.395	0.44	0.461666666666667	0.463333333333333	0.36	0.433333333333333	0.485	0.38
"ERR1624567"	0.525	0.47	0.455	0.606666666666667	0.54	0.525	0.506666666666667	0.557777777777778	0.485	0.61
"ERR1624570"	0.368	0.436666666666667	0.358	0.344285714285714	0.5	0.404	0.376666666666667	0.434444444444444	0.425	0.435
"ERR1624536"	0.14375	0.213333333333333	0.203333333333333	0.204	0.165	0.27	0.213333333333333	0.151666666666667	0.213333333333333	0.273333333333333
"ERR1624537"	0.34	0.364444444444444	0.356	0.315	0.336666666666667	0.302	0.3	0.325	0.273333333333333	0.335
"ERR1624538"	0.28625	0.331	0.3	0.27	0.304444444444444	0.38	0.303333333333333	0.295	0.33	0.278
"ERR1624540"	0.42	0.342222222222222	0.376666666666667	0.433333333333333	0.45	0.4325	0.395	0.425	0.395	0.41
"ERR1624541"	0.15	0.161111111111111	0.19	0.191666666666667	0.162	0.255	0.221111111111111	0.1775	0.155	0.05
"ERR1624543"	0.372	0.363333333333333	0.34	0.352857142857143	0.291111111111111	0.361666666666667	0.325555555555556	0.295555555555556	0.32	0.315
"ERR1624544"	0.655	0.628888888888889	0.61	0.653333333333333	0.57	0.69	0.65	0.617777777777778	0.61	0.6
"ERR1624546"	0.32125	0.385	0.36	0.23	0.354444444444444	0.3	0.316666666666667	0.333333333333333	0.32	0.374444444444444
"ERR1624548"	0.3	0.376	0.371666666666667	0.335714285714286	0.311666666666667	0.3875	0.3	0.39	0.295	0.293333333333333
"ERR1624551"	0.30875	0.308571428571429	0.3225	0.33	0.28	0.194	0.216666666666667	0.29	0.31	0.295
"ERR1624557"	0.275	0.321428571428571	0.256666666666667	0.29	0.276	0.31	0.342222222222222	0.355555555555556	0.42	0.363333333333333
"ERR1624558"	0.78	0.727777777777778	0.685	0.713333333333333	0.78	0.73	0.77	0.79	0.643333333333333	0.72
"ERR1624561"	0.59	0.536666666666667	0.64	0.5675	0.554444444444444	0.65	0.586666666666667	0.56	0.66	0.488
"ERR1624563"	0.494	0.44	0.433333333333333	0.385	0.45	0.483333333333333	0.475	0.473333333333333	0.418333333333333	0.376
"ERR1624566"	0.28	0.22	0.308333333333333	0.25	0.297777777777778	0.24	0.357777777777778	0.321111111111111	0.238333333333333	0.32
"ERR1624568"	0.42	0.378	0.5	0.491111111111111	0.55	0.376666666666667	0.323333333333333	0.401111111111111	0.443333333333333	0.483333333333333
"ERR1624569"	0.66375	0.695555555555556	0.67	0.565	0.61	0.606666666666667	0.59	0.688333333333333	0.666666666666667	0.623333333333333
"ERR1624571"	0.795	0.71	0.645	0.727777777777778	0.745555555555556	0.79	0.723333333333333	0.731666666666667	0.765	0.695
"ERR1624572"	0.69	0.593333333333333	0.7	0.69	0.633333333333333	0.654	0.656666666666667	0.656666666666667	0.67	0.625
"ERR1624573"	0.71	0.67	0.69	0.681428571428571	0.678	0.652	0.666666666666667	0.726666666666667	0.633333333333333	0.64
