"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR5865079"	0.749	0.794444444444444	0.754444444444444	0.776666666666667	0.798	0.836	0.8	0.783333333333333	0.8	0.76
"SRR5865080"	0.702	0.734444444444444	0.723333333333333	0.726	0.75	0.777	0.745	0.78	0.75	0.73
"SRR5865081"	0.298	0.327	0.424	0.34	0.233333333333333	0.338	0.36	0.245	0.313333333333333	0.4
"SRR5865082"	0.83875	0.841428571428571	0.8525	0.8625	0.87	0.863	0.79	0.901666666666667	0.87	0.851666666666667
"SRR5865083"	0.89	0.915	0.914	0.881	0.935	0.8825	0.93125	0.91	0.9125	0.881666666666667
"SRR5865084"	0.5825	0.57	0.536666666666667	0.624444444444444	0.615	0.637	0.66	0.66	0.67	0.601428571428571
"SRR5865088"	0.745	0.76	0.784	0.7	0.75	0.80375	0.73	0.741666666666667	0.79	0.761666666666667
"SRR5865090"	0.778	0.73	0.772	0.83	0.695	0.733333333333333	0.815	0.807777777777778	0.82	0.81
"SRR5865091"	0.754	0.738	0.703333333333333	0.8	0.695	0.735	0.76125	0.708333333333333	0.771428571428571	0.711666666666667
"SRR5865092"	0.937	0.94	0.955714285714286	0.93	0.9575	0.94	0.945	0.95	0.942	0.915
"SRR5865093"	0.905	0.89	0.89125	0.905	0.906666666666667	0.93	0.88	0.871666666666667	0.89625	0.875
"SRR5865094"	0.886666666666667	0.883333333333333	0.826666666666667	0.76	0.856666666666667	0.85375	0.75	0.9	0.862	0.828333333333333
"SRR5865095"	0.72875	0.673	0.68	0.623333333333333	0.686666666666667	0.643333333333333	0.7375	0.706666666666667	0.69	0.72625
"SRR5865099"	0.7175	0.66	0.71	0.733333333333333	0.68	0.745	0.795	0.735	0.8	0.69
"SRR5865100"	0.675	0.706	0.67	0.688888888888889	0.646666666666667	0.586666666666667	0.73	0.68	0.75	0.723333333333333
"SRR5865101"	0.73	0.731111111111111	0.694	0.71	0.693333333333333	0.759	0.685	0.715	0.6675	0.655
"SRR5865102"	0.38	0.27	0.39	0.336	0.29	0.3125	0.335	0.28625	0.248571428571429	0.255714285714286
"SRR5865103"	0.7	0.638888888888889	0.64	0.644	0.651111111111111	0.6275	0.62125	0.6	0.64	0.6025
"SRR5865104"	0.83	0.796666666666667	0.85	0.766	0.805	0.823	0.82	0.823333333333333	0.8225	0.77
"SRR5865105"	0.413333333333333	0.398571428571429	0.432222222222222	0.438	0.39875	0.4	0.4	0.398333333333333	0.44875	0.5
"SRR5865107"	0.785	0.758888888888889	0.7825	0.86	0.85	0.7675	0.795	0.815	0.837142857142857	0.85
"SRR5865108"	0.836	0.803333333333333	0.84	0.71	0.83	0.8425	0.84	0.81	0.85875	0.86875
"SRR5865109"	0.588571428571429	0.59	0.613333333333333	0.573333333333333	0.674444444444444	0.647	0.68	0.59	0.668	0.588333333333333
"SRR5865117"	0.49	0.49	0.5225	0.5525	0.534444444444444	0.53625	0.48	0.50375	0.47	0.525
"SRR5865118"	0.766666666666667	0.646666666666667	0.668	0.718888888888889	0.674	0.7275	0.678333333333333	0.746666666666667	0.75	0.67
"SRR5865119"	0.725	0.601111111111111	0.678888888888889	0.6725	0.64875	0.568	0.695	0.617777777777778	0.651428571428571	0.664285714285714
"SRR5865131"	0.686666666666667	0.681111111111111	0.64875	0.681111111111111	0.67	0.6175	0.6375	0.688888888888889	0.65	0.55125
"SRR5865132"	0.71	0.72	0.7	0.668	0.712222222222222	0.7225	0.7075	0.74	0.724285714285714	0.65
"SRR5865133"	0.375	0.42	0.54	0.52	0.421111111111111	0.355	0.325	0.408888888888889	0.446	0.465
"SRR5865134"	0.78	0.696666666666667	0.718571428571429	0.696666666666667	0.746666666666667	0.6975	0.725	0.713333333333333	0.736	0.72375
"SRR5865135"	0.356666666666667	0.34	0.32875	0.353333333333333	0.331111111111111	0.35	0.3675	0.407777777777778	0.332	0.363333333333333
"SRR11292125"	0.76	0.68	0.70625	0.756666666666667	0.685	0.644	0.70625	0.77	0.724	0.738571428571429
"SRR11292126"	0.547142857142857	0.575555555555556	0.508571428571429	0.53	0.526666666666667	0.545	0.47	0.58	0.47	0.505
"SRR11292127"	0.486666666666667	0.54	0.478888888888889	0.59	0.54875	0.605	0.48	0.44	0.555714285714286	0.475
"SRR11292131"	0.885	0.875	0.88	0.872222222222222	0.903333333333333	0.91	0.8575	0.895	0.92	0.895
"SRR11292132"	0.12	0.0666666666666667	0.23	0.0733333333333333	0.0533333333333333	0.0625	0.14	0.166666666666667	0.0525	0.0766666666666667
"SRR11292136"	0.3425	0.41	0.382	0.367	0.393333333333333	0.35	0.35	0.42	0.34	0.28
"SRR11292137"	0.56	0.64	0.665555555555556	0.612	0.65	0.628	0.63375	0.634444444444444	0.62	0.525
"SRR11292138"	0.55	0.533333333333333	0.3	0.514	0.502	0.561	0.475	0.172222222222222	0.49	0.493333333333333
"SRR11292140"	0.38	0.326666666666667	0.35	0.37	0.36	0.3575	0.435	0.35	0.38	0.408571428571429
"SRR11292141"	0.72	0.671428571428571	0.692	0.722	0.716666666666667	0.785	0.75375	0.59	0.69	0.701666666666667
"SRR11292142"	0.407142857142857	0.39	0.433333333333333	0.463333333333333	0.405	0.391	0.455	0.40625	0.4475	0.4575
"SRR11292143"	0.53375	0.446666666666667	0.489	0.39	0.5325	0.46	0.39	0.478333333333333	0.458	0.504285714285714
"SRR11292144"	0.498	0.426666666666667	0.431	0.476666666666667	0.453333333333333	0.4825	0.445	0.43	0.454	0.56
"SRR11292145"	0.534	0.49	0.563333333333333	0.532	0.53375	0.519	0.53	0.546666666666667	0.53	0.61
"SRR11292146"	0.6875	0.682857142857143	0.694444444444444	0.776666666666667	0.743333333333333	0.705	0.686666666666667	0.67125	0.72	0.747142857142857
"SRR11292147"	0.55	0.548	0.634444444444444	0.48	0.626666666666667	0.626	0.595	0.533	0.57125	0.565
"SRR11292148"	0.774	0.817777777777778	0.772	0.776666666666667	0.79	0.775	0.75	0.69	0.765	0.796666666666667
"SRR11292129"	0.781428571428571	0.8	0.784	0.867777777777778	0.776	0.76	0.8	0.765	0.824	0.785
"SRR11292130"	0.714	0.74	0.726666666666667	0.746	0.73	0.759	0.73	0.6	0.756666666666667	0.67
"SRR11292133"	0.616666666666667	0.64	0.595714285714286	0.606	0.603333333333333	0.59	0.71	0.631111111111111	0.63	0.64
"SRR11292134"	0.444	0.324285714285714	0.313	0.378	0.406666666666667	0.39	0.38	0.373333333333333	0.28625	0.291666666666667
"SRR11292135"	0.318	0.284	0.264	0.271111111111111	0.248888888888889	0.2725	0.3025	0.21	0.24	0.245
