"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"ERR1624554"	0.498	0.593333333333333	0.55	0.475	0.41	0.3975	0.427	0.393333333333333	0.494285714285714	0.415714285714286
"ERR1624555"	0.377	0.3	0.37	0.37	0.386	0.39	0.37	0.38	0.35	0.405714285714286
"ERR1624556"	0.67	0.73	0.62	0.67	0.705	0.68	0.645	0.713333333333333	0.717142857142857	0.7
"ERR1624559"	0.66	0.783333333333333	0.751428571428571	0.765	0.72	0.7375	0.772	0.726666666666667	0.745	0.795714285714286
"ERR1624560"	0.7225	0.656666666666667	0.74	0.672	0.70125	0.665	0.615	0.643	0.617142857142857	0.687777777777778
"ERR1624562"	0.74	0.74	0.724285714285714	0.7	0.74375	0.735	0.72	0.7	0.682857142857143	0.655
"ERR1624564"	0.754	0.826666666666667	0.686	0.763333333333333	0.8	0.7625	0.79	0.796666666666667	0.725	0.725
"ERR1624565"	0.45	0.456666666666667	0.396	0.476666666666667	0.4	0.373333333333333	0.388	0.395714285714286	0.365	0.415
"ERR1624567"	0.522	0.45	0.515	0.496666666666667	0.425	0.452	0.63	0.445	0.515	0.44
"ERR1624570"	0.375	0.41	0.441428571428571	0.44	0.3925	0.47	0.527	0.456666666666667	0.5075	0.486666666666667
"ERR1624536"	0.2275	0.2	0.336	0.293333333333333	0.26	0.3	0.29375	0.233333333333333	0.297142857142857	0.29125
"ERR1624537"	0.478	0.4	0.392857142857143	0.38	0.455	0.436	0.3675	0.348888888888889	0.51	0.373333333333333
"ERR1624538"	0.452	0.405	0.45	0.3925	0.394444444444444	0.302222222222222	0.4	0.377777777777778	0.365	0.401111111111111
"ERR1624540"	0.40125	0.446666666666667	0.378	0.406666666666667	0.3775	0.445	0.43	0.355555555555556	0.4225	0.372857142857143
"ERR1624541"	0.264	0.236666666666667	0.306	0.34	0.29	0.28	0.25625	0.359	0.25125	0.24
"ERR1624543"	0.414	0.406666666666667	0.434	0.32	0.4325	0.421666666666667	0.37	0.43	0.47	0.425
"ERR1624544"	0.691	0.653333333333333	0.596	0.68	0.56	0.545	0.613	0.645	0.65	0.63
"ERR1624546"	0.365	0.536666666666667	0.47	0.336666666666667	0.44	0.386666666666667	0.49	0.45	0.425	0.44
"ERR1624548"	0.434	0.375714285714286	0.366666666666667	0.33	0.395	0.415	0.325	0.381428571428571	0.37	0.365714285714286
"ERR1624551"	0.3425	0.42	0.333333333333333	0.37	0.36125	0.32	0.31	0.449	0.345	0.365
"ERR1624557"	0.3325	0.34	0.358571428571429	0.376	0.326	0.475	0.41	0.31	0.302857142857143	0.297142857142857
"ERR1624558"	0.58	0.62	0.644285714285714	0.66	0.67	0.635	0.69	0.642222222222222	0.71	0.625
"ERR1624561"	0.61	0.48	0.55	0.513333333333333	0.481111111111111	0.4275	0.48	0.462222222222222	0.498571428571429	0.513333333333333
"ERR1624563"	0.39	0.4	0.62	0.44	0.52	0.3625	0.422	0.473	0.362	0.451428571428571
"ERR1624566"	0.315	0.3	0.265714285714286	0.276666666666667	0.25375	0.26	0.39	0.283333333333333	0.266	0.34
"ERR1624568"	0.49	0.496666666666667	0.512	0.525	0.435	0.63	0.422	0.416666666666667	0.48	0.375
"ERR1624569"	0.649	0.685	0.658	0.663333333333333	0.66	0.645	0.71	0.708888888888889	0.675	0.685
"ERR1624571"	0.7025	0.633333333333333	0.62	0.55	0.624444444444444	0.661666666666667	0.63	0.62	0.65	0.72
"ERR1624572"	0.594	0.61	0.6	0.665	0.64	0.55	0.43	0.62	0.57	0.625
"ERR1624573"	0.562	0.606666666666667	0.533333333333333	0.54	0.534444444444444	0.586666666666667	0.5	0.625	0.53	0.532857142857143
