"Model_1"	"Model_2"	"Model_3"	"Model_4"	"Model_5"	"Model_6"	"Model_7"	"Model_8"	"Model_9"	"Model_10"	"Model_11"	"Model_12"	"Model_13"	"Model_14"	"Model_15"	"Model_16"	"Model_17"	"Model_18"	"Model_19"	"Model_20"	"Model_21"	"Model_22"	"Model_23"	"Model_24"	"Model_25"	"Model_26"	"Model_27"	"Model_28"	"Model_29"	"Model_30"	"Model_31"	"Model_32"	"Model_33"	"Model_34"	"Model_35"	"Model_36"	"Model_37"	"Model_38"	"Model_39"	"Model_40"	"Model_41"	"Model_42"	"Model_43"	"Model_44"	"Model_45"	"Model_46"	"Model_47"	"Model_48"	"Model_49"	"Model_50"	"Model_51"	"Model_52"	"Model_53"	"Model_54"	"Model_55"	"Model_56"	"Model_57"	"Model_58"	"Model_59"	"Model_60"	"Model_61"	"Model_62"	"Model_63"	"Model_64"	"Model_65"	"Model_66"	"Model_67"	"Model_68"	"Model_69"	"Model_70"	"Model_71"	"Model_72"	"Model_73"	"Model_74"	"Model_75"	"Model_76"	"Model_77"	"Model_78"	"Model_79"	"Model_80"
"ERR1624556"	0.676666666666667	0.711111111111111	0.716	0.74	0.713333333333333	0.72	0.705	0.702	0.65	0.72	0.726666666666667	0.59	0.66	0.75	0.683	0.655	0.686666666666667	0.682857142857143	0.6	0.598333333333333	0.59	0.696666666666667	0.73	0.56	0.705	0.694	0.639	0.6	0.71	0.68	0.71	0.73	0.647777777777778	0.54	0.7	0.687	0.7225	0.593333333333333	0.701	0.701428571428571	0.703333333333333	0.78	0.656666666666667	0.662	0.628333333333333	0.728333333333333	0.664	0.67	0.68	0.704	0.704444444444444	0.705555555555556	0.685	0.643333333333333	0.64125	0.72	0.72	0.685	0.71	0.685	0.633333333333333	0.696666666666667	0.658333333333333	0.661666666666667	0.61	0.675	0.615	0.7	0.62125	0.6025	0.643333333333333	0.698571428571429	0.675	0.642222222222222	0.666666666666667	0.69	0.704285714285714	0.67	0.721666666666667	0.73
"ERR1624559"	0.793333333333333	0.74	0.752	0.75	0.74	0.76	0.76	0.738	0.716666666666667	0.8	0.756666666666667	0.66	0.71	0.67	0.753	0.715	0.646666666666667	0.737142857142857	0.66	0.61	0.74	0.773333333333333	0.7525	0.76	0.74	0.702	0.725	0.702222222222222	0.746666666666667	0.73	0.75125	0.78	0.753333333333333	0.56	0.78	0.722	0.775	0.65	0.759	0.717142857142857	0.783333333333333	0.843333333333333	0.706666666666667	0.734	0.736666666666667	0.791666666666667	0.698	0.72	0.726666666666667	0.763	0.785555555555556	0.77	0.715	0.716666666666667	0.69625	0.713333333333333	0.773333333333333	0.725	0.757777777777778	0.77	0.646666666666667	0.758888888888889	0.713333333333333	0.751666666666667	0.68375	0.745	0.705	0.785	0.6575	0.6775	0.686666666666667	0.765714285714286	0.785	0.695555555555556	0.683333333333333	0.763333333333333	0.74	0.726666666666667	0.76	0.755
"ERR1624560"	0.826666666666667	0.764444444444444	0.816	0.85	0.813333333333333	0.74	0.73	0.802	0.721111111111111	0.79	0.79	0.685	0.75	0.71	0.769	0.795	0.756666666666667	0.81	0.75	0.651666666666667	0.7	0.74	0.7875	0.79	0.76	0.754	0.687	0.751111111111111	0.786666666666667	0.79	0.80875	0.84	0.804444444444444	0.75	0.8125	0.763	0.82	0.733333333333333	0.772	0.802857142857143	0.763333333333333	0.84	0.763333333333333	0.812	0.716666666666667	0.796666666666667	0.734	0.75	0.79	0.78	0.812222222222222	0.783333333333333	0.763333333333333	0.813333333333333	0.76125	0.76	0.796666666666667	0.79	0.771111111111111	0.76	0.706666666666667	0.765555555555556	0.781666666666667	0.778333333333333	0.74125	0.735	0.7	0.7575	0.72	0.68875	0.71	0.777142857142857	0.77	0.762222222222222	0.766666666666667	0.768333333333333	0.782857142857143	0.766666666666667	0.808333333333333	0.81
"ERR1624562"	0.66	0.7	0.754	0.74	0.703333333333333	0.72	0.7	0.68	0.653333333333333	0.7	0.753333333333333	0.595	0.64	0.62	0.684	0.701666666666667	0.663333333333333	0.685714285714286	0.66	0.606666666666667	0.66	0.643333333333333	0.7275	0.65	0.71	0.683	0.632	0.684444444444444	0.71	0.695	0.6775	0.73	0.66	0.54	0.7325	0.712	0.65	0.703333333333333	0.685	0.688571428571429	0.673333333333333	0.74	0.673333333333333	0.642	0.641666666666667	0.716666666666667	0.682	0.66	0.69	0.706	0.722222222222222	0.721111111111111	0.683333333333333	0.68	0.63625	0.673333333333333	0.736666666666667	0.64	0.713333333333333	0.72	0.616666666666667	0.698888888888889	0.67	0.716666666666667	0.65125	0.655	0.605	0.6875	0.62375	0.605	0.653333333333333	0.722857142857143	0.725	0.704444444444444	0.663333333333333	0.733333333333333	0.698571428571429	0.653333333333333	0.73	0.69
"ERR1624564"	0.656666666666667	0.703333333333333	0.67	0.69	0.706666666666667	0.68	0.665	0.68	0.634444444444444	0.66	0.666666666666667	0.64	0.69	0.6	0.689	0.681666666666667	0.726666666666667	0.681428571428571	0.79	0.575	0.61	0.616666666666667	0.70875	0.7	0.725	0.701	0.589	0.67	0.7	0.715	0.67625	0.76	0.66	0.65	0.69	0.681	0.6925	0.64	0.618	0.715714285714286	0.62	0.716666666666667	0.613333333333333	0.686	0.613333333333333	0.706666666666667	0.646	0.74	0.7	0.698	0.694444444444444	0.67	0.69	0.61	0.59125	0.67	0.693333333333333	0.68125	0.725555555555556	0.7	0.633333333333333	0.637777777777778	0.703333333333333	0.696666666666667	0.65	0.615	0.635	0.635	0.5975	0.5775	0.58	0.681428571428571	0.73	0.62	0.656666666666667	0.695	0.647142857142857	0.686666666666667	0.703333333333333	0.68
"ERR1624565"	0.393333333333333	0.396666666666667	0.432	0.46	0.456666666666667	0.4	0.415	0.404	0.376666666666667	0.36	0.39	0.405	0.33	0.49	0.442	0.421666666666667	0.386666666666667	0.395714285714286	0.4	0.428333333333333	0.38	0.426666666666667	0.3975	0.52	0.4475	0.428	0.423	0.41	0.443333333333333	0.395	0.40375	0.45	0.458888888888889	0.42	0.445	0.411	0.42	0.396666666666667	0.422	0.4	0.413333333333333	0.47	0.423333333333333	0.398	0.418333333333333	0.433333333333333	0.46	0.45	0.45	0.38	0.423333333333333	0.422222222222222	0.378333333333333	0.466666666666667	0.42625	0.363333333333333	0.44	0.41	0.413333333333333	0.405	0.416666666666667	0.405555555555556	0.406666666666667	0.401666666666667	0.385	0.405	0.365	0.4275	0.42	0.395	0.423333333333333	0.384285714285714	0.46	0.422222222222222	0.343333333333333	0.41	0.388571428571429	0.463333333333333	0.433333333333333	0.37
"ERR1624567"	0.543333333333333	0.643333333333333	0.628	0.64	0.583333333333333	0.69	0.625	0.576	0.561111111111111	0.61	0.6	0.595	0.54	0.53	0.623	0.608333333333333	0.643333333333333	0.654285714285714	0.64	0.44	0.61	0.543333333333333	0.63	0.61	0.6425	0.582	0.549	0.544444444444444	0.666666666666667	0.63	0.6125	0.63	0.548888888888889	0.51	0.65	0.602	0.585	0.523333333333333	0.561	0.664285714285714	0.596666666666667	0.69	0.58	0.654	0.578333333333333	0.63	0.596	0.6	0.636666666666667	0.618	0.64	0.602222222222222	0.608333333333333	0.546666666666667	0.545	0.583333333333333	0.606666666666667	0.57875	0.648888888888889	0.635	0.593333333333333	0.562222222222222	0.62	0.621666666666667	0.5725	0.6	0.545	0.5775	0.54	0.505	0.566666666666667	0.604285714285714	0.7	0.591111111111111	0.56	0.645	0.588571428571429	0.62	0.593333333333333	0.605
"ERR1624570"	0.476666666666667	0.484444444444444	0.508	0.54	0.496666666666667	0.47	0.57	0.42	0.467777777777778	0.51	0.456666666666667	0.37	0.44	0.41	0.443	0.435	0.436666666666667	0.475714285714286	0.43	0.403333333333333	0.49	0.526666666666667	0.47	0.45	0.535	0.476	0.44	0.466666666666667	0.443333333333333	0.465	0.43875	0.55	0.49	0.47	0.4725	0.432	0.455	0.436666666666667	0.463	0.501428571428571	0.463333333333333	0.536666666666667	0.466666666666667	0.428	0.481666666666667	0.523333333333333	0.396	0.49	0.42	0.476	0.531111111111111	0.483333333333333	0.426666666666667	0.403333333333333	0.4525	0.48	0.466666666666667	0.47375	0.517777777777778	0.475	0.41	0.447777777777778	0.513333333333333	0.501666666666667	0.4225	0.52	0.485	0.4475	0.47	0.4525	0.446666666666667	0.497142857142857	0.515	0.475555555555556	0.43	0.515	0.482857142857143	0.476666666666667	0.51	0.505
"ERR1624536"	0.22	0.212222222222222	0.26	0.22	0.216666666666667	0.17	0.34	0.218	0.253333333333333	0.19	0.183333333333333	0.22	0.23	0.34	0.214	0.29	0.25	0.234285714285714	0.16	0.263333333333333	0.24	0.203333333333333	0.2	0.17	0.2425	0.223	0.256	0.21	0.213333333333333	0.18	0.17375	0.22	0.204444444444444	0.32	0.19	0.185	0.2175	0.27	0.188	0.224285714285714	0.18	0.223333333333333	0.256666666666667	0.222	0.265	0.201666666666667	0.2	0.21	0.22	0.21	0.272222222222222	0.193333333333333	0.221666666666667	0.223333333333333	0.23375	0.233333333333333	0.193333333333333	0.1825	0.235555555555556	0.275	0.27	0.187777777777778	0.231666666666667	0.181666666666667	0.26875	0.2425	0.235	0.19	0.2475	0.24625	0.286666666666667	0.201428571428571	0.24	0.284444444444444	0.2	0.208333333333333	0.194285714285714	0.31	0.186666666666667	0.205
"ERR1624537"	0.356666666666667	0.355555555555556	0.454	0.35	0.356666666666667	0.43	0.43	0.34	0.38	0.36	0.33	0.365	0.32	0.4	0.373	0.375	0.343333333333333	0.35	0.24	0.418333333333333	0.39	0.41	0.345	0.32	0.3575	0.357	0.385	0.374444444444444	0.396666666666667	0.385	0.35625	0.4	0.364444444444444	0.39	0.385	0.378	0.4	0.413333333333333	0.371	0.405714285714286	0.326666666666667	0.406666666666667	0.41	0.314	0.371666666666667	0.408333333333333	0.352	0.37	0.4	0.334	0.424444444444444	0.364444444444444	0.366666666666667	0.39	0.39125	0.413333333333333	0.393333333333333	0.34125	0.368888888888889	0.365	0.393333333333333	0.334444444444444	0.376666666666667	0.36	0.36875	0.385	0.345	0.3325	0.3875	0.345	0.4	0.365714285714286	0.4	0.4	0.386666666666667	0.34	0.328571428571429	0.416666666666667	0.376666666666667	0.37
