"Model_1"	"Model_2"	"Model_3"	"Model_4"	"Model_5"	"Model_6"	"Model_7"	"Model_8"	"Model_9"	"Model_10"	"Model_11"	"Model_12"	"Model_13"	"Model_14"	"Model_15"	"Model_16"	"Model_17"	"Model_18"	"Model_19"	"Model_20"	"Model_21"	"Model_22"	"Model_23"	"Model_24"	"Model_25"	"Model_26"	"Model_27"	"Model_28"	"Model_29"	"Model_30"	"Model_31"	"Model_32"	"Model_33"	"Model_34"	"Model_35"	"Model_36"	"Model_37"	"Model_38"	"Model_39"	"Model_40"	"Model_41"	"Model_42"	"Model_43"	"Model_44"	"Model_45"	"Model_46"	"Model_47"	"Model_48"	"Model_49"	"Model_50"	"Model_51"	"Model_52"	"Model_53"	"Model_54"	"Model_55"	"Model_56"	"Model_57"	"Model_58"	"Model_59"	"Model_60"	"Model_61"	"Model_62"	"Model_63"	"Model_64"	"Model_65"	"Model_66"	"Model_67"	"Model_68"	"Model_69"	"Model_70"	"Model_71"	"Model_72"	"Model_73"	"Model_74"	"Model_75"	"Model_76"	"Model_77"	"Model_78"	"Model_79"	"Model_80"
"SRR11292144"	0.5	0.481428571428571	0.49	0.428	0.43	0.337142857142857	0.34	0.3925	0.451	0.403	0.451428571428571	0.395	0.443333333333333	0.5	0.415555555555556	0.44	0.39	0.434285714285714	0.368888888888889	0.384	0.395	0.43	0.41	0.45	0.37	0.44	0.41	0.39	0.42	0.34	0.375	0.416	0.38	0.398888888888889	0.35875	0.45	0.378888888888889	0.3975	0.352222222222222	0.39	0.43	0.367777777777778	0.405	0.42625	0.42	0.4	0.411428571428571	0.41	0.445	0.37875	0.341	0.401111111111111	0.345	0.402	0.38	0.382222222222222	0.366	0.45	0.345	0.34	0.364444444444444	0.3775	0.49	0.382857142857143	0.455714285714286	0.431111111111111	0.393333333333333	0.376666666666667	0.4675	0.425	0.4125	0.408333333333333	0.35	0.45	0.392	0.39	0.382857142857143	0.4	0.355	0.392857142857143
"SRR11292145"	0.575	0.484285714285714	0.536	0.484	0.42	0.384285714285714	0.36	0.41625	0.457	0.412	0.424285714285714	0.46875	0.503333333333333	0.52	0.423333333333333	0.43	0.46375	0.382857142857143	0.446666666666667	0.414	0.441666666666667	0.54	0.433333333333333	0.415	0.4175	0.476	0.4075	0.448333333333333	0.423333333333333	0.415714285714286	0.405	0.418	0.49	0.416666666666667	0.39875	0.486666666666667	0.413333333333333	0.47	0.39	0.44	0.42	0.407777777777778	0.418333333333333	0.42	0.5	0.431111111111111	0.458571428571429	0.475	0.5	0.3825	0.379	0.462222222222222	0.45	0.43	0.4	0.388888888888889	0.402	0.483333333333333	0.38	0.51	0.393333333333333	0.42	0.4	0.457142857142857	0.477142857142857	0.446666666666667	0.403333333333333	0.433333333333333	0.465	0.45	0.4275	0.473333333333333	0.426666666666667	0.465	0.426	0.4175	0.467142857142857	0.396666666666667	0.405	0.442857142857143
"SRR11292146"	0.645	0.665714285714286	0.686	0.65	0.62	0.612857142857143	0.63	0.5525	0.598	0.591	0.622857142857143	0.685	0.633333333333333	0.65	0.624444444444444	0.602	0.66125	0.575714285714286	0.566666666666667	0.63	0.65	0.66	0.66	0.605	0.6325	0.602	0.6025	0.56	0.626666666666667	0.62	0.595	0.574	0.68	0.571111111111111	0.58	0.706666666666667	0.637777777777778	0.6125	0.617777777777778	0.622	0.635	0.63	0.631666666666667	0.5975	0.75	0.618888888888889	0.652857142857143	0.655	0.545	0.59125	0.591	0.638888888888889	0.565	0.648	0.6	0.581111111111111	0.596	0.643333333333333	0.535	0.74	0.626666666666667	0.5925	0.68	0.672857142857143	0.667142857142857	0.612222222222222	0.578333333333333	0.643333333333333	0.6275	0.585	0.615	0.653333333333333	0.64	0.605	0.591	0.6375	0.62	0.65	0.625	0.614285714285714
"SRR11292147"	0.605	0.57	0.662	0.57	0.62	0.554285714285714	0.5	0.5425	0.602	0.538	0.545714285714286	0.57625	0.583333333333333	0.53	0.59	0.596	0.59625	0.538571428571429	0.593333333333333	0.568	0.55	0.63	0.593333333333333	0.495	0.53375	0.592	0.5375	0.536666666666667	0.586666666666667	0.587142857142857	0.51	0.538	0.64	0.594444444444444	0.52375	0.59	0.556666666666667	0.63	0.505555555555556	0.576	0.55	0.553333333333333	0.526666666666667	0.57	0.56	0.576666666666667	0.604285714285714	0.58	0.595	0.55875	0.534	0.586666666666667	0.525	0.548	0.58	0.504444444444444	0.556	0.533333333333333	0.615	0.58	0.576666666666667	0.55	0.69	0.611428571428571	0.568571428571429	0.542222222222222	0.566666666666667	0.571666666666667	0.6075	0.615	0.6	0.593333333333333	0.586666666666667	0.555	0.539	0.5675	0.534285714285714	0.546666666666667	0.578333333333333	0.567142857142857
"SRR11292148"	0.685	0.647142857142857	0.776	0.734	0.66	0.664285714285714	0.74	0.64625	0.732	0.676	0.692857142857143	0.68375	0.676666666666667	0.73	0.711111111111111	0.708	0.7225	0.694285714285714	0.664444444444444	0.754	0.67	0.74	0.736666666666667	0.67	0.63	0.658	0.5975	0.69	0.72	0.671428571428571	0.64	0.66	0.83	0.695555555555556	0.715	0.726666666666667	0.655555555555556	0.6975	0.687777777777778	0.69	0.74	0.688888888888889	0.683333333333333	0.6475	0.7	0.686666666666667	0.78	0.66	0.675	0.69625	0.667	0.717777777777778	0.625	0.718	0.7	0.701111111111111	0.708	0.643333333333333	0.72	0.63	0.692222222222222	0.635	0.72	0.691428571428571	0.661428571428571	0.646666666666667	0.721666666666667	0.691666666666667	0.655	0.695	0.6775	0.713333333333333	0.663333333333333	0.605	0.648	0.6725	0.714285714285714	0.67	0.71	0.661428571428571
"SRR11292129"	0.785	0.73	0.79	0.774	0.7	0.71	0.72	0.68375	0.759	0.695	0.722857142857143	0.73375	0.733333333333333	0.73	0.791111111111111	0.774	0.72875	0.741428571428571	0.778888888888889	0.732	0.776666666666667	0.67	0.796666666666667	0.67	0.72625	0.718	0.635	0.711666666666667	0.73	0.78	0.7075	0.64	0.86	0.754444444444444	0.73	0.74	0.713333333333333	0.75	0.711111111111111	0.766	0.775	0.717777777777778	0.651666666666667	0.72	0.74	0.758888888888889	0.805714285714286	0.77	0.725	0.74875	0.7	0.774444444444444	0.695	0.732	0.81	0.732222222222222	0.728	0.74	0.71	0.73	0.69	0.7175	0.76	0.798571428571429	0.694285714285714	0.715555555555556	0.796666666666667	0.741666666666667	0.7125	0.715	0.755	0.783333333333333	0.733333333333333	0.67	0.666	0.675	0.727142857142857	0.71	0.74	0.725714285714286
"SRR11292130"	0.64	0.624285714285714	0.648	0.606	0.61	0.594285714285714	0.54	0.5775	0.589	0.551	0.582857142857143	0.58375	0.573333333333333	0.53	0.582222222222222	0.56	0.615	0.572857142857143	0.57	0.62	0.551666666666667	0.59	0.603333333333333	0.555	0.57125	0.56	0.5575	0.565	0.596666666666667	0.602857142857143	0.5825	0.528	0.56	0.603333333333333	0.5825	0.556666666666667	0.586666666666667	0.5975	0.578888888888889	0.564	0.625	0.582222222222222	0.59	0.5875	0.48	0.564444444444444	0.611428571428571	0.635	0.615	0.61875	0.579	0.596666666666667	0.545	0.55	0.56	0.585555555555556	0.556	0.606666666666667	0.54	0.56	0.534444444444444	0.5775	0.58	0.584285714285714	0.542857142857143	0.606666666666667	0.56	0.561666666666667	0.59	0.6	0.5725	0.563333333333333	0.586666666666667	0.59	0.564	0.5375	0.581428571428571	0.523333333333333	0.585	0.575714285714286
"SRR11292133"	0.45	0.521428571428571	0.504	0.498	0.43	0.447142857142857	0.32	0.47875	0.446	0.458	0.474285714285714	0.46	0.48	0.49	0.448888888888889	0.464	0.49625	0.478571428571429	0.482222222222222	0.416	0.483333333333333	0.49	0.495	0.535	0.42875	0.47	0.485	0.466666666666667	0.42	0.42	0.4575	0.466	0.55	0.443333333333333	0.465	0.486666666666667	0.482222222222222	0.4925	0.5	0.438	0.41	0.483333333333333	0.476666666666667	0.4875	0.51	0.446666666666667	0.482857142857143	0.515	0.495	0.44625	0.475	0.485555555555556	0.505	0.464	0.4	0.454444444444444	0.432	0.49	0.48	0.49	0.432222222222222	0.465	0.6	0.457142857142857	0.497142857142857	0.487777777777778	0.45	0.466666666666667	0.4675	0.49	0.4625	0.488333333333333	0.453333333333333	0.5	0.492	0.4625	0.494285714285714	0.476666666666667	0.448333333333333	0.504285714285714
"SRR11292134"	0.355	0.418571428571429	0.356	0.362	0.23	0.315714285714286	0.28	0.31625	0.312	0.31	0.338571428571429	0.3475	0.393333333333333	0.54	0.341111111111111	0.332	0.29	0.29	0.336666666666667	0.314	0.373333333333333	0.32	0.321666666666667	0.42	0.3125	0.348	0.365	0.331666666666667	0.29	0.338571428571429	0.28	0.354	0.32	0.306666666666667	0.28375	0.373333333333333	0.353333333333333	0.3125	0.348888888888889	0.304	0.305	0.273333333333333	0.361666666666667	0.36875	0.34	0.308888888888889	0.282857142857143	0.445	0.41	0.3125	0.357	0.333333333333333	0.355	0.34	0.38	0.293333333333333	0.31	0.5	0.295	0.32	0.288888888888889	0.2675	0.4	0.365714285714286	0.394285714285714	0.37	0.308333333333333	0.316666666666667	0.435	0.3	0.405	0.41	0.3	0.38	0.371	0.335	0.358571428571429	0.376666666666667	0.286666666666667	0.355714285714286
"SRR11292135"	0.42	0.415714285714286	0.34	0.362	0.34	0.361428571428571	0.42	0.325	0.33	0.296	0.33	0.345	0.303333333333333	0.41	0.313333333333333	0.33	0.33375	0.298571428571429	0.312222222222222	0.352	0.368333333333333	0.35	0.315	0.36	0.29	0.392	0.3625	0.345	0.273333333333333	0.36	0.315	0.292	0.3	0.313333333333333	0.30625	0.346666666666667	0.337777777777778	0.415	0.322222222222222	0.302	0.335	0.315555555555556	0.36	0.3525	0.29	0.37	0.294285714285714	0.42	0.42	0.33125	0.317	0.396666666666667	0.385	0.332	0.33	0.291111111111111	0.34	0.413333333333333	0.33	0.25	0.321111111111111	0.3425	0.32	0.354285714285714	0.411428571428571	0.353333333333333	0.275	0.33	0.4175	0.35	0.3425	0.4	0.396666666666667	0.435	0.345	0.37	0.334285714285714	0.303333333333333	0.315	0.355714285714286
