"Model_1"	"Model_2"	"Model_3"	"Model_4"	"Model_5"	"Model_6"	"Model_7"	"Model_8"	"Model_9"	"Model_10"	"Model_11"	"Model_12"	"Model_13"	"Model_14"	"Model_15"	"Model_16"	"Model_17"	"Model_18"	"Model_19"	"Model_20"	"Model_21"	"Model_22"	"Model_23"	"Model_24"	"Model_25"	"Model_26"	"Model_27"	"Model_28"	"Model_29"	"Model_30"	"Model_31"	"Model_32"	"Model_33"	"Model_34"	"Model_35"	"Model_36"	"Model_37"	"Model_38"	"Model_39"	"Model_40"	"Model_41"	"Model_42"	"Model_43"	"Model_44"	"Model_45"	"Model_46"	"Model_47"	"Model_48"	"Model_49"	"Model_50"	"Model_51"	"Model_52"	"Model_53"	"Model_54"	"Model_55"	"Model_56"	"Model_57"	"Model_58"	"Model_59"	"Model_60"	"Model_61"	"Model_62"	"Model_63"	"Model_64"	"Model_65"	"Model_66"	"Model_67"	"Model_68"	"Model_69"	"Model_70"	"Model_71"	"Model_72"	"Model_73"	"Model_74"	"Model_75"	"Model_76"	"Model_77"	"Model_78"	"Model_79"	"Model_80"
"SAMPLE-21"	0.363333333333333	0.42	0.42	0.42125	0.465	0.43	0.481666666666667	0.405	0.43	0.413	0.386	0.408571428571429	0.3775	0.446	0.36	0.45375	0.39	0.42	0.46	0.2925	0.384285714285714	0.45	0.47	0.383333333333333	0.488	0.43	0.3875	0.39	0.397142857142857	0.41	0.435	0.443333333333333	0.476666666666667	0.49	0.43	0.3	0.47	0.345	0.362	0.4775	0.408333333333333	0.433333333333333	0.435	0.505	0.4125	0.357	0.445	0.38	0.45	0.43	0.45	0.445714285714286	0.355	0.4125	0.375	0.398	0.383333333333333	0.45	0.4	0.41	0.485	0.389	0.44	0.386666666666667	0.408333333333333	0.51	0.45	0.433333333333333	0.49	0.412222222222222	0.416666666666667	0.426666666666667	0.366666666666667	0.385	0.3675	0.44	0.43	0.43375	0.45	0.47
"SAMPLE-22"	0.503333333333333	0.631666666666667	0.51	0.56	0.585	0.57	0.591666666666667	0.57	0.56	0.567	0.554	0.522857142857143	0.47	0.54	0.6	0.55625	0.53	0.55	0.5	0.4325	0.515714285714286	0.53	0.555	0.543333333333333	0.591	0.568333333333333	0.55125	0.47375	0.498571428571429	0.485	0.59	0.48	0.616666666666667	0.58	0.55	0.47	0.56875	0.47	0.518	0.60375	0.57	0.546666666666667	0.555	0.588333333333333	0.5025	0.49	0.49	0.52	0.61	0.53	0.534	0.574285714285714	0.5	0.5875	0.51	0.542	0.546666666666667	0.595	0.502	0.525	0.555	0.532	0.545	0.543333333333333	0.553333333333333	0.58	0.596666666666667	0.55	0.556666666666667	0.534444444444444	0.543333333333333	0.6	0.496666666666667	0.51	0.49375	0.53	0.52	0.6425	0.545	0.5525
"SAMPLE-23"	0.366666666666667	0.536666666666667	0.52	0.46	0.448333333333333	0.46	0.461666666666667	0.535	0.48	0.467	0.438	0.441428571428571	0.4525	0.426	0.5	0.44	0.58	0.435	0.53	0.385	0.397142857142857	0.523333333333333	0.501666666666667	0.45	0.456	0.478333333333333	0.41	0.435	0.428571428571429	0.44	0.51	0.476666666666667	0.46	0.37	0.4	0.32	0.46125	0.47	0.394	0.505	0.528333333333333	0.42	0.4	0.475	0.45	0.467	0.47	0.44	0.405	0.46	0.46	0.471428571428571	0.46	0.4225	0.45	0.444	0.476666666666667	0.425	0.362	0.44	0.51	0.452	0.425	0.45	0.461666666666667	0.46	0.45	0.453333333333333	0.45	0.352222222222222	0.453333333333333	0.516666666666667	0.446666666666667	0.465	0.445	0.51	0.46	0.5125	0.5	0.455
"SAMPLE-24"	0.353333333333333	0.416666666666667	0.38	0.43125	0.463333333333333	0.476666666666667	0.416666666666667	0.38	0.39	0.372	0.41	0.448571428571429	0.3875	0.428	0.27	0.40125	0.4	0.52	0.44	0.3925	0.394285714285714	0.393333333333333	0.456666666666667	0.393333333333333	0.465	0.421666666666667	0.3725	0.3675	0.382857142857143	0.375	0.335	0.436666666666667	0.42	0.47	0.43	0.26	0.42875	0.385	0.37	0.405	0.361666666666667	0.463333333333333	0.365	0.491666666666667	0.4	0.376	0.395	0.41	0.435	0.383333333333333	0.45	0.415714285714286	0.37	0.4	0.41	0.382	0.46	0.42	0.412	0.505	0.455	0.37	0.405	0.326666666666667	0.366666666666667	0.38	0.416666666666667	0.403333333333333	0.39	0.382222222222222	0.436666666666667	0.413333333333333	0.443333333333333	0.346666666666667	0.3525	0.42	0.49	0.37375	0.46	0.485
"SAMPLE-25"	0.375	0.595	0.57	0.4875	0.463333333333333	0.466666666666667	0.48	0.535	0.56	0.5	0.534	0.491428571428571	0.4175	0.48	0.5	0.4675	0.49	0.495	0.53	0.38	0.467142857142857	0.506666666666667	0.523333333333333	0.46	0.495	0.576666666666667	0.4375	0.44625	0.455714285714286	0.49	0.555	0.476666666666667	0.526666666666667	0.43	0.5	0.45	0.49	0.48	0.418	0.5125	0.536666666666667	0.476666666666667	0.425	0.496666666666667	0.4675	0.476	0.435	0.46	0.445	0.483333333333333	0.522	0.461428571428571	0.51	0.48375	0.41	0.506	0.483333333333333	0.515	0.432	0.485	0.43	0.455	0.45	0.443333333333333	0.456666666666667	0.43	0.513333333333333	0.49	0.473333333333333	0.466666666666667	0.436666666666667	0.49	0.456666666666667	0.486666666666667	0.43875	0.51	0.44	0.505	0.515	0.485
"SAMPLE-26"	0.515	0.656666666666667	0.64	0.57875	0.616666666666667	0.65	0.578333333333333	0.59	0.55	0.598	0.624	0.588571428571429	0.535	0.562	0.57	0.5625	0.54	0.67	0.57	0.525	0.555714285714286	0.606666666666667	0.62	0.646666666666667	0.647	0.64	0.5125	0.575	0.558571428571429	0.59	0.625	0.59	0.643333333333333	0.59	0.59	0.67	0.58875	0.59	0.592	0.605	0.64	0.533333333333333	0.57	0.573333333333333	0.55	0.567	0.57	0.52	0.615	0.55	0.598	0.59	0.615	0.5675	0.54	0.588	0.693333333333333	0.6525	0.51	0.61	0.61	0.602	0.56	0.606666666666667	0.58	0.56	0.593333333333333	0.613333333333333	0.586666666666667	0.547777777777778	0.523333333333333	0.626666666666667	0.516666666666667	0.615	0.59125	0.58	0.62	0.62875	0.575	0.5825
"SAMPLE-27"	0.458333333333333	0.64	0.68	0.5675	0.541666666666667	0.55	0.54	0.57	0.56	0.601	0.584	0.547142857142857	0.5025	0.56	0.59	0.565	0.49	0.605	0.58	0.4725	0.534285714285714	0.58	0.576666666666667	0.543333333333333	0.631	0.66	0.57625	0.53875	0.568571428571429	0.57	0.65	0.53	0.683333333333333	0.61	0.56	0.45	0.5675	0.575	0.54	0.62	0.585	0.503333333333333	0.535	0.613333333333333	0.5275	0.552	0.545	0.58	0.615	0.53	0.592	0.55	0.64	0.555	0.52	0.574	0.593333333333333	0.5675	0.492	0.63	0.565	0.604	0.52	0.576666666666667	0.566666666666667	0.58	0.57	0.59	0.58	0.544444444444444	0.553333333333333	0.583333333333333	0.473333333333333	0.588333333333333	0.5675	0.62	0.57	0.64	0.58	0.545
"SAMPLE-28"	0.543333333333333	0.63	0.52	0.61375	0.618333333333333	0.573333333333333	0.615	0.645	0.64	0.589	0.592	0.591428571428571	0.5575	0.558	0.62	0.59875	0.57	0.675	0.66	0.5725	0.602857142857143	0.59	0.635	0.633333333333333	0.652	0.636666666666667	0.55125	0.5725	0.528571428571429	0.645	0.61	0.643333333333333	0.633333333333333	0.62	0.54	0.48	0.64125	0.62	0.646	0.6275	0.636666666666667	0.54	0.59	0.64	0.59	0.598	0.575	0.57	0.59	0.573333333333333	0.578	0.56	0.63	0.57875	0.605	0.574	0.626666666666667	0.66	0.536	0.595	0.675	0.599	0.585	0.633333333333333	0.641666666666667	0.58	0.64	0.616666666666667	0.586666666666667	0.592222222222222	0.596666666666667	0.573333333333333	0.576666666666667	0.68	0.59125	0.59	0.59	0.65625	0.66	0.61
"SAMPLE-29"	0.483333333333333	0.663333333333333	0.63	0.58375	0.62	0.593333333333333	0.571666666666667	0.575	0.61	0.54	0.604	0.582857142857143	0.5175	0.528	0.58	0.5525	0.59	0.61	0.57	0.535	0.572857142857143	0.613333333333333	0.611666666666667	0.583333333333333	0.619	0.621666666666667	0.54375	0.51625	0.535714285714286	0.56	0.66	0.626666666666667	0.666666666666667	0.64	0.5	0.46	0.56	0.58	0.54	0.6375	0.583333333333333	0.53	0.51	0.626666666666667	0.5175	0.551	0.57	0.48	0.575	0.55	0.576	0.577142857142857	0.58	0.555	0.58	0.552	0.63	0.5775	0.47	0.605	0.68	0.582	0.505	0.573333333333333	0.61	0.67	0.61	0.613333333333333	0.583333333333333	0.517777777777778	0.54	0.64	0.546666666666667	0.591666666666667	0.57125	0.57	0.63	0.68625	0.62	0.5575
"SAMPLE-30"	0.39	0.505	0.42	0.4175	0.536666666666667	0.413333333333333	0.475	0.46	0.5	0.395	0.496	0.437142857142857	0.37	0.416	0.41	0.47375	0.48	0.45	0.53	0.355	0.417142857142857	0.46	0.46	0.45	0.459	0.483333333333333	0.3675	0.3825	0.447142857142857	0.44	0.545	0.423333333333333	0.436666666666667	0.49	0.4	0.35	0.42875	0.4	0.354	0.53125	0.445	0.383333333333333	0.385	0.493333333333333	0.3725	0.423	0.465	0.42	0.44	0.44	0.418	0.444285714285714	0.43	0.39625	0.43	0.482	0.47	0.4625	0.358	0.395	0.445	0.419	0.42	0.446666666666667	0.423333333333333	0.48	0.476666666666667	0.39	0.483333333333333	0.393333333333333	0.443333333333333	0.52	0.44	0.468333333333333	0.41625	0.42	0.37	0.49625	0.52	0.48
"SAMPLE-31"	0.408333333333333	0.553333333333333	0.53	0.47375	0.543333333333333	0.5	0.516666666666667	0.46	0.49	0.466	0.482	0.48	0.5075	0.454	0.45	0.47625	0.43	0.485	0.63	0.3925	0.465714285714286	0.536666666666667	0.53	0.45	0.509	0.485	0.43	0.45375	0.461428571428571	0.435	0.56	0.446666666666667	0.5	0.55	0.43	0.4	0.46375	0.45	0.412	0.53875	0.521666666666667	0.45	0.41	0.54	0.4175	0.472	0.5	0.4	0.505	0.48	0.514	0.5	0.47	0.485	0.45	0.47	0.55	0.54	0.41	0.49	0.54	0.484	0.44	0.493333333333333	0.451666666666667	0.51	0.53	0.51	0.536666666666667	0.408888888888889	0.503333333333333	0.56	0.393333333333333	0.443333333333333	0.425	0.49	0.47	0.605	0.54	0.56
"SAMPLE-32"	0.45	0.595	0.6	0.57625	0.581666666666667	0.606666666666667	0.553333333333333	0.59	0.53	0.566	0.57	0.51	0.545	0.538	0.51	0.57875	0.58	0.605	0.56	0.505	0.591428571428571	0.583333333333333	0.561666666666667	0.51	0.611	0.596666666666667	0.5075	0.485	0.527142857142857	0.535	0.565	0.536666666666667	0.62	0.56	0.54	0.5	0.5625	0.555	0.526	0.59	0.596666666666667	0.543333333333333	0.47	0.556666666666667	0.555	0.514	0.525	0.58	0.585	0.56	0.56	0.531428571428571	0.575	0.54875	0.515	0.56	0.606666666666667	0.595	0.466	0.54	0.65	0.559	0.55	0.49	0.516666666666667	0.48	0.606666666666667	0.59	0.596666666666667	0.518888888888889	0.523333333333333	0.626666666666667	0.506666666666667	0.491666666666667	0.565	0.5	0.64	0.64125	0.605	0.6475
"SAMPLE-33"	0.416666666666667	0.488333333333333	0.49	0.49375	0.46	0.443333333333333	0.471666666666667	0.52	0.56	0.429	0.498	0.468571428571429	0.4325	0.408	0.45	0.41625	0.43	0.47	0.6	0.4225	0.444285714285714	0.483333333333333	0.455	0.426666666666667	0.48	0.51	0.38875	0.42625	0.46	0.49	0.57	0.476666666666667	0.47	0.45	0.43	0.36	0.48	0.46	0.432	0.47875	0.523333333333333	0.456666666666667	0.455	0.5	0.4125	0.449	0.455	0.43	0.43	0.486666666666667	0.486	0.451428571428571	0.47	0.43875	0.45	0.434	0.446666666666667	0.495	0.386	0.47	0.48	0.487	0.43	0.483333333333333	0.466666666666667	0.49	0.543333333333333	0.493333333333333	0.45	0.396666666666667	0.416666666666667	0.51	0.456666666666667	0.515	0.4375	0.42	0.47	0.505	0.47	0.4575
"SAMPLE-34"	0.511666666666667	0.525	0.5	0.5025	0.528333333333333	0.583333333333333	0.553333333333333	0.545	0.54	0.536	0.534	0.551428571428571	0.485	0.478	0.46	0.48875	0.46	0.53	0.57	0.53	0.484285714285714	0.486666666666667	0.481666666666667	0.466666666666667	0.532	0.506666666666667	0.485	0.505	0.51	0.425	0.51	0.56	0.556666666666667	0.46	0.57	0.42	0.51625	0.53	0.536	0.495	0.498333333333333	0.496666666666667	0.44	0.535	0.4575	0.518	0.45	0.55	0.505	0.463333333333333	0.498	0.46	0.515	0.47625	0.525	0.518	0.486666666666667	0.555	0.47	0.585	0.52	0.551	0.485	0.503333333333333	0.568333333333333	0.51	0.506666666666667	0.53	0.5	0.476666666666667	0.506666666666667	0.54	0.54	0.591666666666667	0.49375	0.54	0.59	0.4825	0.53	0.5225
"SAMPLE-35"	0.588333333333333	0.666666666666667	0.65	0.6125	0.643333333333333	0.686666666666667	0.62	0.62	0.54	0.635	0.688	0.617142857142857	0.6175	0.602	0.73	0.6325	0.6	0.68	0.74	0.66	0.591428571428571	0.59	0.628333333333333	0.59	0.713	0.658333333333333	0.5975	0.6525	0.582857142857143	0.525	0.615	0.683333333333333	0.69	0.58	0.66	0.64	0.615	0.69	0.684	0.5825	0.678333333333333	0.586666666666667	0.65	0.591666666666667	0.625	0.621	0.555	0.56	0.56	0.546666666666667	0.588	0.567142857142857	0.61	0.60375	0.64	0.618	0.683333333333333	0.6475	0.608	0.665	0.675	0.636	0.635	0.646666666666667	0.641666666666667	0.64	0.66	0.693333333333333	0.643333333333333	0.646666666666667	0.593333333333333	0.656666666666667	0.6	0.673333333333333	0.59	0.63	0.66	0.7025	0.615	0.635
"SAMPLE-36"	0.435	0.375	0.44	0.46125	0.556666666666667	0.513333333333333	0.473333333333333	0.43	0.48	0.446	0.472	0.502857142857143	0.4975	0.476	0.46	0.46	0.51	0.595	0.47	0.52	0.477142857142857	0.533333333333333	0.568333333333333	0.45	0.529	0.496666666666667	0.38	0.48625	0.472857142857143	0.46	0.42	0.56	0.473333333333333	0.52	0.47	0.42	0.47125	0.495	0.496	0.4475	0.463333333333333	0.46	0.495	0.466666666666667	0.4225	0.485	0.445	0.47	0.45	0.486666666666667	0.464	0.437142857142857	0.395	0.4375	0.49	0.386	0.453333333333333	0.46	0.48	0.545	0.535	0.48	0.495	0.473333333333333	0.486666666666667	0.46	0.52	0.483333333333333	0.523333333333333	0.483333333333333	0.48	0.436666666666667	0.4	0.526666666666667	0.4375	0.5	0.56	0.47	0.47	0.5375
"SAMPLE-37"	0.323333333333333	0.451666666666667	0.38	0.38	0.421666666666667	0.393333333333333	0.43	0.45	0.4	0.398	0.39	0.375714285714286	0.4225	0.388	0.35	0.34125	0.46	0.41	0.4	0.3825	0.307142857142857	0.386666666666667	0.39	0.406666666666667	0.391	0.363333333333333	0.32	0.3525	0.394285714285714	0.38	0.46	0.346666666666667	0.366666666666667	0.35	0.25	0.35	0.38125	0.405	0.312	0.47	0.486666666666667	0.36	0.375	0.445	0.3525	0.364	0.43	0.41	0.46	0.42	0.404	0.412857142857143	0.43	0.385	0.34	0.396	0.446666666666667	0.3575	0.346	0.32	0.455	0.43	0.35	0.38	0.373333333333333	0.49	0.45	0.343333333333333	0.45	0.317777777777778	0.356666666666667	0.446666666666667	0.38	0.38	0.38	0.4	0.37	0.50125	0.485	0.36
"SAMPLE-38"	0.4	0.516666666666667	0.41	0.44375	0.506666666666667	0.506666666666667	0.493333333333333	0.49	0.54	0.492	0.448	0.454285714285714	0.4725	0.486	0.52	0.43875	0.53	0.505	0.47	0.3875	0.432857142857143	0.51	0.511666666666667	0.47	0.494	0.428333333333333	0.42875	0.43875	0.461428571428571	0.46	0.525	0.45	0.48	0.49	0.42	0.44	0.48	0.44	0.398	0.55125	0.531666666666667	0.403333333333333	0.415	0.513333333333333	0.4525	0.42	0.505	0.46	0.535	0.46	0.524	0.465714285714286	0.46	0.45125	0.475	0.482	0.506666666666667	0.48	0.426	0.385	0.51	0.498	0.445	0.44	0.486666666666667	0.51	0.473333333333333	0.47	0.5	0.407777777777778	0.446666666666667	0.553333333333333	0.46	0.458333333333333	0.465	0.51	0.52	0.57	0.55	0.49
"SAMPLE-39"	0.59	0.755	0.64	0.67125	0.666666666666667	0.706666666666667	0.665	0.745	0.64	0.701	0.734	0.692857142857143	0.6225	0.592	0.73	0.73375	0.63	0.705	0.76	0.6925	0.685714285714286	0.646666666666667	0.675	0.703333333333333	0.749	0.696666666666667	0.70625	0.6675	0.665714285714286	0.585	0.675	0.736666666666667	0.783333333333333	0.63	0.71	0.65	0.6775	0.77	0.67	0.69625	0.713333333333333	0.66	0.67	0.653333333333333	0.665	0.673	0.63	0.67	0.65	0.686666666666667	0.652	0.602857142857143	0.7	0.7175	0.7	0.634	0.723333333333333	0.685	0.634	0.735	0.69	0.722	0.645	0.646666666666667	0.718333333333333	0.66	0.713333333333333	0.696666666666667	0.69	0.733333333333333	0.613333333333333	0.71	0.626666666666667	0.688333333333333	0.68875	0.67	0.75	0.77	0.66	0.6925
"SAMPLE-40"	0.403333333333333	0.485	0.49	0.505	0.44	0.483333333333333	0.433333333333333	0.525	0.52	0.491	0.488	0.452857142857143	0.4425	0.406	0.44	0.4575	0.47	0.465	0.55	0.43	0.468571428571429	0.516666666666667	0.44	0.426666666666667	0.469	0.498333333333333	0.4175	0.40875	0.42	0.475	0.49	0.433333333333333	0.426666666666667	0.45	0.42	0.28	0.5	0.51	0.416	0.495	0.501666666666667	0.423333333333333	0.43	0.46	0.4525	0.418	0.425	0.47	0.41	0.473333333333333	0.546	0.468571428571429	0.455	0.41125	0.46	0.454	0.446666666666667	0.495	0.404	0.42	0.415	0.463	0.48	0.463333333333333	0.49	0.37	0.49	0.43	0.5	0.455555555555556	0.473333333333333	0.463333333333333	0.506666666666667	0.49	0.44125	0.56	0.44	0.3875	0.515	0.5
"SAMPLE-41"	0.463333333333333	0.391666666666667	0.43	0.54	0.451666666666667	0.466666666666667	0.46	0.405	0.43	0.436	0.444	0.502857142857143	0.4825	0.412	0.4	0.42125	0.45	0.46	0.41	0.5125	0.51	0.41	0.44	0.353333333333333	0.426	0.47	0.44875	0.455	0.451428571428571	0.46	0.36	0.4	0.436666666666667	0.43	0.44	0.46	0.4525	0.425	0.412	0.44375	0.406666666666667	0.516666666666667	0.41	0.45	0.445	0.432	0.44	0.37	0.42	0.443333333333333	0.436	0.408571428571429	0.405	0.4825	0.515	0.39	0.39	0.4725	0.46	0.56	0.46	0.427	0.455	0.42	0.421666666666667	0.35	0.533333333333333	0.45	0.47	0.425555555555556	0.44	0.413333333333333	0.483333333333333	0.403333333333333	0.38125	0.4	0.45	0.43	0.42	0.4775
"SAMPLE-42"	0.44	0.61	0.55	0.5325	0.503333333333333	0.493333333333333	0.533333333333333	0.565	0.59	0.545	0.462	0.431428571428571	0.4675	0.46	0.5	0.43875	0.43	0.48	0.6	0.43	0.457142857142857	0.506666666666667	0.45	0.493333333333333	0.459	0.516666666666667	0.43875	0.42875	0.478571428571429	0.415	0.55	0.52	0.466666666666667	0.5	0.43	0.41	0.52625	0.5	0.454	0.56625	0.598333333333333	0.476666666666667	0.47	0.545	0.4625	0.523	0.56	0.51	0.48	0.566666666666667	0.534	0.517142857142857	0.51	0.48	0.45	0.444	0.51	0.47	0.4	0.53	0.5	0.52	0.42	0.5	0.506666666666667	0.57	0.506666666666667	0.523333333333333	0.516666666666667	0.364444444444444	0.526666666666667	0.543333333333333	0.503333333333333	0.483333333333333	0.49875	0.56	0.53	0.5475	0.51	0.4725
"SAMPLE-43"	0.458333333333333	0.451666666666667	0.52	0.47	0.556666666666667	0.496666666666667	0.5	0.49	0.59	0.45	0.484	0.581428571428571	0.4925	0.47	0.43	0.47875	0.42	0.545	0.46	0.4875	0.465714285714286	0.543333333333333	0.486666666666667	0.463333333333333	0.545	0.52	0.41	0.46375	0.431428571428571	0.48	0.44	0.556666666666667	0.523333333333333	0.5	0.5	0.35	0.46875	0.51	0.48	0.47	0.456666666666667	0.54	0.465	0.528333333333333	0.4575	0.473	0.41	0.48	0.51	0.48	0.508	0.458571428571429	0.425	0.44375	0.545	0.452	0.44	0.485	0.45	0.58	0.575	0.476	0.505	0.456666666666667	0.446666666666667	0.48	0.446666666666667	0.446666666666667	0.483333333333333	0.48	0.523333333333333	0.423333333333333	0.496666666666667	0.461666666666667	0.39125	0.52	0.54	0.42375	0.53	0.465
"SAMPLE-44"	0.426666666666667	0.58	0.47	0.455	0.571666666666667	0.46	0.588333333333333	0.535	0.48	0.502	0.486	0.44	0.44	0.472	0.45	0.4425	0.47	0.485	0.5	0.4475	0.417142857142857	0.45	0.45	0.483333333333333	0.483	0.415	0.48	0.425	0.464285714285714	0.455	0.645	0.46	0.536666666666667	0.54	0.43	0.43	0.465	0.505	0.402	0.6425	0.515	0.46	0.5	0.61	0.4175	0.466	0.465	0.44	0.56	0.483333333333333	0.49	0.504285714285714	0.525	0.47625	0.425	0.5	0.536666666666667	0.5275	0.428	0.435	0.475	0.515	0.47	0.463333333333333	0.503333333333333	0.57	0.47	0.436666666666667	0.523333333333333	0.375555555555556	0.463333333333333	0.653333333333333	0.383333333333333	0.456666666666667	0.44	0.49	0.48	0.66875	0.505	0.4525
"SAMPLE-45"	0.356666666666667	0.518333333333333	0.41	0.42375	0.485	0.45	0.515	0.495	0.45	0.468	0.468	0.425714285714286	0.4325	0.406	0.37	0.45875	0.43	0.42	0.46	0.345	0.388571428571429	0.443333333333333	0.455	0.443333333333333	0.432	0.47	0.46	0.37875	0.424285714285714	0.39	0.53	0.416666666666667	0.44	0.47	0.41	0.36	0.4275	0.395	0.328	0.535	0.478333333333333	0.413333333333333	0.385	0.52	0.375	0.401	0.525	0.42	0.465	0.426666666666667	0.496	0.474285714285714	0.45	0.41875	0.425	0.438	0.436666666666667	0.4625	0.408	0.41	0.46	0.468	0.405	0.42	0.456666666666667	0.53	0.43	0.376666666666667	0.5	0.37	0.423333333333333	0.51	0.386666666666667	0.388333333333333	0.40625	0.43	0.4	0.565	0.47	0.4075
"SAMPLE-46"	0.388333333333333	0.556666666666667	0.4	0.4175	0.483333333333333	0.416666666666667	0.531666666666667	0.455	0.5	0.459	0.472	0.444285714285714	0.46	0.432	0.49	0.42	0.43	0.425	0.45	0.3625	0.382857142857143	0.41	0.42	0.456666666666667	0.429	0.44	0.42125	0.40625	0.405714285714286	0.41	0.55	0.41	0.45	0.43	0.39	0.34	0.40625	0.465	0.346	0.55625	0.516666666666667	0.393333333333333	0.4	0.515	0.4075	0.416	0.465	0.4	0.445	0.426666666666667	0.464	0.452857142857143	0.495	0.42625	0.42	0.448	0.446666666666667	0.51	0.376	0.4	0.44	0.462	0.42	0.42	0.433333333333333	0.52	0.51	0.433333333333333	0.486666666666667	0.363333333333333	0.42	0.553333333333333	0.42	0.428333333333333	0.39625	0.44	0.42	0.60125	0.49	0.435
"SAMPLE-47"	0.386666666666667	0.455	0.42	0.44125	0.445	0.426666666666667	0.468333333333333	0.48	0.46	0.478	0.414	0.447142857142857	0.4375	0.37	0.49	0.4625	0.43	0.45	0.49	0.4025	0.411428571428571	0.446666666666667	0.426666666666667	0.406666666666667	0.479	0.451666666666667	0.40125	0.41125	0.391428571428571	0.375	0.435	0.463333333333333	0.453333333333333	0.48	0.43	0.45	0.4475	0.47	0.42	0.445	0.496666666666667	0.44	0.465	0.483333333333333	0.415	0.383	0.47	0.43	0.355	0.383333333333333	0.476	0.431428571428571	0.45	0.38875	0.395	0.422	0.453333333333333	0.4475	0.426	0.53	0.445	0.448	0.495	0.416666666666667	0.453333333333333	0.39	0.466666666666667	0.426666666666667	0.39	0.455555555555556	0.48	0.393333333333333	0.443333333333333	0.386666666666667	0.38125	0.44	0.42	0.4275	0.445	0.4725
"SAMPLE-48"	0.438333333333333	0.658333333333333	0.5	0.55375	0.521666666666667	0.53	0.561666666666667	0.635	0.57	0.6	0.57	0.485714285714286	0.5375	0.492	0.54	0.51625	0.51	0.51	0.65	0.4325	0.544285714285714	0.53	0.528333333333333	0.553333333333333	0.519	0.51	0.51125	0.48	0.505714285714286	0.505	0.66	0.473333333333333	0.6	0.61	0.55	0.53	0.54125	0.55	0.442	0.5875	0.593333333333333	0.523333333333333	0.53	0.576666666666667	0.505	0.496	0.525	0.47	0.5	0.52	0.51	0.557142857142857	0.595	0.51	0.465	0.528	0.56	0.57	0.448	0.53	0.54	0.541	0.5	0.566666666666667	0.52	0.58	0.58	0.55	0.566666666666667	0.448888888888889	0.566666666666667	0.586666666666667	0.443333333333333	0.5	0.52625	0.51	0.55	0.5925	0.54	0.53
"SAMPLE-49"	0.396666666666667	0.495	0.48	0.4725	0.491666666666667	0.47	0.498333333333333	0.475	0.47	0.459	0.46	0.444285714285714	0.43	0.434	0.46	0.495	0.49	0.41	0.51	0.3425	0.42	0.45	0.513333333333333	0.44	0.466	0.473333333333333	0.41	0.42	0.462857142857143	0.45	0.49	0.44	0.433333333333333	0.44	0.49	0.36	0.4825	0.415	0.402	0.4825	0.498333333333333	0.423333333333333	0.375	0.486666666666667	0.4275	0.403	0.45	0.52	0.43	0.44	0.516	0.442857142857143	0.465	0.44125	0.43	0.448	0.443333333333333	0.5125	0.416	0.42	0.49	0.489	0.455	0.473333333333333	0.473333333333333	0.49	0.416666666666667	0.436666666666667	0.456666666666667	0.39	0.43	0.51	0.403333333333333	0.5	0.42625	0.44	0.44	0.4825	0.53	0.5
"SAMPLE-50"	0.445	0.686666666666667	0.68	0.59125	0.571666666666667	0.586666666666667	0.566666666666667	0.69	0.66	0.611	0.664	0.592857142857143	0.535	0.552	0.63	0.54375	0.57	0.58	0.67	0.5275	0.601428571428571	0.6	0.598333333333333	0.61	0.596	0.658333333333333	0.54	0.52125	0.572857142857143	0.515	0.59	0.613333333333333	0.603333333333333	0.61	0.52	0.6	0.615	0.64	0.546	0.5825	0.643333333333333	0.576666666666667	0.57	0.575	0.6175	0.542	0.58	0.58	0.555	0.563333333333333	0.612	0.528571428571429	0.63	0.53125	0.565	0.568	0.616666666666667	0.6425	0.548	0.67	0.575	0.584	0.615	0.606666666666667	0.62	0.56	0.596666666666667	0.543333333333333	0.613333333333333	0.606666666666667	0.56	0.623333333333333	0.526666666666667	0.57	0.5975	0.53	0.51	0.55	0.595	0.5925
"SAMPLE-51"	0.465	0.613333333333333	0.52	0.5675	0.505	0.563333333333333	0.556666666666667	0.61	0.56	0.589	0.552	0.477142857142857	0.53	0.554	0.57	0.54875	0.51	0.505	0.58	0.4575	0.577142857142857	0.543333333333333	0.556666666666667	0.476666666666667	0.566	0.523333333333333	0.58625	0.475	0.565714285714286	0.495	0.555	0.49	0.576666666666667	0.6	0.56	0.59	0.55625	0.475	0.478	0.54	0.578333333333333	0.496666666666667	0.51	0.595	0.48	0.522	0.52	0.54	0.55	0.553333333333333	0.578	0.542857142857143	0.55	0.59875	0.51	0.582	0.61	0.5525	0.508	0.535	0.52	0.563	0.5	0.533333333333333	0.485	0.56	0.55	0.566666666666667	0.52	0.511111111111111	0.56	0.583333333333333	0.496666666666667	0.473333333333333	0.56375	0.49	0.59	0.61875	0.55	0.52
