"Model_1"	"Model_2"	"Model_3"	"Model_4"	"Model_5"	"Model_6"	"Model_7"	"Model_8"	"Model_9"	"Model_10"	"Model_11"	"Model_12"	"Model_13"	"Model_14"	"Model_15"	"Model_16"	"Model_17"	"Model_18"	"Model_19"	"Model_20"	"Model_21"	"Model_22"	"Model_23"	"Model_24"	"Model_25"	"Model_26"	"Model_27"	"Model_28"	"Model_29"	"Model_30"	"Model_31"	"Model_32"	"Model_33"	"Model_34"	"Model_35"	"Model_36"	"Model_37"	"Model_38"	"Model_39"	"Model_40"	"Model_41"	"Model_42"	"Model_43"	"Model_44"	"Model_45"	"Model_46"	"Model_47"	"Model_48"	"Model_49"	"Model_50"	"Model_51"	"Model_52"	"Model_53"	"Model_54"	"Model_55"	"Model_56"	"Model_57"	"Model_58"	"Model_59"	"Model_60"	"Model_61"	"Model_62"	"Model_63"	"Model_64"	"Model_65"	"Model_66"	"Model_67"	"Model_68"	"Model_69"	"Model_70"	"Model_71"	"Model_72"	"Model_73"	"Model_74"	"Model_75"	"Model_76"	"Model_77"	"Model_78"	"Model_79"	"Model_80"
"SRR5865075"	0.573333333333333	0.587777777777778	0.588	0.65	0.56	0.62	0.69	0.532	0.53	0.64	0.576666666666667	0.61	0.58	0.68	0.605	0.603333333333333	0.633333333333333	0.565714285714286	0.6	0.591666666666667	0.55	0.566666666666667	0.54125	0.53	0.615	0.603	0.639	0.564444444444444	0.586666666666667	0.63	0.57375	0.55	0.554444444444444	0.57	0.55	0.532	0.5475	0.65	0.615	0.622857142857143	0.59	0.636666666666667	0.57	0.562	0.621666666666667	0.576666666666667	0.566	0.73	0.66	0.589	0.554444444444444	0.576666666666667	0.578333333333333	0.62	0.615	0.586666666666667	0.576666666666667	0.59625	0.59	0.645	0.586666666666667	0.544444444444444	0.615	0.576666666666667	0.59875	0.625	0.54	0.5975	0.6025	0.555	0.626666666666667	0.545714285714286	0.565	0.595555555555556	0.546666666666667	0.58	0.532857142857143	0.67	0.55	0.615
"SRR5865077"	0.533333333333333	0.494444444444444	0.48	0.56	0.54	0.58	0.58	0.494	0.513333333333333	0.52	0.493333333333333	0.57	0.48	0.59	0.55	0.556666666666667	0.6	0.518571428571429	0.58	0.573333333333333	0.44	0.536666666666667	0.47625	0.49	0.555	0.487	0.601	0.583333333333333	0.51	0.57	0.54875	0.49	0.491111111111111	0.55	0.5025	0.512	0.535	0.553333333333333	0.517	0.56	0.523333333333333	0.563333333333333	0.526666666666667	0.508	0.536666666666667	0.545	0.514	0.65	0.62	0.473	0.525555555555556	0.533333333333333	0.536666666666667	0.6	0.56125	0.496666666666667	0.566666666666667	0.52375	0.512222222222222	0.545	0.513333333333333	0.503333333333333	0.546666666666667	0.545	0.56625	0.56	0.505	0.49	0.58	0.59625	0.593333333333333	0.48	0.475	0.525555555555556	0.54	0.533333333333333	0.515714285714286	0.62	0.5	0.56
"SRR5865085"	0.523333333333333	0.545555555555556	0.552	0.68	0.53	0.57	0.575	0.502	0.468888888888889	0.58	0.526666666666667	0.605	0.47	0.63	0.516	0.561666666666667	0.566666666666667	0.525714285714286	0.57	0.555	0.55	0.51	0.46875	0.47	0.57	0.535	0.571	0.496666666666667	0.54	0.525	0.51875	0.44	0.502222222222222	0.57	0.515	0.493	0.5	0.533333333333333	0.573	0.588571428571429	0.49	0.573333333333333	0.486666666666667	0.506	0.555	0.543333333333333	0.502	0.68	0.593333333333333	0.53	0.512222222222222	0.505555555555556	0.54	0.543333333333333	0.56875	0.546666666666667	0.523333333333333	0.54125	0.547777777777778	0.525	0.526666666666667	0.511111111111111	0.558333333333333	0.498333333333333	0.55375	0.56	0.48	0.545	0.5675	0.47875	0.593333333333333	0.508571428571429	0.49	0.556666666666667	0.566666666666667	0.493333333333333	0.512857142857143	0.58	0.498333333333333	0.555
"SRR5865086"	0.69	0.681111111111111	0.668	0.72	0.62	0.69	0.65	0.618	0.642222222222222	0.67	0.653333333333333	0.715	0.71	0.7	0.673	0.653333333333333	0.743333333333333	0.644285714285714	0.71	0.688333333333333	0.7	0.636666666666667	0.6	0.63	0.6475	0.652	0.728	0.661111111111111	0.666666666666667	0.725	0.64375	0.63	0.646666666666667	0.66	0.6675	0.625	0.6725	0.713333333333333	0.711	0.667142857142857	0.646666666666667	0.646666666666667	0.676666666666667	0.646	0.705	0.663333333333333	0.632	0.73	0.7	0.626	0.624444444444444	0.684444444444444	0.66	0.696666666666667	0.70625	0.7	0.706666666666667	0.6825	0.643333333333333	0.655	0.656666666666667	0.628888888888889	0.688333333333333	0.635	0.6875	0.7225	0.64	0.72	0.695	0.65	0.7	0.648571428571429	0.69	0.677777777777778	0.67	0.638333333333333	0.605714285714286	0.713333333333333	0.64	0.69
"SRR5865087"	0.603333333333333	0.613333333333333	0.628	0.69	0.603333333333333	0.67	0.685	0.57	0.611111111111111	0.62	0.586666666666667	0.675	0.63	0.65	0.643	0.653333333333333	0.686666666666667	0.621428571428571	0.65	0.641666666666667	0.62	0.606666666666667	0.5675	0.56	0.64	0.627	0.667	0.581111111111111	0.616666666666667	0.65	0.6175	0.57	0.622222222222222	0.72	0.61	0.577	0.59	0.686666666666667	0.644	0.661428571428571	0.583333333333333	0.66	0.586666666666667	0.592	0.643333333333333	0.605	0.564	0.75	0.706666666666667	0.607	0.61	0.626666666666667	0.613333333333333	0.68	0.65	0.633333333333333	0.6	0.64875	0.607777777777778	0.67	0.663333333333333	0.572222222222222	0.66	0.613333333333333	0.65375	0.635	0.57	0.645	0.6675	0.60375	0.686666666666667	0.604285714285714	0.57	0.643333333333333	0.64	0.64	0.607142857142857	0.713333333333333	0.576666666666667	0.635
"SRR5865096"	0.616666666666667	0.632222222222222	0.628	0.67	0.636666666666667	0.66	0.61	0.582	0.606666666666667	0.65	0.613333333333333	0.695	0.61	0.64	0.653	0.656666666666667	0.693333333333333	0.641428571428571	0.64	0.666666666666667	0.63	0.613333333333333	0.54375	0.66	0.66	0.614	0.664	0.618888888888889	0.633333333333333	0.67	0.5975	0.54	0.6	0.73	0.64	0.607	0.6225	0.686666666666667	0.632	0.644285714285714	0.59	0.606666666666667	0.636666666666667	0.598	0.68	0.62	0.636	0.74	0.696666666666667	0.632	0.625555555555556	0.647777777777778	0.631666666666667	0.643333333333333	0.65875	0.663333333333333	0.626666666666667	0.66125	0.643333333333333	0.675	0.686666666666667	0.594444444444444	0.646666666666667	0.623333333333333	0.66125	0.68	0.625	0.645	0.66	0.6075	0.676666666666667	0.63	0.61	0.641111111111111	0.656666666666667	0.641666666666667	0.581428571428571	0.726666666666667	0.621666666666667	0.675
"SRR5865097"	0.61	0.626666666666667	0.65	0.67	0.646666666666667	0.72	0.68	0.642	0.653333333333333	0.64	0.586666666666667	0.675	0.59	0.75	0.666	0.671666666666667	0.676666666666667	0.675714285714286	0.7	0.651666666666667	0.57	0.59	0.63	0.63	0.69	0.641	0.677	0.631111111111111	0.663333333333333	0.715	0.655	0.66	0.617777777777778	0.76	0.6825	0.61	0.66	0.703333333333333	0.657	0.665714285714286	0.643333333333333	0.723333333333333	0.66	0.666	0.671666666666667	0.663333333333333	0.66	0.76	0.736666666666667	0.65	0.615555555555556	0.651111111111111	0.675	0.696666666666667	0.66	0.67	0.686666666666667	0.66125	0.661111111111111	0.695	0.613333333333333	0.646666666666667	0.663333333333333	0.65	0.6725	0.6975	0.61	0.6575	0.6425	0.62375	0.673333333333333	0.624285714285714	0.63	0.661111111111111	0.653333333333333	0.638333333333333	0.607142857142857	0.726666666666667	0.625	0.71
"SRR5865098"	0.616666666666667	0.627777777777778	0.666	0.72	0.663333333333333	0.63	0.63	0.634	0.645555555555556	0.63	0.62	0.67	0.6	0.77	0.651	0.666666666666667	0.683333333333333	0.667142857142857	0.65	0.681666666666667	0.65	0.613333333333333	0.5775	0.68	0.6775	0.632	0.673	0.62	0.63	0.655	0.61625	0.57	0.62	0.75	0.6075	0.589	0.665	0.706666666666667	0.658	0.67	0.606666666666667	0.64	0.643333333333333	0.646	0.693333333333333	0.661666666666667	0.642	0.77	0.63	0.645	0.643333333333333	0.637777777777778	0.663333333333333	0.7	0.6875	0.623333333333333	0.66	0.69125	0.638888888888889	0.64	0.646666666666667	0.6	0.673333333333333	0.646666666666667	0.6875	0.685	0.615	0.675	0.66875	0.62625	0.666666666666667	0.638571428571429	0.59	0.686666666666667	0.676666666666667	0.635	0.584285714285714	0.723333333333333	0.61	0.715
"SRR5865110"	0.44	0.495555555555556	0.458	0.51	0.45	0.48	0.555	0.454	0.486666666666667	0.51	0.446666666666667	0.495	0.47	0.52	0.464	0.535	0.556666666666667	0.492857142857143	0.49	0.546666666666667	0.47	0.463333333333333	0.405	0.39	0.465	0.426	0.538	0.498888888888889	0.496666666666667	0.385	0.49375	0.4	0.473333333333333	0.56	0.4425	0.439	0.495	0.563333333333333	0.429	0.491428571428571	0.42	0.46	0.526666666666667	0.486	0.54	0.46	0.436	0.56	0.516666666666667	0.452	0.497777777777778	0.485555555555556	0.485	0.526666666666667	0.50875	0.52	0.5	0.42875	0.475555555555556	0.535	0.506666666666667	0.484444444444444	0.49	0.508333333333333	0.56375	0.4725	0.485	0.465	0.5475	0.525	0.543333333333333	0.455714285714286	0.49	0.515555555555556	0.446666666666667	0.51	0.455714285714286	0.583333333333333	0.451666666666667	0.475
"SRR5865111"	0.456666666666667	0.523333333333333	0.54	0.58	0.523333333333333	0.49	0.53	0.49	0.481111111111111	0.51	0.44	0.565	0.43	0.63	0.46	0.53	0.553333333333333	0.467142857142857	0.52	0.535	0.49	0.446666666666667	0.42875	0.45	0.5375	0.482	0.553	0.461111111111111	0.506666666666667	0.495	0.47875	0.41	0.457777777777778	0.56	0.49	0.43	0.485	0.546666666666667	0.495	0.547142857142857	0.386666666666667	0.483333333333333	0.44	0.46	0.575	0.461666666666667	0.474	0.68	0.536666666666667	0.461	0.498888888888889	0.48	0.493333333333333	0.55	0.54	0.483333333333333	0.46	0.5325	0.504444444444444	0.58	0.55	0.446666666666667	0.511666666666667	0.441666666666667	0.55625	0.515	0.465	0.505	0.525	0.48125	0.606666666666667	0.444285714285714	0.48	0.552222222222222	0.473333333333333	0.466666666666667	0.424285714285714	0.576666666666667	0.421666666666667	0.53
