SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Actinomycetales	Aeromonadales	Alteromonadales	Bacillales	Bacteriovoracales	Bacteroidales	Bdellovibrionales	Bifidobacteriales	Bradymonadales	Burkholderiales	Campylobacterales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chromatiales	Chroococcales	Chrysiogenales	Clostridiales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Dehalococcoidales	Deinococcales	Desulfobacterales	Desulfovibrionales	Desulfuromonadales	Eggerthellales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Flavobacteriales	Frankiales	Fusobacteriales	Halanaerobiales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Magnetococcales	Marinilabiliales	Mariprofundales	Mesoaciditogales	Micrococcales	Mycoplasmatales	Myxococcales	Neisseriales	Nevskiales	Nitrosomonadales	Nostocales	Oceanospirillales	Orbales	Oscillatoriales	Parachlamydiales	Pasteurellales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodospirillales	Rickettsiales	Rubrobacterales	Selenomonadales	Solirubrobacterales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Synechococcales	Synergistales	Syntrophobacterales	Thermales	Thermoanaerobacterales	Thermodesulfobacteriales	Thermotogales	Thiotrichales	Tissierellales	Unclassified Actinobacteria Class	Unclassified Actinobacteria Phylum	Unclassified Alphaproteobacteria Class	Unclassified Bacilli Class	Unclassified Bacteroidetes Phylum	Unclassified Betaproteobacteria Class	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Clostridia Class	Unclassified Coriobacteriia Class	Unclassified Cyanobacteria Phylum	Unclassified Epsilonproteobacteria Class	Unclassified Firmicutes Phylum	Unclassified Gammaproteobacteria Class	Unclassified Mollicutes Class	Unclassified Negativicutes Class	Unclassified Planctomycetes Phylum	Unclassified Proteobacteria Phylum	Unclassified Tissierellia Class	Unclassified Verrucomicrobia Phylum	Veillonellales	Verrucomicrobiales	Vibrionales	Victivallales	Xanthomonadales
ERR1624555	0.35248375128679965	2.5284924213910442	1.509054990148745	0.0	0.6771216153398294	0.7786030218305676	0.0	3.087257289635813	0.0	3.395168615289659	0.0	1.088633932861966	0.35248375128679965	0.0	0.0	0.0	0.0	0.0	0.0	0.35248375128679965	0.0	3.9183624859050603	3.316459698896821	0.35248375128679965	0.0	0.0	0.0	0.0	0.5444553057844965	1.2046281925045503	0.0	2.2107234359617634	1.7288857254555396	0.0	2.3399910313497663	0.35248375128679965	0.0	0.0	0.860805347964763	2.759074547000293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5444553057844965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9298972573227073	0.0	0.0	0.0	3.013800209210167	0.0	0.0	0.0	0.6771216153398294	0.0	0.0	0.7786030218305676	0.0	0.0	0.0	0.0	0.6771216153398294	0.35248375128679965	0.0	0.0	0.35248375128679965	0.0	0.0	0.9298972573227073	0.0	0.0	0.0	0.0	0.5444553057844965	0.5444553057844965	0.0	0.0	0.0	1.5859887277093587	0.35248375128679965	1.0418855034428425	0.0	0.0	0.0	0.0	1.4740108295996583	0.5444553057844965	0.0	0.0	0.0	0.5444553057844965	0.0	0.0	2.2641751857338326	0.9298972573227073	0.35248375128679965	0.0	0.0
ERR1624556	0.6333484522885288	0.0	1.6959846498161375	0.0	1.2428906114151408	1.2428906114151408	0.0	2.928802650606684	0.0	1.8904063684947288	0.261192185935917	1.2628961436890274	0.5408434400724145	0.0	0.0	0.7743868766168404	0.0	0.0	0.0	2.1768758784739815	0.8307760097194419	3.8565755577813223	2.577364561331221	0.261192185935917	0.0	0.261192185935917	0.0	0.0	0.0	1.7808831535886662	0.261192185935917	1.9585286553789985	2.942099954590975	0.42314851531426695	2.6768802929562296	0.9660022663298934	0.0	0.0	1.3179144797825577	3.6997160554366157	0.0	0.0	0.7095680117693636	0.0	1.351066937520727	0.0	0.0	0.7743868766168404	0.0	0.8307760097194419	0.0	0.0	0.0	0.0	0.0	0.261192185935917	0.0	1.703138100717132	0.261192185935917	0.0	2.726672967408793	0.0	0.0	0.0	0.6333484522885288	0.0	0.0	2.1421559885532857	0.0	0.6333484522885288	0.0	0.0	0.7095680117693636	0.261192185935917	0.0	0.0	0.8307760097194419	0.7743868766168404	0.0	1.6661309207011856	0.42314851531426695	0.0	0.0	0.0	0.42314851531426695	0.261192185935917	0.261192185935917	0.0	0.9660022663298934	1.462995146132214	2.215614285587984	0.5408434400724145	0.0	0.0	0.7743868766168404	0.0	2.348003102434141	1.9505752363087199	0.0	0.0	0.261192185935917	1.3348069740958726	0.0	0.0	1.4869870955232216	2.139566464104654	0.261192185935917	0.0	0.261192185935917
ERR1624557	0.0	0.0	1.0329383236425973	0.5645994163192644	1.2075484352367416	1.0673590747166313	0.0	3.518101121842795	0.0	2.11698142397213	0.0	2.0289275742085056	0.8020120967227523	0.0	0.0	0.4439861398837876	0.0	0.0	0.0	1.9791844962543426	0.0	3.892452653770277	2.607427972227698	2.696806398679985	0.0	0.0	0.27641866637903717	0.27641866637903717	0.859059357247306	1.3133582100575385	0.0	1.7630383452377747	1.0329383236425973	0.0	2.9843772860297393	2.479656705996326	0.0	0.9094757002539747	1.2075484352367416	2.2738356553723302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5645994163192644	0.0	0.0	0.0	0.0	0.0	0.0	0.27641866637903717	0.0	0.0	0.0	0.27641866637903717	0.0	2.5706033168174365	0.0	0.0	0.0	0.0	0.0	0.0	1.8637676030942418	0.0	0.6588933224055167	0.0	0.0	0.0	0.0	0.0	0.27641866637903717	0.6588933224055167	0.7363217009893546	0.4439861398837876	1.2941587569998987	0.9094757002539747	0.0	0.0	0.0	0.4439861398837876	0.4439861398837876	0.0	0.0	0.5645994163192644	1.9454764796654878	1.8530601089484393	0.0	0.0	0.0	0.859059357247306	0.0	1.9498358595182295	0.7363217009893546	0.0	1.9832198255694524	0.0	1.3493842844417399	0.0	0.0	3.2935184552593824	1.7136526372250764	0.0	0.0	0.0
ERR1624558	0.3005949940103793	2.0710189517920847	1.8252173677137051	0.0	0.698273792395729	1.6012113341359044	0.0	2.9441064579606286	0.3005949940103793	2.16939716314646	0.3005949940103793	0.8443520559160986	0.3005949940103793	0.0	0.0	0.0	0.0	0.7774260053778107	0.0	0.0	0.0	3.705762182634029	3.0713801959338616	0.698273792395729	0.3005949940103793	0.0	0.0	0.0	0.0	1.7625725764754432	0.0	2.221851249101277	2.9166361236792153	0.3005949940103793	2.775105351157484	0.0	0.0	0.7774260053778107	0.953468871677409	3.7915213905784038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4762798580388388	0.0	0.0	0.0	0.0	0.0	0.3005949940103793	0.0	0.0	0.0	0.0	0.3005949940103793	0.0	2.8404902864922383	0.3005949940103793	0.0	0.0	0.698273792395729	0.0	0.0	2.449381758614335	0.0	0.0	0.0	0.0	0.6014073253471383	0.0	0.0	0.3005949940103793	0.0	0.698273792395729	0.9023284479245888	0.47654115563651195	0.0	0.0	0.0	0.0	0.0	0.3005949940103793	0.0	0.0	0.6014073253471383	1.8799546173113308	1.9076253362337179	0.6014073253471383	0.0	0.0	0.47654115563651195	0.0	1.3793771054206376	1.3793771054206376	0.0	0.3005949940103793	0.0	2.197792162100343	0.0	0.0	1.2544504691923772	1.7067168208633396	0.0	0.0	0.0
ERR1624559	0.0	0.0	1.9338234887166894	0.2981583354312632	0.47328813927173025	1.875127477300746	0.0	3.524182678787677	0.0	1.036157278763857	0.2981583354312632	1.273296365708473	0.7733545464962722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2981583354312632	3.7360990100918947	2.3060197218474467	0.7733545464962722	0.0	0.0	0.0	0.0	0.0	1.9533426980348148	0.0	2.11155313953659	3.5402880811994013	0.0	3.0348451881348617	2.3726597365041133	0.0	0.0	1.1086269061994212	3.1647965403012894	0.0	0.0	1.1707153742129683	0.0	0.0	0.0	0.0	1.4416027195523688	0.0	0.5977453489048097	0.2981583354312632	0.0	0.0	0.0	0.0	0.2981583354312632	0.0	0.0	1.356217537952645	0.0	2.508803056813592	0.0	0.0	0.0	0.2981583354312632	0.0	0.0	1.8138693830370878	0.0	1.036157278763857	0.0	0.2981583354312632	0.6943661892489498	0.2981583354312632	0.0	0.0	0.0	0.5977453489048097	0.0	0.5977453489048097	0.6943661892489498	0.0	0.0	0.0	0.2981583354312632	0.2981583354312632	0.0	0.0	0.9491241337177019	1.9810690975244654	1.6933235704864578	2.22215859268126	0.0	0.0	0.2981583354312632	0.0	2.4536501940390245	1.1707153742129683	0.0	0.0	0.0	0.2981583354312632	0.0	0.0	1.8138693830370878	0.0	0.0	0.0	0.0
ERR1624560	0.0	2.765794318779767	2.2365941089557198	0.0	0.0	1.3869589620550327	0.8172789045757283	3.0031470792790462	0.3249269470173147	2.743687975822329	0.0	2.009855059639663	0.5087003216443023	0.0	0.0	0.0	0.0	1.122034555771499	0.0	0.0	0.0	3.539572680268449	3.1416811723447373	0.0	0.0	0.0	0.0	0.0	0.6374297521788833	1.6135543960426972	0.0	2.3158228454936243	3.416300725121451	0.0	2.2281003745124357	0.3249269470173147	0.0	0.995857481821889	1.459819619739448	3.6305275712302687	0.8172789045757283	0.0	0.0	0.0	0.0	0.0	0.0	1.2993606312388697	0.0	0.3249269470173147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2792851831448067	0.0	0.0	0.0	0.0	0.0	0.3249269470173147	1.744633589571368	0.0	0.0	0.0	0.0	0.73659840091719	0.0	0.0	0.0	0.0	0.3249269470173147	0.3249269470173147	0.5087003216443023	0.0	0.0	0.0	0.0	0.9440844640693515	0.6374297521788833	0.0	0.0	1.0839086165434755	1.9324643807032227	0.3249269470173147	0.0	0.0	0.0	0.0	0.0	1.157081931442982	0.0	0.0	0.0	0.0	2.4596765832947893	0.0	0.0	3.154400869407088	1.8784065910933774	0.0	0.0	0.0
ERR1624561	0.35909388205830933	2.260879816974116	1.0001150973473905	0.0	1.180327265296837	0.7884774838549826	0.0	3.0832206864843767	0.35909388205830933	2.5171347745212205	0.0	0.6864824350940972	1.0995023449776333	0.0	0.0	0.5529340489758249	0.0	0.0	0.0	1.7793098138498022	0.0	3.4754669049304283	2.535421631316508	0.0	0.0	0.5529340489758249	0.0	0.0	0.0	1.1417923508249104	0.0	2.0375532089223465	2.598918068743156	0.0	2.660450892097276	0.0	0.0	0.940345005748047	1.0995023449776333	4.006392153715903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2484443109482393	0.0	0.0	0.0	0.0	0.35909388205830933	0.0	0.0	0.35909388205830933	0.0	0.0	0.0	0.0	1.9206968635407982	0.0	0.0	0.0	0.0	0.0	0.0	1.946719047090355	0.0	0.0	0.0	0.0	0.6864824350940972	0.5529340489758249	0.0	0.35909388205830933	0.0	0.6864824350940972	0.0	0.8710159747108729	0.6864824350940972	0.0	0.0	0.0	0.0	0.0	0.35909388205830933	0.0	1.611392747593724	0.6864824350940972	2.1766317084481708	0.0	0.35909388205830933	0.0	0.0	0.0	1.708910370523083	0.0	0.0	0.0	0.0	0.8710159747108729	0.0	0.0	0.940345005748047	1.7603326691958245	0.0	0.0	0.0
ERR1624562	0.0	0.0	2.6942756684359512	0.0	0.29151020082721874	1.6713447006089508	0.0	2.7731704895652696	0.0	2.3463198798919196	0.0	1.7519325954525786	0.29151020082721874	0.0	0.0	0.6836365307743878	0.0	0.0	0.0	0.29151020082721874	0.0	3.584329321958895	2.9147631301494377	0.7621669821969294	1.4998571280201478	0.29151020082721874	0.0	0.0	0.29151020082721874	1.3617777710543764	0.0	1.7872345096469189	3.2042547572183735	0.29151020082721874	3.1749963850309997	2.4279753825738397	0.0	0.29151020082721874	1.128278962513312	3.809474296959034	0.0	0.0	0.5877008848076567	0.0	0.0	0.0	0.0	1.260535526135839	0.0	0.0	0.0	0.0	0.29151020082721874	0.0	0.0	0.0	0.0	0.0	0.7621669821969294	0.0	2.5110048148444206	0.0	0.0	0.0	0.0	0.0	0.0	1.7592262773870597	0.0	0.8286483207238283	0.0	0.0	0.5877008848076567	0.0	0.0	0.0	0.0	0.5877008848076567	0.0	0.8286483207238283	0.29151020082721874	0.0	0.0	0.0	0.46438125105758815	0.0	0.0	0.0	0.29151020082721874	1.6887030557852096	2.0491011357679767	1.1581487351205961	0.0	0.0	0.0	0.0	2.2238975755074346	0.29151020082721874	0.0	0.0	0.29151020082721874	0.0	0.0	0.0	1.614673079828232	0.46438125105758815	0.0	0.0	0.0
ERR1624563	0.0	0.0	1.4831954457907555	0.0	0.0	0.0	0.0	2.858448276651167	0.0	1.7680394233881498	0.0	0.6700432539477437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6700432539477437	0.0	2.9887353321868044	1.8724846129278134	0.5380554615850565	0.3475132769637058	0.0	0.0	0.0	0.3475132769637058	1.0803902242997239	0.5380554615850565	1.4467027151220995	3.4454151115553313	0.3475132769637058	2.032041067901889	0.0	0.0	0.3475132769637058	0.0	4.0655435769238695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6700432539477437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5380554615850565	0.0	1.893396440018389	0.0	0.0	0.0	0.3475132769637058	0.0	0.0	0.981436842473144	0.0	0.0	0.0	0.0	0.5380554615850565	0.0	0.0	0.0	0.3475132769637058	0.3475132769637058	0.0	0.5380554615850565	0.0	0.0	0.0	0.0	0.5380554615850565	0.0	0.0	0.0	0.0	0.6700432539477437	1.893396440018389	1.500352820269415	0.0	0.9219794376373154	0.0	0.0	2.0513858497123496	0.8530709801752202	0.0	1.2875573460329355	0.0	0.3475132769637058	0.0	0.0	1.3629893022738766	1.1609283945232207	0.0	0.0	0.0
ERR1624564	0.2556958055285787	0.0	1.355018212550426	0.41555934645525106	0.9550886981069057	1.6303391256028048	0.6997316482912486	3.469210212789684	0.0	3.0230492402444167	0.41555934645525106	1.3393647229662213	0.0	0.2556958055285787	0.0	0.0	0.0	0.0	0.0	2.366809967038301	0.6239746958660755	3.718239286774531	3.0092955429607544	0.41555934645525106	0.0	0.0	0.2556958055285787	0.0	0.2556958055285787	1.7252097759489318	0.5321510251240034	1.961887639357207	2.956061023047555	0.0	3.2265189942395587	0.0	0.0	1.756810020997125	1.210408165384155	3.2985368125280496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9146497316016572	0.0	0.2556958055285787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2556958055285787	0.0	1.905114359128277	0.2556958055285787	0.0	0.0	0.0	0.0	0.0	2.2141980797014966	0.0	0.2556958055285787	0.0	0.0	0.2556958055285787	0.0	0.0	0.41555934645525106	0.0	0.6239746958660755	0.41555934645525106	0.0	0.2556958055285787	0.0	0.0	0.0	1.1407620285064886	0.0	0.0	0.2556958055285787	0.41555934645525106	0.6239746958660755	0.2556958055285787	0.0	0.6997316482912486	0.0	0.0	0.0	2.431990267633084	0.2556958055285787	0.0	0.0	0.0	1.1652395737516172	0.0	0.0	2.4434281829637206	2.7849966989156174	0.0	0.0	0.0
ERR1624565	1.0640578592639667	0.0	1.4191532853876172	0.0	0.9207005714284566	1.2952359482823732	0.0	3.504014281113251	0.4198113607800749	2.6004356122601444	0.0	1.432424273218118	0.9207005714284566	0.0	0.0	0.0	0.0	0.4198113607800749	0.0	2.1832946074583495	0.5370238784179774	3.7746178159719244	2.7351986525719116	0.25877202268183563	0.0	0.8760158380042169	0.0	0.0	0.7052489735126329	1.5365215528589533	0.7052489735126329	2.353761163019246	3.3333876698704157	0.0	2.8609132688328773	0.0	0.0	2.0577582789799607	0.7052489735126329	3.3595115505411832	0.25877202268183563	0.0	0.0	0.0	0.0	0.0	0.0	1.653081197874445	0.0	0.5370238784179774	0.0	0.0	0.0	0.0	0.5370238784179774	0.25877202268183563	0.4198113607800749	0.0	0.0	0.0	2.437558044018977	0.0	0.0	0.0	0.0	0.0	0.0	1.2168700957796004	0.0	0.0	0.0	0.25877202268183563	0.25877202268183563	0.0	0.0	0.0	0.4198113607800749	0.5370238784179774	0.629231310606488	0.5370238784179774	0.0	0.0	0.0	0.0	0.8760158380042169	0.0	0.0	0.0	0.7052489735126329	0.7052489735126329	1.6204290690575966	0.4198113607800749	0.5370238784179774	0.0	1.0324073866606385	0.0	2.4426942242318703	0.25877202268183563	0.0	0.0	0.0	1.8042849126600533	0.0	0.0	2.090555825969735	1.7384725611344256	0.0	0.0	0.0
ERR1624566	0.0	2.148063052383612	1.1887593101947334	0.0	0.25586165782340203	1.1655867387822214	0.0	3.2083113451412437	0.25586165782340203	2.8400457443511358	0.25586165782340203	1.2707663102045386	0.7645243958738539	0.0	0.0	0.0	0.0	0.0	0.0	2.3862098168056374	0.0	3.979130217169934	2.5674046639599526	0.6242587777020978	0.25586165782340203	0.0	0.0	0.0	0.0	1.1887593101947334	0.0	2.066519218542187	1.7632294294720268	0.0	3.3096320642393624	0.0	0.0	0.0	0.9149770190447231	2.948266247876612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6242587777020978	0.0	0.25586165782340203	0.0	0.0	0.0	0.4157888852485028	0.0	0.0	0.0	0.0	0.8206679889802916	0.0	2.464615530647222	0.25586165782340203	0.25586165782340203	0.0	0.5324142572105325	0.0	0.0	1.475496355640501	0.0	0.4157888852485028	0.0	0.4157888852485028	0.8703774444441155	0.7000299044627081	0.0	0.6242587777020978	0.7000299044627081	0.25586165782340203	0.25586165782340203	0.9149770190447231	0.4157888852485028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7645243958738539	2.297544072875778	2.081217936894557	0.0	0.0	0.0	0.0	0.25586165782340203	1.786632626376975	0.0	0.0	0.0	0.0	0.25586165782340203	0.0	0.0	2.47524472412786	1.2316955944837553	0.0	0.0	0.4157888852485028
ERR1624567	0.5105114673123735	0.0	1.1595220351599524	0.0	0.8195027689012563	1.4274394040442853	0.0	3.2849233615850917	0.32631022932793124	2.600488897855792	0.32631022932793124	1.1244593492956922	1.0863152895462915	0.0	0.0	0.0	0.0	0.32631022932793124	0.0	1.9236104820125355	0.32631022932793124	3.8858032741789588	2.741922116860456	0.5105114673123735	0.0	0.0	0.0	0.0	0.5105114673123735	1.1595220351599524	0.0	2.2894514967687023	2.49304704430177	0.0	3.3278986372075408	0.32631022932793124	0.0	1.1919641927182087	1.0863152895462915	3.3982318633008113	0.0	0.0	0.0	0.32631022932793124	0.0	0.0	0.0	0.998215691740357	0.32631022932793124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25037420995918	0.6394490995465743	0.0	2.67230809446323	0.0	0.0	0.0	0.5105114673123735	0.0	0.0	1.4088713949982212	0.0	1.1919641927182087	0.0	0.8875750671499862	0.32631022932793124	0.32631022932793124	0.0	0.5105114673123735	0.6394490995465743	0.0	0.0	0.5105114673123735	0.0	0.0	0.0	0.0	0.5105114673123735	0.0	0.0	0.0	0.998215691740357	2.061555152413677	1.5390289828929535	0.32631022932793124	0.0	0.0	0.9464092355362592	0.0	2.2419959990301352	0.5105114673123735	0.0	0.0	0.32631022932793124	0.32631022932793124	0.0	0.0	1.0863152895462915	1.222150436984597	0.0	0.0	0.0
ERR1624568	0.36029319350495437	0.0	2.983426263310172	0.36029319350495437	0.5544685039446239	1.28089251593379	0.36029319350495437	3.5716641826179183	0.5544685039446239	1.9851510397657401	0.0	1.0020322190505453	0.36029319350495437	0.0	0.0	0.7902611600599384	0.0	0.36029319350495437	0.0	0.8728595359879445	0.0	3.8349210944707988	2.4494074251958415	0.36029319350495437	2.28972762814265	0.36029319350495437	0.0	0.0	0.36029319350495437	1.3093367321597893	0.36029319350495437	2.4205501327035215	3.3184364469778598	0.0	2.411940316695888	1.7323053204864325	0.0	1.250453956590079	0.9422307755338506	2.852375134604892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0020322190505453	0.0	0.0	0.0	0.0	0.0	0.36029319350495437	0.0	0.0	0.0	1.948824581424324	0.0	0.0	2.785135673103719	0.0	0.0	0.0	0.36029319350495437	0.0	0.0	1.7323053204864325	0.0	0.36029319350495437	0.0	0.7902611600599384	1.1014629276448291	0.0	0.0	0.0	0.36029319350495437	0.8728595359879445	0.36029319350495437	1.1437686140870262	0.36029319350495437	0.0	0.0	0.0	0.0	0.36029319350495437	0.0	0.0	2.2245887437832796	1.054586933767431	1.865549450764632	0.6881745044675567	0.36029319350495437	0.0	1.3611808601917021	0.0	2.207525116527981	0.36029319350495437	0.0	0.0	0.0	1.0020322190505453	0.0	0.0	0.8728595359879445	0.9422307755338506	0.36029319350495437	0.0	0.0
ERR1624569	0.0	1.4816195305679332	0.9453023813712079	0.9909469474916778	0.2960238377417215	1.0699587518053968	0.0	3.2342122301419223	0.0	1.2457674609808993	0.0	1.8029993765069345	0.4704334711757579	0.0	0.0	0.0	0.0	0.0	0.0	2.139220668605725	0.0	3.5999528295250993	1.8931466269466273	0.2960238377417215	0.0	0.2960238377417215	0.4704334711757579	0.0	0.0	1.269218804041509	0.0	1.623634633769058	3.689248641102887	0.0	2.4229361887376792	0.0	0.0	0.7697753044999848	1.1666992569453718	3.6379010539791503	0.0	0.0	1.4526784829013606	0.0	0.0	0.0	0.0	0.8942909731957269	0.2960238377417215	0.0	0.4704334711757579	0.0	0.5945289468785433	0.0	0.0	0.0	0.2960238377417215	0.0	2.3163132206446466	0.0	2.4882722006479425	0.0	0.0	0.0	0.0	0.2960238377417215	0.0	1.4953975521679337	0.0	0.2960238377417215	0.0	0.0	0.5945289468785433	0.0	0.0	0.2960238377417215	0.4704334711757579	0.5945289468785433	0.2960238377417215	1.1046556705600805	0.6909322162979852	0.0	0.0	0.0	0.0	0.2960238377417215	0.0	0.0	0.0	1.8029993765069345	1.924546208508774	0.0	0.0	0.0	0.2960238377417215	0.0	1.8651263910799192	0.4704334711757579	0.0	0.2960238377417215	0.0	1.0699587518053968	0.0	0.0	2.5340264570353495	1.2914684194997699	0.0	0.0	0.0
ERR1624570	0.0	0.0	1.359223593013153	0.3741496136335238	0.5721126409967703	0.9638071509772684	0.0	3.300551938873288	0.0	3.300254727618198	0.0	0.7075876052939664	0.9638071509772684	0.0	0.0	0.0	0.0	0.0	0.0	0.3741496136335238	0.0	3.792714465953181	2.7739055623979123	0.0	0.0	0.0	0.0	0.0	0.0	0.9638071509772684	0.0	1.9190995112896774	2.2809791341178562	0.0	2.322447629332366	0.0	0.0	0.0	1.2734076650265027	3.649398727941217	0.3741496136335238	0.0	1.0239576359120584	0.3741496136335238	0.0	0.0	0.0	0.5721126409967703	0.0	0.0	0.0	0.0	0.8106988027998034	0.0	0.0	0.0	0.0	0.7075876052939664	0.0	0.0	2.6719038311725694	0.0	0.0	0.0	0.0	0.5721126409967703	0.0	1.5461522685462323	0.0	1.359223593013153	0.0	0.3741496136335238	0.8939655200516387	0.0	0.0	0.0	0.3741496136335238	0.5721126409967703	0.0	0.9638071509772684	0.0	0.0	0.0	0.0	0.5721126409967703	0.0	0.0	0.0	0.0	1.8817863451661274	1.7123903186745124	0.0	0.0	1.1238716910343503	0.0	0.0	2.1598893771742462	0.0	0.0	0.0	0.0	0.7075876052939664	0.0	0.0	1.1663516237247056	2.176016273996621	0.0	0.0	0.0
ERR1624571	0.0	2.7576989694696454	1.744956647438803	0.0	0.0	2.5603259671921483	0.0	3.115687094329888	0.0	3.1562407293487253	0.0	1.6315421120869193	0.9604547232108842	0.0	0.0	0.0	0.0	0.0	0.0	0.33473120030910125	0.0	3.760969039393624	2.9581040517828434	0.5214990671631771	0.0	0.0	0.0	0.0	0.0	1.2918589473513167	0.0	1.8901476324042286	3.338869138518775	0.0	1.4940973704936642	0.0	0.0	2.643454428604023	1.9506807576858824	3.5303366604602053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0588973887451212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2918589473513167	0.0	0.0	0.6516792671836311	0.0	0.0	0.0	0.0	0.0	0.33473120030910125	0.0	0.0	0.0	0.0	0.33473120030910125	0.0	0.0	0.0	0.0	0.33473120030910125	0.33473120030910125	0.0	0.0	0.0	0.0	0.0	0.6516792671836311	0.7517040602973745	0.0	0.0	1.477620535656083	1.0588973887451212	0.0	0.0	0.0	0.0	1.0588973887451212	0.0	1.012459386952741	0.33473120030910125	0.0	0.0	0.0	0.8329494844921909	0.0	0.0	1.5400794690980177	0.6516792671836311	0.0	0.0	0.6516792671836311
ERR1624572	0.0	0.0	1.9901078436635735	0.0	0.3327941946714401	0.9572399996791224	0.0	3.629314105028801	0.0	3.0311829782489013	0.3327941946714401	1.6727485558007122	0.3327941946714401	0.0	0.0	1.0975216964821621	0.0	0.0	0.0	2.143674853567132	0.0	3.750304423492801	2.8178985511554555	0.3327941946714401	0.0	0.0	0.0	0.0	0.3327941946714401	2.4247268558971258	0.0	2.2039655889426086	2.4555835474301766	0.3327941946714401	2.342096330683342	0.0	0.0	1.5217829061319181	0.7487342141582959	3.3391708231101025	0.0	0.0	0.6488755316659596	0.0	0.0	0.0	0.0	1.1708816589650037	0.0	0.3327941946714401	0.3327941946714401	0.0	0.3327941946714401	0.3327941946714401	0.0	0.0	0.0	0.0	0.0	0.0	2.926388571349784	0.0	0.0	0.0	0.7487342141582959	0.3327941946714401	0.0	1.9582647952367431	0.0	0.0	0.0	0.0	0.3327941946714401	0.5189774155418515	0.0	0.0	0.0	0.0	0.7487342141582959	1.2033838676351154	0.0	0.0	0.0	0.0	0.5189774155418515	0.3327941946714401	0.0	0.0	1.5781390574206458	0.0	2.094256245931646	2.4340321303777506	0.3327941946714401	0.0	0.6488755316659596	0.0	2.1177652622684175	0.5189774155418515	0.0	0.0	0.0	0.7487342141582959	0.0	0.0	0.7487342141582959	2.291474847510299	0.0	0.0	0.0
ERR1624573	0.31175306790277696	2.9700662496700576	2.038022205694319	0.0	0.9216851123994474	1.5256910221231073	0.0	2.987307126787532	0.0	2.925336333493406	0.0	1.4005365024260317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3698726758173523	3.066492098995633	0.6180469213161995	0.0	0.31175306790277696	0.31175306790277696	0.0	0.0	0.8633215237111789	0.0	2.6231960407454658	1.8270444915275432	0.0	2.552605842094758	0.0	0.0	0.7160020928929068	0.7958787165724324	3.941047517103116	0.49136064482518726	0.0	0.0	0.0	0.0	0.0	0.0	1.7766996613456305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7958787165724324	0.0	0.31175306790277696	0.0	1.9554456791979309	0.0	0.0	0.0	0.31175306790277696	0.31175306790277696	0.0	2.0891968308773046	0.0	0.0	0.0	0.0	0.6180469213161995	0.0	0.0	0.0	0.7958787165724324	0.31175306790277696	0.0	0.0	0.0	0.0	0.0	0.0	1.060696426471207	0.31175306790277696	0.0	0.0	0.0	1.6834958012358097	2.311116301689322	0.7958787165724324	0.0	0.0	0.31175306790277696	0.0	1.4976191504813565	0.0	0.0	0.9216851123994474	0.0	0.0	0.0	0.31175306790277696	2.3328407256520616	0.0	0.0	0.0	0.0
