bugName	pval	p3M	p1Y	s3M	s1Y	Adjustedpval	Adjustedp3M	Adjustedp1Y
Balneolaeota	0.598768754200428	0.553652487153868	0.605848481653078	-0.0607512886439202	0.0615258094314804	0.984903347241521	0.810148538365175	0.930410168252942
Cyanobacteria	0.617588335433977	0.341970492812593	0.835975260638626	-0.0807360689748843	-0.0201818487980707	0.984903347241521	0.763137706087186	0.964768868212943
Chlorobi	0.632772469532342	0.487847201694388	0.385520734255396	-0.0747298144025018	-0.108668925162708	0.984903347241521	0.810148538365175	0.887099552773871
Chloroflexi	0.677725108716309	0.565219910487331	0.702076904493627	-0.0438142556264184	0.0339385040425199	0.984903347241521	0.810148538365175	0.964768868212943
Elusimicrobia	0.67930236665981	0.554244985885992	0.411841054590408	-0.0663702943045229	-0.107082873768621	0.984903347241521	0.810148538365175	0.887099552773871
Ignavibacteriae	0.686451019757905	0.459389283382057	0.489436766102452	-0.058873276998784	-0.0640212496688069	0.984903347241521	0.810148538365175	0.915033954017628
Fibrobacteres	0.711702053133032	0.996021774587891	0.453864887465701	-0.000553774590375167	-0.0972388148484455	0.984903347241521	0.996021774587891	0.887099552773871
Armatimonadetes	0.71355686342985	0.824935596996797	0.421459073127266	0.0184820315425763	0.0792416616115798	0.984903347241521	0.932784835126174	0.887099552773871
Actinobacteria	0.812215512488968	0.526979943875412	0.84602454567695	0.0709918069557641	0.0250543316293448	0.984903347241521	0.810148538365175	0.964768868212943
Lentisphaerae	0.825813825199949	0.584383694235646	0.641633520985417	0.119478062825165	0.118459276524556	0.984903347241521	0.810596737165574	0.951387634564584
Planctomycetes	0.840100932362037	0.816570741085826	0.560442944577183	-0.0211996511710759	-0.0622393689938024	0.984903347241521	0.932784835126174	0.926886408339187
Candidatus Gracilibacteria	0.854561360602202	0.846014152788856	0.691126831197317	-0.0264519462910494	0.0626406415046	0.984903347241521	0.932784835126174	0.964768868212943
Deinococcus-Thermus	0.86390593376771	0.772574606932556	0.598787150118842	0.0255520337574306	0.0543960581652127	0.984903347241521	0.932784835126174	0.930410168252942
Candidatus Micrarchaeota	0.918196094072408	0.754346828731437	0.909513328623027	-0.045525146066752	0.0190745376417494	0.984903347241521	0.932784835126174	0.964768868212943
Calditrichaeota	0.938637726422414	0.725653721887829	0.884300194063045	-0.0394926627193195	-0.0190098566397655	0.984903347241521	0.932784835126174	0.964768868212943
Candidatus Cloacimonetes	0.951631650196271	0.791199873191531	0.964768868212943	0.0403804710219846	-0.00781982004619299	0.984903347241521	0.932784835126174	0.964768868212943
Kiritimatiellaeota	0.953852874773225	0.762761859004649	0.92638837650039	0.031838593868968	0.0113723426150514	0.984903347241521	0.932784835126174	0.964768868212943
Gemmatimonadetes	0.967414786272386	0.919595900314827	0.861345557017532	0.0104404903450305	-0.0210796493806023	0.984903347241521	0.964454236915551	0.964768868212943
Dictyoglomi	0.97304154072265	0.983253678830845	0.840388886053805	0.00221269203510962	-0.0244510915645562	0.984903347241521	0.996021774587891	0.964768868212943
Acidobacteria	0.984903347241521	0.90743844312912	0.870995567496032	-0.0109720413443449	-0.0178478529140516	0.984903347241521	0.964454236915551	0.964768868212943
