bugName	pval	p3M	p1Y	s3M	s1Y	Adjustedpval	Adjustedp3M	Adjustedp1Y
Bartonellaceae	0.205791934201187	0.167800647899802	0.115297100764699	-0.129611946895243	-0.173000959600105	0.999814542879428	0.990805303278817	0.981192919187751
Iamiaceae	0.206399779383567	0.0903657293050292	0.259193684526533	0.217733566498514	0.164835084597435	0.999814542879428	0.990805303278817	0.984944015394336
Unclassified Marinilabiliales Order	0.207944988216801	0.112051809166767	0.179341662899685	-0.197645387422155	-0.192057921743243	0.999814542879428	0.990805303278817	0.981192919187751
Micrococcaceae	0.215821353864615	0.101889913317242	0.221248414759898	0.223780388626492	0.187870597600785	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Methanomassiliicoccales Order	0.21595885289754	0.532691345185764	0.0845094926900932	-0.0582591628893723	-0.194921835875798	0.999814542879428	0.991257356416617	0.981192919187751
Orbaceae	0.21637113658149	0.08942827233968	0.696975213114065	-0.187138114849914	-0.048083571333142	0.999814542879428	0.990805303278817	0.984944015394336
Wenzhouxiangellaceae	0.223883319570623	0.147320285588453	0.150746263300537	0.212779699130586	0.245285641566572	0.999814542879428	0.990805303278817	0.981192919187751
Spirochaetaceae	0.225141802028843	0.219834859350529	0.112626315565332	-0.1108179862898	-0.17070765645231	0.999814542879428	0.990805303278817	0.981192919187751
Aphanizomenonaceae	0.226147958025821	0.0997740423528734	0.27521112318197	-0.164697134467734	-0.123693428087387	0.999814542879428	0.990805303278817	0.984944015394336
Thermoanaerobacterales Family III. Incertae Sedis	0.227298122558043	0.13545236661854	0.169837261956711	-0.1279310380378	-0.13595593025529	0.999814542879428	0.990805303278817	0.981192919187751
Magnetococcaceae	0.231437925589062	0.115811212408672	0.221544387528059	0.140066847216406	0.125093670803005	0.999814542879428	0.990805303278817	0.981192919187751
Thermoanaerobacterales Family IV. Incertae Sedis	0.238282555500422	0.117385656937446	0.234042984667538	-0.149234674320434	-0.130340058862597	0.999814542879428	0.990805303278817	0.984944015394336
Unclassified Coriobacteriales Order	0.240860482854056	0.132498170591526	0.195642608665347	0.210871342837552	0.207781715476868	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Methanomicrobiales Order	0.243008445670929	0.126956976870476	0.9783114989484	-0.129429758708436	0.00260672541933191	0.999814542879428	0.990805303278817	0.9975968131822
Methanocorpusculaceae	0.245969366335289	0.098614700685651	0.468164062290585	-0.174582395027224	-0.0857287068042663	0.999814542879428	0.990805303278817	0.984944015394336
Erysipelotrichaceae	0.246535510578718	0.106594152817082	0.313372319724189	-0.153015083140687	-0.10749372377634	0.999814542879428	0.990805303278817	0.984944015394336
Hydrogenophilaceae	0.250187849950831	0.819051064228259	0.112292032289194	0.0245459417234195	0.206450180930081	0.999814542879428	0.996984005012762	0.981192919187751
Nitrososphaeraceae	0.253932433977014	0.571968968898388	0.103089577892617	-0.0688087841977316	-0.239115159026176	0.999814542879428	0.996984005012762	0.981192919187751
Cyanothecaceae	0.256257491596758	0.187716270717695	0.154419770866976	0.144326442473897	0.182836832893901	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Candidatus Bipolaricaulota Phylum	0.257865454317137	0.238673320168375	0.128902694320032	0.173280567802877	0.260346194575076	0.999814542879428	0.990805303278817	0.981192919187751
Rhodospirillaceae	0.258590202678764	0.985927829915194	0.131926638970256	0.00126527486803103	0.130298076632714	0.999814542879428	0.996984005012762	0.981192919187751
Thermotogaceae	0.258943077479676	0.250780948607458	0.126718417461582	-0.129949935992362	-0.20262631188199	0.999814542879428	0.990805303278817	0.981192919187751
Oceanospirillaceae	0.261537316087098	0.120573278468451	0.288047685545605	-0.14571402925823	-0.113647051590901	0.999814542879428	0.990805303278817	0.984944015394336
Cellulomonadaceae	0.262443859977551	0.123479598065136	0.279068550885382	0.16890025327143	0.136012169657072	0.999814542879428	0.990805303278817	0.984944015394336
Unclassified candidate division Zixibacteria Phylum	0.263730998134467	0.250794262126082	0.13109259988839	0.130255034701123	0.201757333255307	0.999814542879428	0.990805303278817	0.981192919187751
Gemmataceae	0.264987934264142	0.143934661846022	0.220291502110438	0.163156380375143	0.158003995389715	0.999814542879428	0.990805303278817	0.981192919187751
