SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Gracilibacteria	Candidatus Korarchaeota	Candidatus Micrarchaeota	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
ERR1305887	3.636193539926834	6.0110496917003555	3.0965369196282064	2.795854519013742	6.703588693371237	2.0044273635816054	2.540972272070998	2.1205234694396373	2.328291921957179	2.3134715009480433	1.5358199019763628	0.7606545481907705	2.8805393736287477	3.1027039945966517	3.5619520443961394	3.7817632646291592	2.274044266117233	1.790491021977837	3.225920681918968	4.316921779259093	3.197663194803386	3.923945403478155	2.411966747472736	2.457556008718717	4.197283856791195	2.9214465161651764	6.678482422135436	4.051619716700785	3.0566669919269653	3.0414244283824226	2.8436066311603376	3.012260969549193	3.0957079863949706	4.224764640686608	6.252229241143505	4.055505396373532	3.565763725508124	4.328798202935652	2.822337254525045	2.8080926578630785	3.537752241120515	5.757159324551647	2.1471197343499484
ERR1305888	3.2445647067312544	5.472426864750157	2.600877594051812	2.4349854088405416	6.9954470586345465	1.407801475462983	2.0620717617273057	1.0913828202776092	2.539055363405387	1.3383274782179744	1.3190719942638764	0.4609459944471779	2.5904638082436833	2.643012574942843	3.3169514395031836	3.387134907836659	1.9927810000659376	1.356765346949656	2.694055301995732	4.027354509721383	2.7755747267543254	3.3918226840767534	1.7954309982967027	2.0326312696451594	3.9533231131151654	2.635476770630188	6.273825477204529	4.355880556281392	2.7127442264646993	2.6448762705694864	2.3752795374081876	2.3838438208986004	2.7389768721934167	3.9584573444401183	6.03660794678442	3.7409547776308227	3.070695025839165	3.5336207072375636	2.869299377974757	2.4780117884265085	3.226670910708643	5.054491414752584	1.391446876115577
ERR1305889	3.7354239355625856	5.525524696464043	2.9325761048040784	2.7784058968071057	6.960032640378862	2.0412863670465686	2.4932298499106085	2.0221606792328144	3.1152572534178815	1.2450894977639824	1.7252380959442117	0.0	2.9490812334838234	3.274612702276562	3.8816642809914113	3.8770461383261967	2.3587380603777888	1.744187622948039	3.160191637353233	4.562206783582701	3.3747446594748784	3.825798396327618	1.8985954008898163	2.295842608625668	4.475394302768519	3.1580519777273204	6.423504548116083	4.059085571669778	3.2640995598051816	2.8508452574087566	2.9191528885906055	2.8017587042610375	3.288598735204405	4.497184219356818	6.0174584109448706	4.2562553539008885	3.378634191185868	3.908894947158306	3.494615854341952	2.8856718340927947	3.7416230895486082	3.9985774587698097	1.9917937226094635
ERR1305890	3.610882160339669	5.70558508264773	2.911279228701293	2.926249550325111	6.615798570282046	2.1190087783200684	2.3564916204889257	2.1429639354945342	2.5939231095947646	1.2932840610468295	1.234523753275571	0.7761478942047978	2.6282825775602707	2.955324496479713	3.6325510576257187	3.694257468449811	2.4903630052167194	2.2209754078347506	2.931969850971807	4.219621779750792	3.0349239521022895	3.7743690668973606	2.190734919645858	2.607461876367884	4.571290209002424	2.965963642305694	6.719233702963412	3.8726419694930887	3.031422786280041	2.8386448043728683	2.8194394234078324	3.9096710061140523	3.1110386725836774	4.227718081528114	6.520512062317622	4.018825749394055	3.5371107495630905	3.785569068786719	2.8370763989199252	2.741696519685959	3.2850619107449526	4.310718412797795	2.3061711262903684
ERR1305891	4.11098328058038	6.015870201469065	3.223658252391001	3.1714296023309294	6.663570062729627	2.483479037419622	2.8126253063410562	2.4807651513816094	3.052101908926856	1.5685726224964773	2.132402017579625	0.6805894251357458	3.0091378325707936	3.1307316141340173	4.024293930243967	4.1588880856311965	2.794501580379825	2.258057666372683	3.5095340615661503	4.495769945596136	3.262244627524105	4.281154775149906	2.3553972593253905	2.9099086059345316	5.152148168716681	3.148642530768401	6.78116926039632	3.896660735282958	3.497914501463474	3.082428893222869	3.325020813052835	3.58296472712095	3.634248059957354	4.649746283398262	6.105237017484036	4.38151241835241	4.093609255626075	4.06733644349931	2.8902129701761248	2.9842443817759294	3.660582314702525	4.318236767097848	2.383533311551401
ERR1305892	3.7768398300404997	5.643409459452215	2.976228443710843	2.8457543126535696	6.731154409172876	2.6445084057809916	2.737208596526353	2.263561325500751	1.7470992752667631	1.5364689714630406	1.973234644886461	0.0	2.9891638372114873	3.1577854316520937	3.836604885193779	3.9002207486598155	2.4225332077705932	1.6767992769295632	3.1310474853511985	4.490396578524297	3.3424546389474714	3.9056609651968333	1.8747221035157786	2.9343342603226423	4.299156541614092	2.9975782294549247	6.544203348219629	3.8468208243128053	3.183651456166974	3.008380359513774	2.7138243764063215	3.4376267448053013	2.8959339381181137	4.439465532229057	6.586104520513577	4.06625029183864	3.398475307630808	3.936584935342083	3.1310474853511985	2.887963040002919	3.4338285120060625	3.997601848213662	2.3728070986165526
ERR1305893	3.766530616574715	6.089675408954918	3.0592856021740533	2.719396303541653	6.222019793494031	2.4392188560542816	2.68498828461445	1.1692399934174929	1.8265481693921408	1.7154293863675238	1.2763420497776192	0.896670106562012	3.1316575899288086	3.132980011213763	3.6117920655564633	4.056221858711153	2.265000608742075	2.1546728250043183	3.148967165236738	4.539333767105616	3.155284431415788	3.932205251714783	2.480665608722837	2.6408366287071616	4.330450124586622	2.852043941250931	6.969927323231813	4.103029964830605	3.0660131559107113	2.796533467225825	2.907958482870862	3.12453585279463	2.960772370145636	4.336331908559937	5.97517744213499	4.123793018885596	3.50478130204836	4.121900807819783	3.067550979450876	2.580833933846677	3.4419201853998502	3.999224647473105	1.6536823759428299
ERR1305894	3.909034516302406	5.798541107591185	3.2079417482857084	3.088559974009963	6.444401931030245	2.62795287599511	2.7656080048075404	2.422013263909875	2.6156319432186907	2.1385324550160894	1.7359302052561094	1.0372900889854761	3.096891948582742	3.176473577144276	3.850701832743032	4.11969602897546	2.538323435772363	1.8216275414924417	3.352086437018429	4.473488579153292	3.3737030540912354	4.176155856931236	2.3279445734974433	2.8734379674844486	4.547897805385214	3.1400624656129135	6.814146361018975	4.035889947026224	3.3212080064488894	3.0684735856601932	3.124210663286459	4.256629121033509	3.3329463525508793	4.551679044252377	6.311735350415976	5.464745771073488	3.8317464691274	4.148842794890236	2.90128652285425	3.0573182481475407	3.644723494765196	5.9334675388550995	2.553004778451329
ERR1305895	3.94020074629509	5.750746488552648	3.2221362256301793	3.030103064493973	6.495951587314436	2.723990933119393	2.6537168601952663	2.38034168809926	2.7455354674028314	1.789649994260423	1.599041444183258	1.045387059907813	3.6568950237475097	3.141953703263359	3.8721139711210335	4.096971746670097	2.602075950325782	1.7258446549892643	3.341715913194425	4.458132859751106	3.4039484133849243	4.116918265444294	2.342163650103225	2.891440509536145	5.006057694651304	3.1605339054559205	6.739834408973419	4.038056357883639	3.3420486819570097	3.0321449046006417	3.2397493406401265	4.219085293534593	3.347667084726608	4.5342410584011645	6.348303526395271	5.507602568289127	3.7487622392003277	4.175757114834661	3.0533473323069615	3.007704355069561	3.6439768837395805	6.121697126352133	2.4504989194819284
ERR1305896	4.015683647786478	5.8823948412200355	3.4120870444017455	3.1524863736097926	6.6203676536917975	2.847029639667536	2.5612990081036435	2.253535068474941	2.522902566876246	2.214510856627645	1.970542923738196	2.0455193626365693	3.3264519861205253	3.3042575365948093	3.932062659064647	4.1355343831495945	2.6269485544988393	2.2026852428755412	3.505619434458722	4.587403841231536	3.499004712861181	4.263080954314924	2.4198227757427024	3.0305547893133804	5.4080566009046205	3.1935452981996484	6.763039288670128	4.223803112093522	3.5263046670438047	3.137425500746235	3.5245942316244605	5.139364804352277	3.51768431915042	4.678508906707576	6.055569618469805	5.907148976014573	3.8777192192565884	4.4535960132514765	3.209766674302917	3.104889931966491	3.8192285135955735	4.719479720729639	2.667837448917622
ERR1305897	3.609529253744421	5.4772703972325925	3.025276915638621	2.641723016429793	6.798939111034933	2.3918094008849504	2.2261561970241943	1.9181976761670072	1.8563636875834044	1.405302567217171	0.3466212527350244	0.6687692850620399	2.6560095730377573	2.7624601297208993	3.6669535123952173	3.857097263955244	2.3651869982654308	1.652916943567025	3.15976608655119	4.329011968591181	3.3511505640450054	3.830029748093876	1.9779321445643736	2.8463788127441116	4.3981739944377	2.8597698180692763	6.700801576137048	3.7977111858576107	2.9410438222973854	3.0966465670895844	2.6709740740937296	3.007919543291575	3.0979185191797947	4.263512577610326	6.191138228875982	4.026308167650335	3.518986054239054	3.710181829543736	2.888812969302364	2.827067432995124	3.3746090388471415	4.721877182598075	2.3244387490175122
