SAMPLE_ID	Absiella	Acetobacterium	Acholeplasma	Acidaminococcus	Acidiphilium	Acidithiobacillus	Acidothermus	Acinetobacter	Actinoalloteichus	Actinobacillus	Actinobaculum	Actinomyces	Actinoplanes	Actinopolymorpha	Adlercreutzia	Aeromicrobium	Aeromonas	Agarivorans	Aggregatibacter	Akkermansia	Algoriphagus	Alicyclobacillus	Alistipes	Alloprevotella	Allopseudarcicella	Altererythrobacter	Aminipila	Aminobacterium	Aminomonas	Anaerobutyricum	Anaerococcus	Anaerocolumna	Anaeromyxobacter	Anaerostipes	Anaerotignum	Anoxybacillus	Aquicella	Aquifex	Arabia	Arcanobacterium	Arenimonas	Arsenophonus	Arthrospira	Asticcacaulis	Atopobium	Bacillus	Bacteroides	Barnesiella	Bernardetia	Bifidobacterium	Blattabacterium	Blautia	Brachyspira	Bradyrhizobium	Brevefilum	Brevundimonas	Brochothrix	Burkholderia	Butyricimonas	Butyrivibrio	Caldicellulosiruptor	Caldithrix	Caloramator	Caloranaerobacter	Calothrix	Campylobacter	Candidatus Amoebophilus	Candidatus Arthromitus	Candidatus Azobacteroides	Candidatus Blochmannia	Candidatus Cardinium	Candidatus Cloacimonas	Candidatus Endolissoclinum	Candidatus Hepatoplasma	Candidatus Izimaplasma	Candidatus Koribacter	Candidatus Kuenenia	Candidatus Mikella	Candidatus Nasuia	Candidatus Nucleicultrix	Candidatus Phaeomarinobacter	Candidatus Phytoplasma	Candidatus Promineofilum	Candidatus Saccharimonas	Candidatus Solibacter	Candidatus Sulcia	Candidatus Symbiobacter	Caproiciproducens	Cardiobacterium	Caulobacter	Cellulosilyticum	Chitinophaga	Chlamydia	Chlorobaculum	Chloroflexus	Chloroherpeton	Christensenella	Chryseolinea	Chthonomonas	Citrobacter	Cloacibacillus	Clostridioides	Clostridium	Cohnella	Collinsella	Conexibacter	Congregibacter	Coprothermobacter	Coraliomargarita	Coriobacterium	Corynebacterium	Crassaminicella	Cryptobacterium	Cupriavidus	Defluviitoga	Dehalobacter	Dehalobacterium	Dehalococcoides	Dehalogenimonas	Deinococcus	Denitrobacterium	Desulfallas	Desulfitobacterium	Desulfobulbus	Desulfococcus	Desulfofarcimen	Desulfomonile	Desulfosporosinus	Desulfovibrio	Dialister	Dolosigranulum	Duncaniella	Dysgonomonas	Eggerthella	Eikenella	Emcibacter	Endomicrobium	Ensifer	Enterobacter	Enterococcus	Entomoplasma	Erysipelothrix	Escherichia	Ethanoligenens	Eubacterium	Euzebya	Exiguobacterium	Ezakiella	Faecalibacterium	Faecalibaculum	Faecalitalea	Fastidiosipila	Ferrimonas	Fervidobacterium	Fibrobacter	Filifactor	Finegoldia	Flammeovirga	Flavisolibacter	Flavonifractor	Flintibacter	Frankia	Fuerstia	Fusobacterium	Gardnerella	Gemella	Gemmata	Gemmatimonas	Geoalkalibacter	Geobacillus	Georhizobium	Glaesserella	Glutamicibacter	Gordonibacter	Gottschalkia	Granulicella	Gudongella	Guyparkeria	Haemophilus	Halioglobus	Halocella	Halomonas	Helicobacter	Heliorestis	Histophilus	Hungateiclostridium	Hungatella	Hypericibacter	Hyphomicrobium	Ichthyobacterium	Ignavibacterium	Immundisolibacter	Intestinibaculum	Isosphaera	Jeotgalibacillus	Klebsiella	Kosakonia	Kushneria	Laceyella	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lacrimispora	Lactobacillus	Lactococcus	Lautropia	Lawsonella	Legionella	Leptotrichia	Leuconostoc	Liberibacter	Listeria	Luteitalea	Lysinibacillus	Magnetococcus	Mahella	Marinilactibacillus	Marinitoga	Maritalea	Massilistercora	Megamonas	Megasphaera	Meiothermus	Melittangium	Methanobrevibacter	Methylibium	Methylobacterium	Methylocystis	Methylomusa	Microlunatus	Micromonospora	Micropruina	Microvirgula	Mobiluncus	Mogibacterium	Moorella	Morganella	Murdochiella	Muribaculum	Mycoavidus	Mycobacterium	Mycoplasma	Nakamurella	Natronolimnobius	Nautilia	Neisseria	Nesterenkonia	Niabella	Nitrosomonas	Nitrospira	Nocardioides	Nordella	Novibacillus	Oblitimonas	Oceanicoccus	Odoribacter	Oenococcus	Oligotropha	Olsenella	Opitutus	Oscillatoria	Oscillibacter	Oxalobacter	Paenibacillus	Paeniclostridium	Pandoraea	Parabacteroides	Parachlamydia	Paraclostridium	Paraflavitalea	Paraprevotella	Parolsenella	Parvimonas	Pasteurella	Pectobacterium	Pediococcus	Pelobacter	Pelolinea	Peptoniphilus	Petrimonas	Petrocella	Petrotoga	Phascolarctobacterium	Phoenicibacter	Photobacterium	Pirellula	Pistricoccus	Planococcus	Polynucleobacter	Pontibacter	Pontimonas	Porphyromonas	Prevotella	Proteus	Providencia	Pseudanabaena	Pseudobacter	Pseudobutyrivibrio	Pseudolabrys	Pseudomonas	Pseudonocardia	Pseudopedobacter	Pseudorhodoplanes	Pseudothermotoga	Ralstonia	Rhizobacter	Rhodoplanes	Rhodospirillum	Rickettsia	Riemerella	Romboutsia	Roseburia	Roseimicrobium	Roseomonas	Rothia	Rubrobacter	Ruminiclostridium	Ruminococcus	Ruthenibacterium	Saccharomonospora	Salicibibacter	Salmonella	Sandaracinus	Saprospira	Schaalia	Scytonema	Selenomonas	Serratia	Shigella	Simiduia	Sinimarinibacterium	Skermanella	Slackia	Sneathia	Sodalis	Solitalea	Sorangium	Sphingobacterium	Sphingomonas	Spirochaeta	Spirosoma	Sporomusa	Sporosarcina	Stackebrandtia	Staphylococcus	Staphylospora	Stella	Steroidobacter	Sterolibacterium	Streptobacillus	Streptococcus	Streptomyces	Sulfuriferula	Sulfurifustis	Sulfurivermis	Sutterella	Symbiobacterium	Synechococcus	Syntrophomonas	Syntrophus	Tannerella	Tepidiforma	Tessaracoccus	Thalassolituus	Thermaerobacter	Thermoanaerobacter	Thermoclostridium	Thermodesulfobium	Thermogutta	Thermotoga	Thioalkalivibrio	Thiomicrorhabdus	Thiomonas	Tistrella	Tolumonas	Treponema	Truepera	Trueperella	Tumebacillus	Turicibacter	Unclassified Acetobacteraceae Family	Unclassified Acholeplasmataceae Family	Unclassified Acidaminococcaceae Family	Unclassified Actinobacteria Class	Unclassified Actinobacteria Phylum	Unclassified Actinomycetaceae Family	Unclassified Alcaligenaceae Family	Unclassified Alicyclobacillaceae Family	Unclassified Alphaproteobacteria Class	Unclassified Anaerolineaceae Family	Unclassified Armatimonadetes Phylum	Unclassified Atopobiaceae Family	Unclassified Bacillaceae Family	Unclassified Bacillales Order	Unclassified Bacilli Class	Unclassified Bacteroidales Order	Unclassified Bacteroidetes Phylum	Unclassified Bacteroidia Class	Unclassified Betaproteobacteria Class	Unclassified Bifidobacteriaceae Family	Unclassified Bradyrhizobiaceae Family	Unclassified Burkholderiaceae Family	Unclassified Burkholderiales Order	Unclassified Campylobacteraceae Family	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chitinophagaceae Family	Unclassified Chloroflexi Phylum	Unclassified Chromatiales Order	Unclassified Chroococcales Order	Unclassified Clostridia Class	Unclassified Clostridiaceae Family	Unclassified Clostridiales Family XIII. Incertae Sedis Family	Unclassified Clostridiales Order	Unclassified Comamonadaceae Family	Unclassified Coriobacteriaceae Family	Unclassified Coriobacteriales Order	Unclassified Coriobacteriia Class	Unclassified Corynebacteriaceae Family	Unclassified Corynebacteriales Order	Unclassified Cyanobacteria Phylum	Unclassified Cytophagaceae Family	Unclassified Cytophagales Order	Unclassified Deferribacteraceae Family	Unclassified Deltaproteobacteria Class	Unclassified Desulfovibrionaceae Family	Unclassified Desulfovibrionales Order	Unclassified Desulfuromonadales Order	Unclassified Ectothiorhodospiraceae Family	Unclassified Eggerthellaceae Family	Unclassified Enterobacterales Order	Unclassified Enterobacteriaceae Family	Unclassified Erysipelotrichaceae Family	Unclassified Erythrobacteraceae Family	Unclassified Eubacteriaceae Family	Unclassified Firmicutes Phylum	Unclassified Flavobacteriales Order	Unclassified Gammaproteobacteria Class	Unclassified Gemmatimonadaceae Family	Unclassified Heliobacteriaceae Family	Unclassified Iamiaceae Family	Unclassified Intrasporangiaceae Family	Unclassified Kiritimatiellaeota Phylum	Unclassified Lachnospiraceae Family	Unclassified Lactobacillaceae Family	Unclassified Lactobacillales Order	Unclassified Methanobacteriaceae Family	Unclassified Microbacteriaceae Family	Unclassified Micrococcales Order	Unclassified Mollicutes Class	Unclassified Muribaculaceae Family	Unclassified Mycobacteriaceae Family	Unclassified Myxococcales Order	Unclassified Negativicutes Class	Unclassified Nevskiales Order	Unclassified Nocardioidaceae Family	Unclassified Opitutaceae Family	Unclassified Oscillospiraceae Family	Unclassified Oxalobacteraceae Family	Unclassified Paenibacillaceae Family	Unclassified Parachlamydiales Order	Unclassified Pasteurellaceae Family	Unclassified Pectobacteriaceae Family	Unclassified Pelagibacteraceae Family	Unclassified Peptococcaceae Family	Unclassified Peptostreptococcaceae Family	Unclassified Planctomycetes Phylum	Unclassified Planctomycetia Class	Unclassified Prevotellaceae Family	Unclassified Proteobacteria Phylum	Unclassified Pseudomonadaceae Family	Unclassified Rhizobiales Order	Unclassified Rhodobacteraceae Family	Unclassified Rhodocyclales Order	Unclassified Rhodospirillales Order	Unclassified Rhodothermaceae Family	Unclassified Rikenellaceae Family	Unclassified Ruminococcaceae Family	Unclassified Silvanigrellales Order	Unclassified Sphingomonadaceae Family	Unclassified Spirochaetia Class	Unclassified Streptococcaceae Family	Unclassified Streptomycetaceae Family	Unclassified Synechococcales Order	Unclassified Synergistaceae Family	Unclassified Tenericutes Phylum	Unclassified Thermodesulfobacteriaceae Family	Unclassified Thermotogaceae Family	Unclassified Veillonellaceae Family	Unclassified Verrucomicrobia Phylum	Unclassified Verrucomicrobiales Order	Unclassified Victivallales Order	Unclassified Xanthomonadaceae Family	Unclassified Xanthomonadales Order	Ureaplasma	Vagococcus	Veillonella	Verrucomicrobium	Vibrio	Vogesella	Weissella	Wenzhouxiangella	Winogradskyella	Xanthobacter	Xanthomonas	Yersinia	Zobellella	Zymobacter	Zymomonas
SAMPLE-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4948216715293784	0.0	0.0	0.0	1.2006746683137735	0.0	0.0	1.170589486094048	0.0	0.31437248000499995	0.0	0.0	2.9867300852112844	0.0	0.0	3.0507488045523776	0.4948216715293784	0.31437248000499995	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	1.7967067126093772	3.2012017894144877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7201255530167019	0.4948216715293784	3.6982872633917947	0.0	0.0	1.1382640384109928	0.0	2.389788790489198	0.0	0.0	0.0	0.0	0.0	0.0	1.5570152946203113	2.108861760095923	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2006746683137735	0.0	3.0491036562287808	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1691185010150815	2.758633767840065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	1.871020740987513	0.0	0.0	2.6282834645977227	0.0	1.2288100778137245	0.31437248000499995	0.0	0.0	3.0441304855977505	0.0	2.0829682904254927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4232057552554447	0.7201255530167019	0.0	0.0	2.086763226092815	0.0	0.31437248000499995	0.0	0.0	0.6219230846778803	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	0.7201255530167019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.507645683881623	3.2442818490227947	0.31437248000499995	2.7941413323757596	1.4054343736054282	1.3260399913644787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8193377700503035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7201255530167019	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.517566650487685	0.0	0.0	0.4948216715293784	0.0	0.0	2.590883802668753	0.0	1.0237289772660176	1.9290582729168428	0.0	2.7463979616713576	0.0	0.0	0.0	0.31437248000499995	0.0	0.8677259860040215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2436165725119084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8153700162144992	0.0	0.0	0.0	0.0	0.0	0.4948216715293784	0.0	0.0	0.0	0.0	0.31437248000499995	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	2.1124379492056975	0.0	0.0	0.31437248000499995	0.0	0.0	2.1628215878403014	1.5306393834463379	0.0	0.0	0.0	0.0	0.0	1.4878047839745467	0.0	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.31437248000499995	0.0	0.0	0.0	0.31437248000499995	0.0	3.083931014211249	0.0	0.0	0.0	0.0	2.942710275960091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	1.2801403518751646	0.8677259860040215	0.8677259860040215	0.0	1.2006746683137735	0.0	0.0	0.31437248000499995	1.5306393834463379	0.0	0.0	0.0	0.0	0.0	0.0	2.248850951488497	0.0	0.31437248000499995	3.1661478490013137	0.0	0.0	0.4948216715293784	1.065354856092744	0.0	0.0	0.0	0.0	0.4948216715293784	0.0	0.0	0.6219230846778803	0.0	0.0	0.0	0.31437248000499995	0.0	1.3260399913644787	1.9655132107204598	0.0	0.0	2.286218460990764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1214361096863144	0.0	0.0	0.0	0.0	0.4948216715293784	0.31437248000499995	2.6128084647401386	0.0	0.0	0.0	0.0	0.0	0.0	1.065354856092744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5338653598696155	0.0	0.0	1.6789325570539904	1.065354856092744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31437248000499995	0.0	0.0	0.0	0.0	0.0	0.9776863020744592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7333569876509134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMPLE-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2959434294777896	0.0	0.0	2.0179476005219614	0.0	0.0	0.0	0.0	3.3987811654754303	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	3.244456703610432	0.0	0.6157242825170794	0.4089056190976776	2.9335034228649195	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.8606797446846661	0.8606797446846661	1.4153545001069399	0.4089056190976776	0.0	2.34845596972084	0.0	2.637697539689556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.6157242825170794	0.0	0.0	0.4089056190976776	0.0	1.1307008098489746	3.5596368971043426	0.0	3.8053701411859215	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1782671459617935	0.755248131972211	0.0	0.0	0.0	1.8340953485574638	0.0	0.0	0.0	0.0	1.5294619556901339	1.9697498002871199	0.0	0.0	0.4089056190976776	0.0	1.1782671459617935	0.0	0.4089056190976776	0.0	2.443755754317502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6157242825170794	0.0	0.0	0.0	1.388436952488964	0.0	1.567853162849856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63574528169514	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	2.8191576205407047	0.755248131972211	0.0	1.0163463060144713	1.0163463060144713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6157242825170794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.375028520818273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0163463060144713	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	1.5089138244689075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6157242825170794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1782671459617935	3.1653249265328847	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.6157242825170794	1.388436952488964	0.0	0.0	0.8606797446846661	0.0	0.0	1.6511805769633836	1.7698592951446372	0.0	0.0	1.707958798462532	0.0	0.0	1.707958798462532	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	3.6970038543764843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.0	2.0493684548763196	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8137210483883228	0.0	0.0	0.0	0.4089056190976776	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776	0.0	0.9454505588899808	0.0	0.0	3.5628081156945486	0.0	0.0	0.0	1.8900430818056877	0.755248131972211	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1307008098489746	0.4089056190976776	3.536567910639208	1.1782671459617935	0.0	0.0	2.0370715384904683	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	3.3807883863039816	0.0	0.0	0.0	0.0	1.4407006228585795	0.0	0.4089056190976776	0.0	0.0	0.0	0.0	0.0	0.0	1.1307008098489746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6157242825170794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8606797446846661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089056190976776
SAMPLE-11	0.0	0.0	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	1.6496140872660614	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	3.8362045821254886	0.42264981949002733	0.0	1.7231313651473668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.624891707005855	0.0	1.3503013513592996	0.8799820278051036	0.0	0.0	0.0	0.0	0.5402729238882161	0.0	0.0	0.0	0.0	1.0365567500844965	1.1254077692734417	3.548278867982722	0.0	0.0	2.1064293719781606	0.0	2.8845461187899244	0.0	0.0	0.0	0.0	0.0	0.0	1.7975355482729853	1.299577084963661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6879264960085207	0.9247259953208494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	0.0	1.7493748421876607	0.0	0.0	0.0	0.0	2.3358065507397385	2.5242519897596	2.1831719306587227	3.3540725815763897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1254077692734417	0.0	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	1.299577084963661	0.6327336664953745	0.0	0.0	0.0	3.0916496951767902	0.0	0.0	0.0	0.0	1.0365567500844965	1.9577361559474986	0.0	0.0	0.7737203730003231	0.0	0.9247259953208494	0.0	0.0	0.0	3.0623107962067366	0.0	0.0	1.1991320534965144	0.0	0.0	0.0	0.6327336664953745	0.0	0.0	0.0	2.20600898415593	1.0023825080498916	0.0	0.0	1.7741224458522138	0.0	1.7298423979134616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.551128728789836	0.0	0.0	0.0	0.0	0.830093092015145	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.830093092015145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2608301983119628	0.2608301983119628	0.0	0.0	0.0	0.0	2.550189905662943	0.2608301983119628	1.1759205885161803	0.9247259953208494	2.9461829023817034	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3374533866665135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.702352664838807	0.0	0.0	0.0	0.42264981949002733	0.0	0.0	0.5402729238882161	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	0.0	0.0	1.8143025646358937	0.0	0.0	0.2608301983119628	0.0	0.0	0.42264981949002733	0.0	0.2608301983119628	0.0	0.0	0.7737203730003231	0.0	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6327336664953745	1.9334256377954968	0.0	0.0	0.0	0.0	0.2608301983119628	0.2608301983119628	0.0	0.0	0.2608301983119628	0.42264981949002733	0.0	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2340078405252735	0.0	0.2608301983119628	0.0	0.6327336664953745	0.0	0.0	1.8408846571186357	2.20600898415593	0.0	0.0	0.7089232054528473	0.0	0.0	1.8143025646358937	0.0	0.42264981949002733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5402729238882161	0.2608301983119628	1.94168127429504	0.0	0.2608301983119628	0.0	0.0	0.0	3.5027822291057884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42264981949002733	0.6327336664953745	0.0	0.0	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	1.365973182064924	0.0	0.0	1.4235516509098767	0.42264981949002733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8510780609418658	0.2608301983119628	1.1254077692734417	0.0	1.825131414129587	0.42264981949002733	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.2608301983119628	0.0	0.0	2.9636329295822157	0.0	0.2608301983119628	3.5015448306488173	0.0	0.0	0.0	2.3085707124493138	1.0365567500844965	0.0	0.0	0.0	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.5402729238882161	0.2608301983119628	2.324100458273483	2.462303847863117	0.0	0.0	2.4001018352505903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.766461798054839	0.0	0.7089232054528473	0.0	0.0	1.0682369157161509	0.42264981949002733	1.7619248956962468	0.0	0.0	0.0	0.0	0.0	0.0	1.7298423979134616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0365567500844965	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.097762415797114	0.0	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0023825080498916	0.0	0.0	0.0	0.0	0.0	0.42264981949002733	0.0	0.0	0.2608301983119628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
