SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidiferrobacterales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Acidothermales	Actinomycetales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bifidobacteriales	Brachyspirales	Bryobacterales	Burkholderiales	Calditrichales	Campylobacterales	Candidatus Brocadiales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Dehalococcoidales	Deinococcales	Desulfobacterales	Desulfovibrionales	Desulfuromonadales	Eggerthellales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatales	Gemmatimonadales	Glycomycetales	Halanaerobiales	Holosporales	Ignavibacteriales	Immundisolibacterales	Isosphaerales	Lactobacillales	Legionellales	Magnetococcales	Methanobacteriales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Nakamurellales	Natrialbales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Oscillatoriales	Parachlamydiales	Pasteurellales	Pelagibacterales	Petrotogales	Pirellulales	Planctomycetales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Saprospirales	Selenomonadales	Silvanigrellales	Solirubrobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermodesulfobacteriales	Thermotogales	Thiotrichales	Tissierellales	Unclassified Actinobacteria Class	Unclassified Actinobacteria Phylum	Unclassified Alphaproteobacteria Class	Unclassified Armatimonadetes Phylum	Unclassified Bacilli Class	Unclassified Bacteroidetes Phylum	Unclassified Bacteroidia Class	Unclassified Betaproteobacteria Class	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Clostridia Class	Unclassified Coriobacteriia Class	Unclassified Cyanobacteria Phylum	Unclassified Dehalococcoidia Class	Unclassified Deltaproteobacteria Class	Unclassified Firmicutes Phylum	Unclassified Gammaproteobacteria Class	Unclassified Kiritimatiellaeota Phylum	Unclassified Mollicutes Class	Unclassified Negativicutes Class	Unclassified Planctomycetes Phylum	Unclassified Planctomycetia Class	Unclassified Proteobacteria Phylum	Unclassified Spirochaetia Class	Unclassified Tenericutes Phylum	Unclassified Tissierellia Class	Unclassified Verrucomicrobia Phylum	Unclassified Vicinamibacteria Class	Veillonellales	Verrucomicrobiales	Vibrionales	Victivallales	Xanthomonadales
SAMPLE-31	0.7895493500462265	0.5538560448458503	0.0	0.2161512224275035	0.0	0.0	0.0	1.9957735694143066	0.2161512224275035	0.2161512224275035	0.0	0.0	0.0	1.3603682472961631	2.201428199385208	0.0	3.7856222681378076	0.0	0.0	0.2161512224275035	0.0	0.2161512224275035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.260979419310342	0.0	0.9414782762761924	0.7415148655198633	0.2161512224275035	0.0	0.0	0.0	0.0	0.7895493500462265	1.3841382444035353	2.8225915616262154	0.0	0.0	3.525488076695896	0.0	3.0253053327687276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2161512224275035	0.0	0.2161512224275035	0.2161512224275035	0.0	0.0	3.000568015700565	0.0	0.0	0.0	0.6874992091165834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35981439190718884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2161512224275035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2161512224275035	0.0	0.2161512224275035	0.0	0.0	0.0	0.0	0.0	0.0	0.2161512224275035	0.0	0.0	2.089532415470005	0.0	0.2161512224275035	0.0	2.1369844486973113	0.2161512224275035	0.0	0.0	0.0	0.6874992091165834	0.2161512224275035	0.0	1.7942768971332814	0.0	1.0012672256877153	0.0	1.2945408990104015	0.35981439190718884	0.0	0.0	0.0	2.976115335336572	0.0	0.0	0.0	0.35981439190718884	0.0	0.0	1.0283339508130065	0.0	0.46758342213014115	0.2161512224275035	0.0	0.0	3.2772118333757763	2.4067242354926983	0.0	0.0	0.2161512224275035
SAMPLE-32	1.8102043713099154	0.0	0.0	0.0	0.0	0.0	0.0	2.471354608787885	0.0	0.0	0.0	0.0	0.0	2.460514460221643	3.2339897217521383	0.31017361463590837	1.9623798763946723	0.0	0.0	0.489270461472712	0.0	0.31017361463590837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.289660568247694	0.0	1.3597148621832322	0.489270461472712	0.0	0.0	0.0	0.0	0.0	1.7501640538229675	0.489270461472712	2.995803636525292	0.489270461472712	0.0	3.2880688476440807	0.0	2.681761162235269	0.0	0.0	0.0	0.0	1.7253211448696084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5285041664456527	0.0	0.0	0.0	1.1930065559018788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31017361463590837	0.0	0.0	0.0	0.0	0.0	0.0	0.7932853872639583	0.0	0.7135087941823286	0.0	0.31017361463590837	0.0	0.31017361463590837	0.31017361463590837	0.0	0.31017361463590837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31017361463590837	0.0	0.31017361463590837	0.0	0.0	0.0	0.0	0.0	2.3682675652016294	0.0	0.0	0.0	0.489270461472712	0.0	0.489270461472712	0.0	0.0	1.508888177598643	0.0	0.0	2.5670518749380404	0.0	0.0	0.489270461472712	3.1422634282766326	0.0	0.0	0.0	0.0	2.097132189335669	0.0	0.0	0.0	0.0	0.0	0.0	1.522694354988778	0.0	0.0	0.0	0.0	0.0	2.2248144493809177	3.4743066463594827	0.0	0.0	0.0
SAMPLE-33	0.2806187878479579	1.765036298847951	0.0	0.0	0.0	0.0	0.0	1.7849004544023586	0.0	0.0	0.0	0.0	0.0	1.9224356209181777	2.1914235917493774	0.4496874198432188	0.7435793621660634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2806187878479579	0.0	0.0	0.0	0.2806187878479579	0.0	0.0	4.379611828392331	0.0	3.260307050887687	0.2806187878479579	0.2806187878479579	0.2806187878479579	0.0	0.0	0.0	0.2806187878479579	0.6658351433166831	2.6767564127586008	0.2806187878479579	0.0	0.9625397133930468	0.0	3.447440175777874	0.0	0.0	0.2806187878479579	0.0	0.0	0.0	0.2806187878479579	0.0	0.0	0.0	0.2806187878479579	0.0	0.0	2.6046736085832234	0.0	0.0	0.6658351433166831	0.5710717947243605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2806187878479579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4496874198432188	0.0	0.0	0.0	0.0	0.0	0.0	0.2806187878479579	0.0	0.0	0.2806187878479579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8508279596753656	0.0	0.0	0.0	0.0	0.7435793621660634	0.0	0.2806187878479579	0.0	0.4496874198432188	0.2806187878479579	0.4496874198432188	0.0	0.0	0.7435793621660634	0.4496874198432188	0.0	0.7435793621660634	0.4496874198432188	0.2806187878479579	0.2806187878479579	3.3650686500677978	2.1989723049412198	0.0	0.0	0.0	3.2017299381202378	0.6658351433166831	0.0	0.2806187878479579	0.0	0.0	0.0	0.2806187878479579	0.2806187878479579	0.2806187878479579	0.0	0.2806187878479579	0.0	2.2063920482687926	1.5156912844709074	0.0	0.2806187878479579	0.2806187878479579
SAMPLE-34	0.61911521978792	1.364015399307527	0.0	0.0	0.0	0.0	0.0	1.419653080309136	0.0	0.0	0.0	0.0	0.0	2.496737019188524	2.699241899457439	0.0	2.59772392904166	0.0	0.0	1.364015399307527	0.0	0.61911521978792	0.0	0.0	0.0	0.0	0.61911521978792	0.0	0.0	0.0	0.0	0.0	0.0	4.349584512328843	0.0	3.532462122873455	0.61911521978792	0.0	0.0	0.0	0.0	0.0	1.0203873490043613	1.364015399307527	2.882302798760384	0.0	0.0	1.419653080309136	0.0	3.0635723021198276	0.0	0.61911521978792	0.0	0.0	0.61911521978792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0942900266720237	0.0	0.0	2.2655068630968227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61911521978792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8645359604564825	0.0	0.0	0.0	0.0	0.0	0.0	0.61911521978792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8645359604564825	0.0	0.61911521978792	0.0	2.2655068630968227	0.0	0.0	0.0	1.419653080309136	0.0	1.0203873490043613	0.0	0.0	1.1348410736652685	1.419653080309136	0.61911521978792	0.8645359604564825	0.0	0.0	0.0	3.183047959048408	2.6909333112259626	1.0203873490043613	0.0	0.0	1.8673780419876866	0.61911521978792	0.0	0.0	0.0	0.0	0.0	0.8645359604564825	0.0	2.409894227341904	0.0	0.0	0.0	3.3279351136095277	1.9517544692791566	0.0	0.0	0.61911521978792
SAMPLE-35	1.203093119298397	0.3004826373682072	0.0	0.0	0.0	0.0	0.0	2.816471631628422	0.0	0.0	0.0	0.0	0.0	2.211098925805226	3.434590132818747	0.0	3.698222112884742	0.0	0.0	0.6012386949703609	0.0	0.0	0.0	0.0	0.0	0.0	0.3004826373682072	0.0	0.0	0.0	0.3004826373682072	0.0	0.0	4.263864069960027	0.0	1.8910132565530722	1.1750689649109765	2.011752465701395	0.0	0.0	0.9990142578273672	0.0	1.6323985542540898	0.6980938996250589	2.622156494475435	0.0	0.0	3.0729902064887553	0.0	2.7593289802490077	0.3004826373682072	0.3004826373682072	0.0	0.0	1.2777159155836946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.414879424928178	0.0	0.0	2.732905902812116	1.5671359587074414	0.0	0.47639129024965243	0.0	0.0	0.0	0.0	0.47639129024965243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6012386949703609	1.8440183008400688	0.0	0.0	0.0	0.0	0.0	0.6012386949703609	0.0	0.0	0.0	0.0	0.0	0.47639129024965243	0.0	0.0	0.0	0.47639129024965243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6521414788819335	0.0	0.6012386949703609	0.0	0.47639129024965243	0.6012386949703609	0.0	0.0	0.0	1.4303089767896155	0.3004826373682072	0.0	2.1542482999378096	0.0	0.0	0.0	2.768283784041915	1.9433997281741175	0.47639129024965243	0.0	0.0	1.9283364216144072	0.3004826373682072	0.0	0.0	0.0	0.0	0.0	1.203093119298397	0.0	0.0	0.0	0.0	0.0	2.789894842506962	0.47639129024965243	0.3004826373682072	0.0	0.0
SAMPLE-36	0.0	0.3289458590547306	0.0	0.0	0.0	0.0	0.0	1.1641549445331612	0.0	0.0	0.3289458590547306	0.0	0.0	1.9226884512751465	3.5279069297746695	0.8237281505285203	3.365025943157346	0.0	0.0	0.3289458590547306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3289458590547306	0.0	0.0	4.3785487170915625	0.0	2.1808699321648213	0.0	2.5943279421900414	0.0	0.3289458590547306	0.891909380763627	0.0	1.7855952276049372	1.394247782950424	2.2469433507083165	0.0	0.0	0.891909380763627	0.0	2.793624804896858	0.3289458590547306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5139574058554378	0.3289458590547306	0.0	1.9726095293843466	1.9673377991798349	0.0	2.4587784484425685	0.6432885064843249	0.0	0.3289458590547306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3289458590547306	0.5139574058554378	0.0	0.5139574058554378	0.0	0.0	0.0	0.6432885064843249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7428127715772563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3289458590547306	0.0	1.9399743004188383	0.3289458590547306	0.7428127715772563	0.0	0.5139574058554378	0.5139574058554378	0.3289458590547306	0.0	0.0	1.1641549445331612	0.8237281505285203	0.0	2.110603273388041	0.0	0.3289458590547306	0.7428127715772563	2.388363206692785	1.8859048450257083	0.3289458590547306	0.0	0.0	2.346141464633393	0.3289458590547306	0.0	0.0	0.5139574058554378	0.0	0.0	1.330211236924853	0.0	0.0	0.0	0.0	0.0	3.078172019063285	2.75647471603942	0.0	0.0	0.0
SAMPLE-37	0.9702253147507285	0.4891631630544395	0.0	0.0	0.0	0.0	0.0	1.9719871181251696	0.0	0.0	0.0	0.0	0.0	1.561505551130596	1.494474968732104	0.0	0.7133807395302496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44340827058441	0.0	1.1928579705805058	0.3100925844122839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.038961815345543	0.0	0.0	1.1628108248994438	0.0	2.388932995141806	0.0	0.0	0.0	0.0	0.3100925844122839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.719072492841975	0.0	0.0	0.0	0.4891631630544395	0.0	0.0	0.3100925844122839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3100925844122839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3100925844122839	0.3100925844122839	0.0	0.0	0.0	0.0	0.4891631630544395	0.0	0.0	0.0	1.1305292879451956	0.3100925844122839	0.0	0.0	0.0	0.9188275311505003	0.3100925844122839	0.0	0.3100925844122839	0.0	0.0	0.0	1.1305292879451956	0.3100925844122839	0.4891631630544395	0.0	0.0	2.782832711130874	0.0	0.0	0.4891631630544395	0.0	0.3100925844122839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9188275311505003	0.6155839298917216	0.0	0.0	0.0
SAMPLE-38	2.4341798264582795	0.0	0.0	0.0	0.0	0.0	0.0	3.1671835436501388	0.0	0.0	0.0	0.0	0.0	2.662814741542842	1.0842988077748363	0.0	0.9962397979025036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.382026964459485	0.0	1.8096322068468058	1.6794043406267378	0.0	0.0	0.0	0.0	0.3251509956284232	0.0	0.0	3.3891774860155954	0.0	0.0	3.170790668260297	0.0	2.460100335978092	0.0	0.0	0.0	0.0	1.042497382589763	0.0	0.0	0.0	0.3251509956284232	0.0	0.0	0.0	0.0	3.406409064361324	0.0	0.0	0.0	1.299764525385796	0.0	0.3251509956284232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5089937919488757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3251509956284232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3251509956284232	0.0	2.1704892676303436	0.7369456724430292	0.0	0.0	0.0	0.8856633067916188	0.3251509956284232	0.0	0.3251509956284232	0.0	0.8176393936237026	0.0	1.2200854781028094	0.7369456724430292	0.3251509956284232	0.0	0.0	2.8975559393020265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5089937919488757	0.6377570243581153	0.0	0.0	0.6377570243581153
SAMPLE-39	2.395417267829962	2.472507469993356	0.0	0.0	0.0	0.0	0.30689375585613254	2.7375394280481373	0.8551022518159448	0.30689375585613254	0.0	0.0	0.0	2.500162797516917	3.1623977190149755	0.30689375585613254	3.090458998799919	0.0	0.0	0.48492213900505154	0.0	0.0	0.0	0.9646128581648993	0.0	0.0	0.30689375585613254	0.0	0.0	0.0	0.0	0.0	0.0	3.9998949449739256	0.0	3.2915383486727334	1.7518030499622195	0.48492213900505154	0.0	0.0	0.0	0.30689375585613254	0.0	1.7673225526552532	3.3392072560854564	0.0	0.0	4.094864315720844	0.30689375585613254	2.5936826740117924	0.0	0.0	0.30689375585613254	0.0	2.589110792497722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1515201595248334	0.0	0.0	0.0	1.4883873365261373	0.0	0.30689375585613254	0.0	0.0	0.0	0.0	0.0	0.30689375585613254	0.30689375585613254	0.0	0.0	0.0	0.0	0.0	0.30689375585613254	1.4736508557111438	0.0	0.30689375585613254	0.0	0.0	0.0	0.9133001887935892	0.0	0.30689375585613254	0.0	0.0	0.0	0.30689375585613254	0.0	0.0	0.0	0.48492213900505154	0.0	0.0	0.0	0.0	0.0	0.30689375585613254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30689375585613254	0.0	1.850331873685755	0.30689375585613254	0.0	0.0	0.0	1.333320992578656	0.48492213900505154	0.0	1.5676324928703445	0.0	1.3913814404354305	0.0	2.1119287115352403	1.0104984237590715	0.0	0.0	0.0	2.048970433135993	0.30689375585613254	0.0	0.0	0.0	0.0	0.0	0.8551022518159448	0.0	2.060764783218845	0.0	0.0	0.0	2.7861470493149927	1.0104984237590715	0.0	0.0	0.0
SAMPLE-4	0.3708994343744581	2.405907343451194	0.0	0.0	0.0	0.0	0.0	1.4868546986807187	1.402838883680808	0.0	0.7030562280422776	0.0	0.0	2.362378970878098	3.138530520748978	0.7030562280422776	1.9672579056667938	0.0	0.0	1.32707950652362	0.0	0.0	0.0	0.0	0.0	0.3708994343744581	0.0	0.0	0.0	0.0	1.2680664951961946	0.0	0.0	4.135467362050512	0.0	2.7072349399050344	0.0	2.1019712359606872	0.0	0.0	2.2906328291305296	0.0	1.7709316379848596	0.0	2.5115910321041723	0.0	0.0	2.2965927248260987	0.0	2.8999649960706004	0.0	0.0	0.0	0.0	0.3708994343744581	0.0	0.0	0.5679877639015177	0.0	0.0	0.0	0.0	0.0	3.0463582489965444	0.0	0.0	2.549568784023977	1.4868546986807187	0.0	0.0	0.3708994343744581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3708994343744581	0.0	1.1186548273216588	0.7030562280422776	0.0	0.0	0.0	0.3708994343744581	0.0	0.0	0.5679877639015177	0.0	0.0	0.3708994343744581	0.0	0.0	0.8059325730186079	1.3790245337666434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9587803938107471	1.8839393675659168	0.0	0.0	2.2295182795345245	0.0	0.7030562280422776	0.0	0.7030562280422776	0.3708994343744581	0.8059325730186079	0.5679877639015177	0.0	1.5055439546053895	0.5679877639015177	0.3708994343744581	0.3708994343744581	0.0	0.0	0.3708994343744581	3.274845448189728	2.549568784023977	0.3708994343744581	0.0	0.0	2.875693930274007	1.2985745849539427	0.0	0.3708994343744581	0.0	0.0	0.0	1.1997545413831563	0.0	3.387176803013827	0.0	0.0	0.5679877639015177	1.6708858656215548	3.951209456689432	0.0	0.0	0.0
SAMPLE-40	1.3484509824508288	1.5708085377728567	0.0	0.0	0.0	0.0	0.0	1.4578781953018631	0.0	0.0	0.0	0.0	0.0	1.3484509824508288	2.4373320010617117	1.139391096174925	3.547978079530472	0.0	0.0	0.4956484468208738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.276968499834642	0.0	3.8762419926131244	0.8687767190956835	0.0	0.0	0.0	0.0	0.0	0.0	2.8476637261723763	2.8423749539802716	0.0	0.0	1.3880701843897099	0.0	3.049905647981574	0.0	0.0	0.4956484468208738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6816200333113525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4956484468208738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4956484468208738	0.0	0.0	0.4956484468208738	0.0	0.0	0.0	1.139391096174925	0.0	0.8687767190956835	0.0	0.0	0.0	0.0	0.0	0.9787738600325387	0.0	0.4956484468208738	0.0	2.2552315705798054	2.3305660368832513	0.0	0.0	0.0	2.5601788059356774	0.0	0.0	0.0	0.0	0.0	0.0	1.139391096174925	0.0	0.0	0.0	0.0	0.0	0.8687767190956835	0.9787738600325387	0.0	0.4956484468208738	0.0
SAMPLE-41	0.23071416462997524	2.215748541618717	0.0	0.0	0.0	0.0	0.23071416462997524	0.491797975833718	0.0	0.0	0.0	0.0	0.0	2.1562790189394403	3.2719971590387007	0.3805869551913588	2.6596073130774123	0.0	0.0	0.8638785949874656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.418351317032465	0.0	3.257769883487821	0.3805869551913588	0.7165234757956014	0.0	0.0	0.23071416462997524	0.0	1.7056391501170831	0.23071416462997524	3.0823865982954626	0.0	1.1341354780418202	0.491797975833718	0.0	3.199547873860099	0.0	0.23071416462997524	0.23071416462997524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23071416462997524	0.0	0.0	1.3144798674162887	0.491797975833718	0.0	1.1341354780418202	0.0	0.0	0.3805869551913588	0.0	0.0	0.0	0.0	0.0	0.23071416462997524	0.0	0.0	0.23071416462997524	0.0	0.0	0.0	0.0	0.0	0.0	0.23071416462997524	0.23071416462997524	0.23071416462997524	0.23071416462997524	0.23071416462997524	0.0	0.0	0.0	0.0	0.0	0.23071416462997524	0.0	0.0	0.0	0.23071416462997524	0.0	0.0	0.23071416462997524	0.0	0.0	0.0	0.0	0.0	0.23071416462997524	0.0	0.0	1.1111837125208879	0.0	0.0	0.0	1.0049015471018459	0.5802581280663591	1.0612857699375384	0.0	0.23071416462997524	1.196502550698414	2.0996283981147674	0.23071416462997524	1.5569285094469931	0.0	0.0	0.0	2.1968159709022386	1.7618085435474822	0.0	0.0	0.0	2.337700646796638	0.3805869551913588	0.0	0.0	0.0	0.23071416462997524	0.0	0.9737032823269836	0.0	0.0	0.0	0.0	0.0	0.3805869551913588	0.5802581280663591	0.0	0.0	0.0
SAMPLE-42	1.687493751029412	0.0	0.0	0.0	0.0	0.0	0.0	2.6187420305037836	0.0	0.0	0.0	0.0	0.0	2.0528466816628006	1.311070660888006	0.0	1.2194331255993578	0.0	0.0	0.4693473637120947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.157226369151646	0.0	3.951461359384968	0.2952126618774808	0.2952126618774808	0.0	0.0	0.0	0.0	0.2952126618774808	0.0	2.6967304850767815	0.0	0.0	1.9127069595069912	0.0	3.7521654270893396	0.0	0.0	0.0	0.0	0.2952126618774808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.386404789661469	0.0	0.0	2.0137042113425636	1.493807203290893	0.0	0.0	0.2952126618774808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4693473637120947	0.0	0.0	0.6896244961825898	0.0	0.0	0.0	0.2952126618774808	0.0	0.0	0.7684119476861446	0.0	0.0	0.0	0.2952126618774808	0.2952126618774808	0.0	0.0	0.2952126618774808	0.0	0.0	0.0	0.0	0.5933045062901007	0.0	0.0	1.16516842575395	0.0	0.2952126618774808	0.0	0.8928579384508812	0.2952126618774808	1.16516842575395	0.0	0.0	0.9438460879689099	0.4693473637120947	0.0	0.2952126618774808	0.0	0.0	0.2952126618774808	2.54822568256137	1.9022449721521528	1.3505300995581093	0.0	0.0	2.7792940373517965	0.2952126618774808	0.0	0.4693473637120947	0.0	0.2952126618774808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2952126618774808	2.579381400308069	0.0	0.0	0.2952126618774808
SAMPLE-43	0.0	2.6041600705088395	0.0	0.0	0.0	0.0	0.0	1.277227935987072	0.0	0.0	0.5516829523787792	0.0	0.0	2.1065802929386863	3.491847987510821	0.5516829523787792	2.6513296901661363	0.0	0.0	0.6851023744685362	0.0	0.0	0.0	0.0	0.5516829523787792	0.0	0.0	0.0	0.0	0.0	1.1401795404712027	0.0	0.0	4.390807535072047	0.0	3.469031424051513	0.3581167256094132	0.3581167256094132	0.0	0.0	0.0	0.0	0.0	0.0	2.5755571012306797	0.0	0.0	0.3581167256094132	0.0	2.0254628120602827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0358307196129464	0.3581167256094132	0.0	0.0	0.3581167256094132	0.0	0.0	0.0	0.3581167256094132	0.0	0.0	0.0	0.0	0.3581167256094132	0.0	0.0	0.0	0.0	0.0	0.0	0.3581167256094132	0.0	0.0	0.0	0.0	0.3581167256094132	0.0	0.0	0.0	0.0	0.0	0.0	0.3581167256094132	0.0	0.0	0.0	0.9388063380045272	0.0	0.0	0.0	0.0	0.3581167256094132	0.0	0.0	0.0	0.0	0.0	0.0	1.8381600762979613	0.0	0.5516829523787792	0.0	0.5516829523787792	0.0	0.9985507457077611	0.0	0.0	1.2140874251521414	0.6851023744685362	0.3581167256094132	2.4037177262700045	0.0	0.5516829523787792	0.8695118793967953	2.5574450815528573	0.8695118793967953	0.0	0.0	0.0	2.6041600705088395	0.0	0.0	0.0	0.0	0.0	0.0	1.277227935987072	0.0	0.3581167256094132	0.0	0.0	0.0	0.8695118793967953	2.900472071514265	0.0	0.0	0.0
SAMPLE-44	0.8781617020579633	0.23759216507930367	0.0	0.0	0.0	0.0	0.0	2.0885194460772323	0.6666081505166541	0.0	0.0	0.0	0.0	1.8681697432435473	1.3151555998548838	0.0	2.6872653863335443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.083252760464324	0.0	1.8808355784178519	0.8341371154171516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.039416941357622	0.0	0.0	3.624727811522645	0.0	1.4574477244607893	0.0	0.0	0.0	0.0	1.149449089579109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.219673682393998	0.0	0.0	0.0	2.2112775060942225	0.0	0.23759216507930367	0.0	0.0	0.0	0.0	0.0	0.39029650566670443	0.0	0.0	0.0	0.0	0.0	0.23759216507930367	0.0	0.39029650566670443	0.0	0.0	0.0	0.0	0.0	0.23759216507930367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23759216507930367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23759216507930367	0.0	0.0	0.0	0.0	0.0	0.0	1.5976317133106528	0.23759216507930367	0.0	0.0	0.0	0.988483699744007	0.0	0.23759216507930367	0.23759216507930367	0.503051902170942	0.0	0.0	0.785141044303003	0.592484406615161	0.0	0.0	0.0	0.0	0.23759216507930367	0.6666081505166541	0.0	0.0	0.0	0.0	0.0	2.1232074862035915	0.592484406615161	0.0	0.0	0.0
