SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Calditrichae	Candidatus Brocadiae	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Halobacteria	Ignavibacteria	Lentisphaeria	Methanobacteria	Mollicutes	Negativicutes	Nitriliruptoria	Nitrospira	Oligoflexia	Opitutae	Planctomycetia	Rubrobacteria	Saprospiria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermodesulfobacteria	Thermoleophilia	Thermotogae	Tissierellia	Unclassified Actinobacteria Phylum	Unclassified Armatimonadetes Phylum	Unclassified Bacteroidetes Phylum	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Cyanobacteria Phylum	Unclassified Firmicutes Phylum	Unclassified Kiritimatiellaeota Phylum	Unclassified Planctomycetes Phylum	Unclassified Proteobacteria Phylum	Unclassified Tenericutes Phylum	Unclassified Verrucomicrobia Phylum	Verrucomicrobiae	Vicinamibacteria
SAMPLE-35	0.0	0.0	0.0	3.755769008722715	0.47639129024965243	0.0	0.0	0.0	3.4451313870106337	3.434590132818747	2.169173718755322	0.0	0.0	0.3004826373682072	0.6012386949703609	0.0	0.0	0.0	4.2785031601989285	0.0	2.765319317854073	2.011752465701395	0.0	0.0	0.9990142578273672	1.6710257859456672	0.0	0.0	2.7593289802490077	0.3004826373682072	0.0	1.2777159155836946	3.099620549030888	0.0	0.0	0.0	0.0	2.732905902812116	1.254238026284243	2.791997959021133	0.3004826373682072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6012386949703609	0.47639129024965243	0.0	0.0	0.3004826373682072	0.0	0.0	0.0	0.47639129024965243	1.9283364216144072	0.0	0.0	1.203093119298397	0.0	0.0	0.47639129024965243	0.0
SAMPLE-36	0.0	0.0	0.0	3.3686197467937946	0.0	0.3289458590547306	0.0	0.0	2.279151359565993	3.5279069297746695	2.1144001493707916	0.0	0.0	0.0	0.3289458590547306	0.0	0.0	0.0	4.38449570276771	0.0	2.605452175393914	2.5943279421900414	0.0	0.3289458590547306	0.891909380763627	1.9285271816340352	0.0	0.0	2.793624804896858	0.0	0.0	0.0	2.0358858339316304	0.0	0.0	0.5139574058554378	0.0	2.4587784484425685	0.3289458590547306	3.0810389765971946	0.3289458590547306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3289458590547306	0.3289458590547306	0.0	0.891909380763627	0.5139574058554378	0.3289458590547306	0.0	1.0908852331736685	0.0	0.3289458590547306	0.7428127715772563	0.3289458590547306	2.346141464633393	0.0	0.0	1.330211236924853	0.0	0.0	2.75647471603942	0.0
SAMPLE-37	0.0	0.0	0.0	2.013397562866188	0.0	0.0	0.0	0.0	3.7226016405092675	1.494474968732104	0.3100925844122839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.443636478073106	0.0	2.09697469183874	0.0	0.0	0.0	0.0	0.3100925844122839	0.0	0.0	2.388932995141806	0.0	0.0	0.3100925844122839	1.1628108248994438	0.0	0.0	0.0	0.0	0.0	1.0577319868934594	1.0161789145570812	0.0	0.0	0.0	0.0	0.3100925844122839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1305292879451956	0.0	0.0	0.3100925844122839	0.0	0.0	0.0	0.6155839298917216	2.782832711130874	0.0	0.3100925844122839	0.0	0.0	0.0	0.6155839298917216	0.0
SAMPLE-38	0.0	0.0	0.0	3.1899552726099767	0.3251509956284232	0.0	0.0	0.0	3.4792838424366637	1.0842988077748363	0.3251509956284232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.382328036595993	0.0	3.401061242296031	0.0	0.0	0.0	0.0	0.3251509956284232	0.0	0.0	2.460100335978092	0.0	0.0	1.042497382589763	3.172420418377086	0.0	0.0	0.0	0.0	0.0	2.4359568295511016	0.5089937919488757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3251509956284232	2.1704892676303436	0.0	0.0	0.3251509956284232	0.0	0.8176393936237026	0.0	0.3251509956284232	2.8975559393020265	0.0	0.0	0.0	0.0	0.0	0.6377570243581153	0.0
SAMPLE-39	0.0	0.0	0.0	3.2707589171284495	0.30689375585613254	0.0	0.0	0.0	3.2438761898773563	3.1623977190149755	1.6024191775087928	0.0	0.0	0.30689375585613254	0.30689375585613254	0.0	0.0	0.0	4.005437050392279	0.0	3.6179204098581113	0.48492213900505154	0.0	0.0	0.0	1.7748791690223291	0.0	0.0	2.5936826740117924	0.0	0.30689375585613254	2.589110792497722	4.096724869093932	0.0	0.0	0.0	0.0	0.0	2.39899211755969	2.9585796848990573	0.0	0.0	0.0	0.30689375585613254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48492213900505154	1.850331873685755	0.0	0.0	0.6108262071397695	0.0	1.3913814404354305	0.0	0.0	2.048970433135993	0.0	0.0	0.8551022518159448	2.060764783218845	0.0	1.0104984237590715	0.0
SAMPLE-4	0.0	0.0	0.0	2.1935286718979228	1.2985745849539427	0.7030562280422776	0.0	0.0	3.137677910480755	3.1389561990093715	1.353828186747699	0.0	0.0	0.0	0.3708994343744581	0.0	0.0	0.0	4.196207673273176	0.0	3.0743954886376743	2.1019712359606872	0.0	0.0	2.2906328291305296	2.1332478337773884	0.0	0.0	2.8999649960706004	0.0	0.0	0.3708994343744581	2.417262614441132	0.0	0.0	0.0	0.0	2.549568784023977	0.5679877639015177	2.5097832862439526	0.0	0.0	0.0	0.0	0.0	0.0	0.8059325730186079	0.0	0.0	0.9587803938107471	0.0	0.0	0.0	0.9587803938107471	0.7030562280422776	0.8059325730186079	0.0	0.889046318517787	0.0	0.0	0.3708994343744581	0.3708994343744581	2.875693930274007	0.0	0.0	1.1997545413831563	3.387176803013827	0.0	3.951209456689432	0.5679877639015177
SAMPLE-40	0.0	0.0	0.0	3.5521503360097864	0.0	0.0	0.0	0.0	2.7004669080506853	2.4373320010617117	1.0664657745553088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.281105610341386	0.0	3.9257306018268223	0.0	0.0	0.0	0.0	2.848975916724132	0.0	0.0	3.049905647981574	0.0	0.4956484468208738	0.0	1.3880701843897099	0.0	0.0	0.0	0.4956484468208738	0.0	1.3484509824508288	1.6396359594570504	0.0	0.0	0.0	0.0	0.0	0.4956484468208738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.139391096174925	0.8687767190956835	0.0	1.139391096174925	0.0	0.4956484468208738	0.0	0.0	2.5601788059356774	0.0	0.0	1.139391096174925	0.0	0.0	0.9787738600325387	0.0
SAMPLE-41	0.0	0.0	0.0	2.666879589738883	0.23071416462997524	0.0	0.0	0.0	2.249593870013853	3.272159881576884	1.626969037994335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.421131001969161	0.0	3.487852773563963	0.7165234757956014	0.0	0.0	0.23071416462997524	1.7174692551024824	1.1341354780418202	0.0	3.199547873860099	0.23071416462997524	0.23071416462997524	0.0	0.9036534353939525	0.0	0.0	0.23071416462997524	0.0	1.1341354780418202	0.491797975833718	2.2212710295550346	0.0	0.0	0.0	0.0	0.3805869551913588	0.0	0.0	0.23071416462997524	0.0	0.0	0.0	0.0	0.0	0.23071416462997524	1.0049015471018459	1.0612857699375384	0.23071416462997524	2.104442536140321	0.0	0.0	0.0	0.23071416462997524	2.337700646796638	0.0	0.23071416462997524	0.9737032823269836	0.0	0.0	0.5802581280663591	0.0
SAMPLE-42	0.0	0.0	0.0	2.669552322823807	0.8928579384508812	0.0	0.0	0.0	3.4072547061063343	1.311070660888006	0.5933045062901007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.168154766590107	0.0	3.978537597824287	0.2952126618774808	0.0	0.0	0.0	0.7684119476861446	0.0	0.0	3.7521654270893396	0.0	0.0	0.2952126618774808	1.9229228386339892	0.0	0.0	0.0	0.0	2.0137042113425636	1.7045179621097568	0.4693473637120947	0.0	0.0	0.2952126618774808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5933045062901007	0.8928579384508812	1.16516842575395	0.0	0.4693473637120947	0.0	0.0	0.2952126618774808	1.3505300995581093	2.7792940373517965	0.0	0.2952126618774808	0.0	0.0	0.0	2.579381400308069	0.0
SAMPLE-43	0.0	0.0	0.0	2.6731227846505554	0.6851023744685362	0.5516829523787792	0.0	0.0	2.399303692859748	3.492027205087178	2.4124134423560215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.398297961366521	0.0	3.5219691572049974	0.3581167256094132	0.0	0.0	0.0	0.0	0.0	0.0	2.0254628120602827	0.0	0.0	0.0	1.2468041428317096	0.0	0.0	0.0	0.0	0.0	0.0	2.6191240580224657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3581167256094132	0.0	0.0	0.0	0.0	0.5516829523787792	0.5516829523787792	0.9985507457077611	0.0	0.8695118793967953	0.0	0.5516829523787792	0.8695118793967953	0.0	2.6041600705088395	0.0	0.0	1.277227935987072	0.3581167256094132	0.0	2.900472071514265	0.0
SAMPLE-44	0.0	0.0	0.0	2.8897481112881813	0.0	0.0	0.0	0.0	4.222581676816118	1.3151555998548838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08327886793597	0.0	2.2677177787439704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4574477244607893	0.0	0.0	1.149449089579109	3.6257771270272974	0.0	0.0	0.0	0.0	0.0	0.9181313955717051	2.127944259496804	0.0	0.0	0.0	0.0	0.23759216507930367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23759216507930367	0.0	0.0	0.0	0.23759216507930367	0.0	0.988483699744007	0.0	0.592484406615161	0.785141044303003	0.0	0.0	0.6666081505166541	0.0	0.0	0.592484406615161	0.0
SAMPLE-45	0.0	0.0	0.3181281347899625	4.350376681423568	0.0	0.0	0.0	0.0	3.184282169193145	3.0776670015809273	0.8740097076932386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.78227334452597	0.0	1.332961259995784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.673956097375173	0.0	0.3181281347899625	0.0	2.599308624029409	0.0	0.0	0.0	0.0	0.0	0.3181281347899625	3.325122874438063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49977238670623103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2356459836433649	0.0	0.0	0.0	0.0	0.0	0.49977238670623103	0.0
SAMPLE-46	0.0	0.0	0.0	4.272579822458473	0.44791083549284866	0.0	0.0	0.0	3.3354627957117784	1.3191776002244355	0.7413205775982933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9029010106767394	0.0	3.7065463749283527	0.0	0.0	0.0	0.0	0.27930842522796734	0.0	0.27930842522796734	1.2132863529766529	0.0	0.0	0.0	2.2251782983877653	0.0	0.0	0.0	0.0	0.0	0.9600833894239335	0.6636741163794048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9600833894239335	0.27930842522796734	0.0	0.0	0.0	0.0	0.0	0.0	0.6636741163794048	0.0	0.0	0.0	0.0	0.0	0.6636741163794048	0.0
SAMPLE-47	0.0	0.0	0.0	1.8004189613737733	0.21860910739417674	0.0	0.0	0.0	3.0486401871695827	3.147095669283006	1.1684941556806272	0.0	0.0	0.0	0.3633412928136093	0.0	0.0	0.0	4.4118607245373695	0.0	3.5012842298024043	0.6924663718733486	0.0	0.0	0.0	0.0	0.0	0.0	2.3243318258294643	0.0	0.0	0.6924663718733486	3.1487127574604132	0.0	0.0	0.0	0.0	0.21860910739417674	0.21860910739417674	2.310653352127896	0.21860910739417674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0836017118617023	0.3633412928136093	0.0	2.1135865035295507	0.21860910739417674	0.0	0.5583630782686597	0.4717083469306319	2.816427135521372	0.0	0.0	0.21860910739417674	0.0	0.0	0.4717083469306319	0.0
SAMPLE-48	0.0	0.0	0.0	2.2515380336214688	0.2669569450320656	0.0	0.0	0.0	3.626370536781852	2.5842604969139393	0.7849389204445841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.164357989221765	0.0	3.6347447305140257	0.0	0.0	0.0	0.0	0.43106940442729696	0.0	0.2669569450320656	1.9788579983342574	0.0	0.0	0.8415845112523307	3.9863579005630823	0.0	0.0	0.0	0.0	0.0	0.6430913889816038	2.2171507575393368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43106940442729696	0.5498925181724597	0.0	0.6430913889816038	0.0	0.0	0.0	0.2669569450320656	2.71936157233094	0.0	0.2669569450320656	0.2669569450320656	0.0	0.0	1.2338237980884312	0.0
SAMPLE-49	0.0	0.0	0.0	3.201651123220701	0.6283612943092732	0.0	0.0	0.0	2.5670638778200603	2.010952811376561	1.6277145038505543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.262995995942769	0.0	3.628141987444028	0.25826181519432995	0.0	0.0	0.25826181519432995	1.7437681496971293	0.0	0.0	3.673457078825338	0.0	0.0	0.0	3.288408739216825	0.0	0.0	0.0	0.0	0.7689778831435716	0.6283612943092732	2.784402894191948	0.0	0.0	0.4191069360871939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.146094477763892	0.8750299427523172	0.0	0.25826181519432995	0.0	0.0	0.4191069360871939	0.0	2.8732118316179442	0.0	0.25826181519432995	0.25826181519432995	0.0	0.0	3.1600195357151075	0.0
SAMPLE-5	0.0	0.0	0.0	3.5334476394846015	0.3044694848304548	0.0	0.0	0.0	2.670538130988896	3.3354322120159403	1.1202720524937948	0.0	0.0	0.0	0.0	0.3044694848304548	0.0	0.0	4.330784038760378	0.0	3.5632731859584226	0.3044694848304548	0.0	0.0	2.149817842157769	2.4461599249112953	0.0	0.0	3.1560662436731173	0.0	0.0	0.0	1.2617466163904245	0.0	0.0	0.0	0.0	0.0	0.4817012135087412	2.337233957426818	0.0	0.0	0.0	0.0	0.4817012135087412	0.3044694848304548	0.3044694848304548	0.0	0.0	0.0	0.0	0.0	0.0	0.4817012135087412	0.0	0.7044601873868382	0.0	0.7838686917321644	0.0	0.0	0.6072090638013912	0.4817012135087412	2.705808360207715	0.0	0.0	1.1524941319412854	2.482500403781424	0.3044694848304548	2.1799925930754656	0.0
SAMPLE-50	0.0	0.0	0.0	3.2161523474647344	1.115029769250522	0.0	0.0	0.0	3.6041584238795346	3.20867582361033	1.700123328109863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.230346462335866	0.0	3.5683793835278457	0.30161880884395414	0.0	0.0	0.0	1.218589541073515	0.0	0.17648388986323693	2.9527558601866684	0.0	0.39864648875156466	1.302148059014725	3.6633675641713768	0.17648388986323693	0.0	0.0	0.0	0.0	0.779132162646054	2.082154122936799	0.0	0.0	0.0	0.0	0.17648388986323693	0.0	0.0	0.39864648875156466	0.17648388986323693	0.0	0.0	0.0	0.0	0.6999117226165001	0.8139093425719034	1.0802601277925836	0.0	0.9304574697605507	0.17648388986323693	0.30161880884395414	0.0	0.0	2.679237267706889	0.0	0.0	0.39864648875156466	0.0	0.0	0.8139093425719034	0.17648388986323693
SAMPLE-51	0.0	0.0	0.0	2.167324328479545	0.36022529002675435	0.0	0.0	0.0	3.5629564563855936	3.8535173523148063	2.63861995765796	0.36022529002675435	0.0	0.0	0.0	0.0	0.0	0.0	4.100520924247982	0.0	2.993677312406257	0.7901602346421694	0.0	0.0	0.21643726439986766	1.4590788903921776	0.0	0.0	1.0785466748337826	0.0	0.21643726439986766	2.694790767868614	3.7921401591753363	0.0	0.0	0.0	0.0	0.0	0.9730523656497131	3.3887242431397726	0.0	0.0	0.0	0.0	0.21643726439986766	0.0	0.0	0.21643726439986766	0.0	0.21643726439986766	0.0	0.0	0.0	0.4680642851662098	0.36022529002675435	0.4680642851662098	0.0	1.3848373433944101	0.21643726439986766	0.4680642851662098	0.0	0.21643726439986766	1.3848373433944101	0.0	0.0	0.7901602346421694	0.0	0.0	0.5543816566733722	0.0
SAMPLE-52	0.35070360357636454	0.0	0.0	3.5174582330823276	0.35070360357636454	0.0	0.0	0.0	2.8499705290744655	2.696092470240703	1.0389700142619263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.367333724278377	0.0	3.6195230648769066	0.0	0.0	0.0	0.0	0.542165656138493	0.0	0.0	2.9686130224857967	0.0	0.0	0.0	1.84863032442409	0.0	0.0	0.0	0.0	0.0	0.35070360357636454	2.5710830936138285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35070360357636454	0.0	0.0	0.0	0.0	0.0	0.6745904844050079	1.085688626884452	0.0	0.8580409782295959	0.35070360357636454	0.0	0.0	0.542165656138493	2.923422573943553	0.0	0.0	0.0	0.0	0.0	1.085688626884452	0.0
SAMPLE-53	0.0	0.0	0.0	3.99957396284204	1.1998315544514133	0.0	0.0	0.0	3.3950997194703985	2.327884020170376	0.47407606142044556	0.0	0.0	0.29874810480950464	0.0	0.0	0.0	0.0	4.196439013091717	0.0	3.531352245870408	0.0	0.0	0.0	0.0	0.47407606142044556	0.0	0.47407606142044556	2.482577524329269	0.0	0.0	0.29874810480950464	1.9911058223312303	0.0	0.0	0.0	0.0	0.0	0.47407606142044556	2.5505314271448785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8215676196872108	0.47407606142044556	0.0	0.0	0.0	0.0	0.0	0.0	1.7436943278674688	0.0	0.0	0.899088775195758	0.0	0.0	3.178697025396274	0.0
SAMPLE-54	0.0	0.0	0.0	3.4250555033702748	1.9882868458978102	0.3777018455627051	0.0	0.0	2.3741052859859963	3.7284857588387688	1.9974661191578056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.223244590711641	0.0	3.4753091875812587	0.3777018455627051	0.0	0.0	0.0	2.023894278300075	0.0	0.2286790892551596	2.661279606765149	0.0	0.0	0.0	1.656649316382966	0.0	0.0	0.0	0.0	0.0	0.2286790892551596	3.727359394459551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2286790892551596	0.0	0.0	0.5766114160603222	0.2286790892551596	0.3777018455627051	0.0	0.89932043441362	0.3777018455627051	0.0	0.0	0.7672749228178513	1.9215682209581755	0.0	0.0	1.2792160648609812	0.0	0.0	0.48844619498679914	0.0
SAMPLE-55	0.0	0.0	0.47231439214551324	2.255260535509753	0.6931953517069318	0.0	0.0	0.0	2.6430934401326582	1.951891111427874	1.7004827182583833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3221474852646224	0.0	3.841144524107186	0.47231439214551324	0.0	0.0	0.0	1.7004827182583833	0.0	0.0	3.2848077642642695	0.0	0.0	0.0	2.819502992312051	0.0	0.0	0.0	0.0	2.0302629884664127	0.8389079591103106	1.0348245970407568	0.0	0.47231439214551324	0.0	0.0	0.47231439214551324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931953517069318	1.717183018817928	1.879355008614522	0.0	0.6931953517069318	0.0	0.0	0.0	1.0348245970407568	3.4001633645802576	0.0	0.0	0.0	1.932372654706891	0.0	1.354814323299248	0.0
SAMPLE-56	0.0	0.0	0.0	2.6316152836423123	0.6584697844759153	0.3394385186487118	0.0	0.0	3.3432877633428197	3.9915855229393706	2.1223069340602256	0.0	0.3394385186487118	0.20207057574043633	0.3394385186487118	0.0	0.0	0.0	4.046537862615044	0.44363881860331267	3.3435211491124606	1.1651479076680749	0.0	0.0	0.0	2.8455346640842625	0.0	0.711577156312102	2.0529875630335828	0.0	1.502540590051412	2.1803746285883046	3.368897305916577	0.0	0.0	0.20207057574043633	0.8015551332313227	1.8649915891864115	1.360239192784962	3.5996256719856135	0.20207057574043633	0.0	0.0	0.44363881860331267	0.5979514606099312	0.0	0.0	0.20207057574043633	0.0	1.0203397282295876	0.0	0.0	0.0	0.5979514606099312	2.2002931963556134	1.5412127729196357	0.0	2.6393581139183375	0.20207057574043633	0.8015551332313227	0.5276131435230924	0.6584697844759153	2.313854048887135	0.0	0.0	1.108881153891928	0.20207057574043633	0.0	0.6584697844759153	0.0
SAMPLE-57	0.0	0.0	0.0	1.6778287864600736	0.46285204206562974	0.0	0.0	0.0	2.8476780521564855	3.2177286628872146	1.126122231281364	0.0	0.0	0.29037227919365377	0.0	0.0	0.0	0.0	4.3698641067658865	0.0	2.736609669157027	0.0	0.0	0.0	0.0	1.2583331503688688	0.0	0.0	3.075344145304969	0.0	0.0	0.0	3.132551472939311	0.0	0.0	0.0	0.0	0.0	0.9806237005785357	2.9159598738046064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29037227919365377	0.0	0.0	0.29037227919365377	1.3218438062907474	0.29037227919365377	0.0	0.46285204206562974	0.0	0.46285204206562974	0.0	0.29037227919365377	2.1184558406711367	0.0	0.29037227919365377	0.6817898143579126	0.46285204206562974	0.0	3.6299901045583014	0.0
SAMPLE-58	0.0	0.0	0.0	2.496812883091617	0.0	0.0	0.0	0.0	3.9623155152227794	3.954821359812951	0.9933706535437544	0.0	0.0	0.25633528647351145	0.0	0.0	0.0	0.0	3.8179251500018365	0.0	2.580561931610268	0.0	0.0	0.0	0.0	2.307296973778413	0.0	0.0	1.7876784106318742	0.0	0.0	1.1897536901678405	3.543891285946514	0.0	0.0	0.0	0.0	0.0	1.166577350000253	3.065418516795851	0.0	0.0	0.0	0.0	0.25633528647351145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41644419988918346	0.25633528647351145	0.0	0.0	0.7008811422035077	0.0	1.1897536901678405	0.25633528647351145	0.0	1.6235069260269652	0.0	0.25633528647351145	0.7654048829698246	0.0	0.0	3.5731400029336333	0.0
SAMPLE-59	0.0	0.0	0.0	2.8073974246696722	0.7008538861687299	0.5659843875690471	0.0	0.0	3.2310091498800655	1.6289805949318035	1.7682301323724132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.348752091095208	0.0	3.6105580073405865	0.5659843875690471	0.0	0.0	0.0	0.0	0.0	0.0	3.6411417061351634	0.0	0.0	0.0	0.8866538934011444	0.0	0.0	0.7008538861687299	0.0	0.0	1.2326644063086312	1.7581872527520181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36932324852534654	0.8036151537341778	0.7008538861687299	0.0	0.36932324852534654	0.0	1.158536989174806	0.36932324852534654	1.2326644063086312	2.876058457663837	0.0	0.0	0.0	2.045039042902669	0.0	0.5659843875690471	0.0
SAMPLE-6	0.0	0.0	0.0	3.3579067629629953	0.7255856788371049	0.0	0.0	0.0	3.2877460034683215	3.766326076098257	1.1167678926388032	0.0	0.0	0.6486338638205777	0.6486338638205777	0.2702598787155841	0.0	0.0	4.261446461212407	0.0	3.4154224456911346	1.1445127465846243	0.0	0.0	2.1097602444387955	2.8686664634062478	0.0	1.0871288646858333	2.5626153481044756	0.0	0.4355901241587467	0.7255856788371049	2.8836236986209913	0.0	0.0	0.0	0.0	0.0	0.2702598787155841	2.89139513657368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2702598787155841	0.0	0.0	0.0	0.0	0.0	0.8477214355467352	1.669778750963246	0.55504668435665	0.0	1.1445127465846243	0.0	0.0	0.0	0.4355901241587467	2.488973265237145	0.0	0.0	1.2405700356473934	0.7909329815348792	0.2702598787155841	1.8764219385149803	0.2702598787155841
SAMPLE-60	0.2785552780266191	0.0	0.0	2.171602840994359	0.8058266482316226	0.0	0.0	0.0	2.2165409617648955	3.083227485278976	2.380517418210278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.364619712270596	0.0	3.4815969265451807	0.6624301189071748	0.0	0.0	0.0	1.9134001739839124	0.0	0.0	3.1098007607611926	0.0	0.0	0.0	0.9586686447324954	0.0	0.0	0.0	0.0	0.0	0.4468888568455689	3.648087683831753	0.0	0.0	0.2785552780266191	0.0	0.0	0.0	0.0	0.0	0.0	0.2785552780266191	0.0	0.0	0.0	0.5678961618391496	0.0	0.8058266482316226	0.0	0.4468888568455689	0.0	0.0	0.2785552780266191	0.0	2.610986874884017	0.0	0.0	0.9996231089739047	0.0	0.2785552780266191	0.9996231089739047	0.0
SAMPLE-61	0.0	0.0	0.0	2.249939989607836	0.6030814521331962	0.0	0.0	0.0	3.1527303055316946	3.07379399004806	1.3437223053929723	0.74147689135192	0.0	0.0	0.0	0.0	0.0	0.0	4.305372292061645	0.0	3.7755495693770826	0.39875736942391793	0.0	0.0	0.0	0.8462652278686676	0.0	0.39875736942391793	3.4722857082477505	0.0	0.0	0.9306203951809612	2.5525025023992645	0.0	0.0	0.0	0.0	2.320981387125293	0.6777687650321511	3.1337001635086033	0.6030814521331962	0.0	0.0	0.0	0.6030814521331962	0.24362203472275243	0.0	0.0	0.0	0.24362203472275243	0.0	0.0	0.0	0.6030814521331962	1.6711139532181583	0.74147689135192	0.0	0.512826333114467	0.0	0.6777687650321511	0.39875736942391793	0.7970238921563507	2.3765619062875762	0.24362203472275243	0.24362203472275243	0.24362203472275243	1.2443217829833222	0.0	0.6030814521331962	0.0
SAMPLE-7	0.0	0.0	0.4651845607335889	2.390281503004196	1.9412132816577166	0.0	0.0	0.0	3.3932596841506255	3.6919212366094536	2.593737947654979	0.0	0.0	0.29210837361035	0.0	0.0	0.0	0.0	4.160429787145949	0.0	3.2460888079436265	0.6846060904859127	0.0	0.0	0.0	2.706280233881644	0.0	0.0	2.2608201143058917	0.0	0.4651845607335889	0.5886078753657159	3.488074330464191	0.0	0.0	0.29210837361035	0.0	0.0	0.6846060904859127	2.9134490574361234	0.0	0.0	0.0	0.0	0.0	0.29210837361035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8296897219753785	2.2698662459074685	0.0	1.0250327243304593	0.0	0.0	0.0	0.0	2.6912755463316924	0.0	0.0	1.9644325903629125	0.0	0.0	3.652497719022692	0.0
SAMPLE-8	0.0	0.0	0.946131027634887	3.8460813304136012	2.0554014232072926	0.0	0.0	0.0	2.3450131379563204	3.8700183127618213	2.385352755845602	0.0	0.0	0.29648594314745186	0.0	0.0	0.0	0.0	4.073254988394201	0.0	3.6373676808055726	0.4710518907648721	0.0	0.0	0.0	0.29648594314745186	0.0	0.5952259580125469	2.4517936364959594	0.0	0.0	1.2466489899346584	2.957484804398924	0.0	0.0	0.29648594314745186	0.0	0.0	0.4710518907648721	2.5361972673741473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4710518907648721	0.0	0.0	0.0	0.0	0.0	0.29648594314745186	1.2218555425361555	1.6038728387864687	0.0	1.3891730159142415	0.0	0.0	0.4710518907648721	0.0	2.482255323518462	0.0	0.0	1.6538223482053165	0.0	0.0	3.0194437447370417	0.0
