SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
SRR5865065	0.5570236252580274	2.674569843849555	0.0	0.7932290123341159	4.8874497667023205	0.0	0.0	0.0	0.0	0.4373258442247206	0.9003281714888506	0.4373258442247206	0.7932290123341159	0.0	0.0	0.98617175295423	0.0	1.5738431047615384	0.0	0.5570236252580274	2.1593537298662335	0.4373258442247206	4.764887143859593	3.7294275154010608	0.0	0.5570236252580274	0.2715304897502102	2.912047958238342	0.4373258442247206	1.023469325769595	4.4990098598063755	0.4373258442247206	2.462793276322816	2.049948691310202	0.5570236252580274	0.945367521713373	2.938915913964823	0.0
SRR5865066	2.1073423341834365	2.9743499468663304	0.6378030338970425	1.1224829559555016	4.679194850376573	0.0	0.5090350512844161	0.0	0.0	0.32518249775766606	0.8857153026319124	0.32518249775766606	1.4925954157431198	0.0	2.157276305794964	1.94409475924132	0.0	1.507890476182476	0.0	0.32518249775766606	3.628059528425765	0.8176900707439174	4.9864212077902605	2.717182872981068	0.0	0.0	0.32518249775766606	2.2285825080649397	0.6378030338970425	1.8914930621882007	4.343585530482851	0.9445143274982742	1.6794628630558104	2.01033532144799	0.0	1.3458277797383849	3.2398497983899675	0.0
SRR5865067	0.7917402737809899	2.6557064305318443	0.3092343253189635	0.7917402737809899	4.959300516810718	0.0	0.4880262766031208	0.0	0.4880262766031208	0.3092343253189635	0.7917402737809899	0.7120235527913606	1.0146579966580715	0.0	0.4880262766031208	1.6593464269059126	0.0	0.9687225265076809	0.0	0.3092343253189635	0.9687225265076809	0.7917402737809899	4.9155733359599445	1.478103979948914	0.3092343253189635	0.0	0.6143090874038337	0.6143090874038337	0.4880262766031208	1.6286510497140514	2.9384437300772697	1.4135578367674004	0.8590691416947951	1.9403458308558958	0.0	1.2941695354834866	1.7061268636022533	0.0
SRR5865068	0.654631192486989	2.9540483530465047	0.33677475749502306	0.9638360855676876	4.555934551149257	0.0	0.0	0.0	0.33677475749502306	0.0	1.513650543290117	0.654631192486989	1.6352493089297087	0.0	0.33677475749502306	3.46685821592918	0.0	2.7247277340098135	0.0	1.7007567816693447	2.873490933769693	1.6799997787496144	5.053044510283128	2.809806109651224	0.0	0.33677475749502306	0.9638360855676876	2.529447667933276	0.0	1.4463230159250404	4.127911124410503	1.2103310982835502	1.1777931182406587	2.684565980914323	0.0	1.3204945910612538	3.7670317911748232	0.5241557644825723
SRR5865069	0.7669457468590601	3.955049395444533	0.22851659329416113	0.0	4.340632814293003	0.0	0.0	0.0	0.815552729876288	0.0	0.5763196499372613	1.507321182973793	1.2459780457585363	0.22851659329416113	0.22851659329416113	1.0291540159561208	0.8989734631928714	1.0000819782930304	0.0	0.8989734631928714	1.2459780457585363	1.129179016682068	5.113431918124097	3.0696737291588194	0.22851659329416113	0.22851659329416113	0.37747123251997516	0.37747123251997516	0.37747123251997516	1.4020179676881905	3.728145018788111	0.8989734631928714	0.815552729876288	2.382523410193312	0.37747123251997516	1.2788398934642373	3.866778206840427	0.22851659329416113
SRR5865070	0.6650202158106115	3.1483317145943044	0.0	0.916351332488192	4.917670693859499	0.0	0.0	0.0	0.0	0.0	0.916351332488192	0.5335200191605979	0.9757101909898357	0.0	0.9757101909898357	2.5910409225668585	0.3440007377181182	2.0590056994504558	0.0	1.1902224608848038	2.7020266695898156	0.7658200423330676	4.819475965959054	1.598311878983929	0.0	0.0	0.5335200191605979	0.8475752759030292	0.3440007377181182	2.618410983745298	4.3599959875611525	1.222823348729855	0.916351332488192	2.5950581320083104	0.3440007377181182	0.8475752759030292	1.9675884309192195	0.3440007377181182
SRR5865071	0.0	4.119798527061561	0.0	0.0	3.418748658476596	0.0	0.0	0.0	0.0	0.27437671232935334	0.6555025001009644	1.0952502608866894	0.6555025001009644	0.0	0.0	0.85531520527543	0.6555025001009644	0.5614404542128162	0.0	0.5614404542128162	0.9916458383393434	0.0	5.184437621495701	1.8699275374099866	0.0	0.0	0.27437671232935334	0.6555025001009644	0.0	0.4412072161302104	3.781156148177229	0.7327746725976103	0.0	1.9985476326920755	0.0	0.85531520527543	1.982914724151753	0.0
SRR5865072	0.0	3.7623964251284745	0.570681286299501	0.8922595491366326	4.256066388407196	0.0	0.3730210423852186	0.0	0.0	0.3730210423852186	1.9312378277377225	0.3730210423852186	1.5442518378305015	0.0	0.0	1.5442518378305015	0.3730210423852186	1.0221869567557347	0.0	0.8090456921879847	1.2715559436031505	0.8090456921879847	5.168487813869694	1.8475123403569118	0.3730210423852186	0.3730210423852186	0.7060156730929015	0.8090456921879847	0.3730210423852186	1.6487401048306356	3.5297067572840226	0.570681286299501	0.570681286299501	1.8390355473193885	0.0	1.4504315985735536	1.6213609544629597	0.570681286299501
SRR5865073	0.0	2.246039331794419	0.0	0.3867087929072859	4.977867030981295	0.0	0.3867087929072859	0.0	0.0	0.0	0.5879749948525048	0.0	0.9128002195833346	0.0	0.0	0.5879749948525048	0.0	0.3867087929072859	0.0	0.8289630862637766	0.3867087929072859	0.7249742947940149	4.874101428249045	2.3146534546415847	0.3867087929072859	0.0	0.0	0.0	0.0	1.1438136259125076	3.6652924870666728	0.5879749948525048	0.3867087929072859	2.105113359477869	0.0	1.2608848304569058	1.1438136259125076	0.0
SRR5865074	1.2421286264716802	2.5915349094064055	0.0	1.021111173659473	4.712120135668235	0.0	0.355339405716096	0.0	0.0	0.0	1.3009479636140506	0.6811728784100435	1.5385736500251361	0.0	0.5481227009982567	2.2141396867860785	0.2130413447109651	2.0126111423293467	0.0	0.6197231338880713	2.7555854310471064	0.7828780180008903	4.803364393709736	4.1244798258559685	0.0	0.355339405716096	0.4623414257296284	0.901201136121864	0.0	1.7236445248714352	4.633438663230929	1.4098501336172993	1.8372928791159688	3.248017806331167	0.0	1.1552557265263592	2.583716990179943	0.355339405716096
SRR5865075	0.6730522669936507	2.903906712728154	0.0	0.6730522669936507	4.698362604164655	0.0	0.2850135445748754	0.0	0.0	0.0	1.658241191086758	0.0	1.2478881294254698	0.0	1.115896797912695	2.053991379114552	0.4556319805147774	1.6016099508903807	0.0	2.986917827479089	2.6825864103238812	0.0	4.9142875696921005	2.5176775790987067	0.0	0.0	0.5778082239355651	2.5988767087606157	0.4556319805147774	1.7161467756698752	3.7150046118188382	0.970731027135938	2.137844470857048	3.843171632168917	0.0	0.7511193053797005	4.439145151214159	0.0
SRR5865076	0.4214184994992004	3.033832662947302	0.0	0.0	4.932445470237367	0.0	0.0	0.0	0.0	0.0	1.095939982012497	1.3152664432057	1.3152664432057	0.0	0.0	1.2402678791283124	0.0	0.0	0.0	0.7720736170746181	0.6312150060782964	0.8782627638931038	4.907538533640479	2.063412606555992	0.0	0.4214184994992004	0.0	0.0	0.0	1.2402678791283124	3.8459495277851388	0.9635217546784147	0.6312150060782964	2.2341192465545925	0.0	1.1972766299113142	2.185868375262121	0.0
SRR5865077	0.4946883613584874	3.636745138580044	0.0	0.9775108818349165	4.263457489107839	0.0	2.090330815591743	0.0	0.8000013076211151	0.3142714928074988	0.926004214604227	0.621773852976152	1.3673612939052033	0.0	1.1704066619357247	2.8389655787126795	0.0	1.6275176390398596	0.0	1.7416072736458035	3.3790338590425035	0.8675565138672193	5.068627089247354	1.4723438811366238	0.0	0.7199668438183063	0.3142714928074988	1.715770160510496	0.621773852976152	1.5936079635960596	4.469071460524618	0.8675565138672193	1.8517878665104595	3.3172249907757996	0.0	1.44008947858322	2.2077681400709066	0.3142714928074988
SRR5865078	0.7509977130159936	3.1030787623381393	0.0	0.7509977130159936	5.028304174890199	0.0	0.0	0.0	0.0	0.33427008604425157	1.1000556430779036	0.33427008604425157	0.7509977130159936	0.0	0.0	1.3397208975080015	0.0	0.6510123304558593	0.0	0.33427008604425157	0.0	0.5208990825575339	4.745988811874657	2.1166665509332008	0.0	0.0	0.6510123304558593	2.6494218064964032	0.0	1.618759496910441	4.023150771742194	0.5208990825575339	1.761892141006252	1.6859436653822895	0.0	0.5208990825575339	1.4596650616883435	0.0
SRR5865079	0.744054264137452	2.761706010568118	0.0	0.0	5.079714151867296	0.24497564358234988	0.24497564358234988	0.0	0.0	0.0	0.4006502275184973	0.0	0.6802561851288655	0.0	0.24497564358234988	1.4151107288301406	0.0	0.6802561851288655	0.0	2.8392396385570797	2.8050458327994092	0.4006502275184973	4.457363031245168	1.7327776345612942	0.0	0.0	0.4006502275184973	0.6054451304281478	0.24497564358234988	1.5162530390938929	3.4846928597297846	0.6054451304281478	0.9333987128991645	1.6302282420186738	0.0	1.004059012113719	4.324586213024596	0.0
SRR5865080	1.1357835250150534	3.372100833300301	0.31299622100979546	1.0213073433567608	4.662170173566567	0.0	0.31299622100979546	0.0	0.0	0.0	2.2615248075611287	0.7179608364053561	0.8654141054359727	0.0	0.4930040581258687	1.420631350935486	0.0	0.8654141054359727	0.0	1.0629100090317727	0.7179608364053561	0.31299622100979546	4.794441102763302	2.8338085059293885	0.0	0.4930040581258687	0.31299622100979546	1.9209476567020514	0.7179608364053561	1.635834541921262	4.461836533776073	0.619887917645322	1.0629100090317727	1.8557823864920218	0.0	1.0213073433567608	4.535975017049401	0.619887917645322
SRR5865081	0.0	4.191891653829605	0.0	0.9520844724596152	4.163972127438372	0.0	0.0	0.0	0.6970282542482139	0.47550373313814726	1.111702099371081	1.4890116992494598	1.8840938047857432	0.0	0.0	1.7051893782762877	0.47550373313814726	1.7379784191706877	0.0	1.7684647396420232	4.000385474030008	1.276453211199244	5.1145542467051515	1.7684647396420232	0.47550373313814726	0.47550373313814726	0.47550373313814726	0.9520844724596152	0.0	1.848864100911596	3.6032002787060415	0.6970282542482139	0.9520844724596152	2.1765645279823747	1.5886985002518579	1.1738250382234878	1.8364558370734199	0.0
SRR5865082	0.0	3.2590930881416145	0.0	0.9680474221007248	4.850067936801882	0.0	0.2439548132938169	0.0	0.0	0.2439548132938169	1.206122897664465	0.39922293794511776	1.0333463133422558	0.0	1.0333463133422558	1.449218036983753	0.0	0.8469296380805478	0.0	0.39922293794511776	2.2579995662956307	0.6036630616298856	4.900039335603596	2.618606475418168	0.0	0.2439548132938169	0.7976750590480626	0.6036630616298856	0.2439548132938169	1.2450523824218418	4.346036730534038	0.39922293794511776	1.1402838129531727	1.8564123532127899	0.0	0.9680474221007248	1.5523044392103855	0.0
SRR5865083	0.0	3.0099428803275594	0.0	0.24662569695719172	4.820650400877302	0.0	0.0	0.0	0.0	0.0	1.0075001293065184	0.0	0.7471863159898106	0.0	0.24662569695719172	1.977885937462716	0.0	1.0683057206121038	0.24662569695719172	1.146028094436263	0.24662569695719172	0.4029544587954294	4.820072960378345	4.135591740711026	0.24662569695719172	0.24662569695719172	0.5176641518526655	2.6302606646304922	0.0	2.1016807156591097	4.367605583645309	0.6083190593848103	1.231847756618005	1.5583215399108519	0.0	1.0683057206121038	3.610057622701294	0.0
SRR5865084	0.0	3.1982816124069147	0.28303695753937885	0.0	5.02842763047826	0.0	0.0	0.0	0.0	0.0	1.0456027247479325	0.8710954252771355	0.6698120926967421	0.0	0.0	1.008102586538527	0.0	0.9670557559448989	0.0	0.4529609773621157	0.7477348922206412	0.7477348922206412	4.760039949005488	2.8733738546082086	0.0	0.0	0.28303695753937885	0.0	0.28303695753937885	0.9670557559448989	3.9151119656022813	0.4529609773621157	0.0	1.9130569804057913	0.0	1.2206347921597278	1.763185210359185	0.0
SRR5865085	1.6969284030323235	2.3432997920401646	0.0	0.9354876129777262	4.370981092083979	0.0	0.4020759269329441	0.0	0.0	0.0	1.2105651618784259	0.6072237640122883	1.6694810779462208	0.0	1.249519784026525	1.9044122624252746	0.0	1.2852661180057416	0.0	1.722743695903585	3.3173490320477486	1.167769057906784	5.145008271293014	2.962311132526525	0.4020759269329441	0.0	0.0	2.7303142604291692	0.4020759269329441	1.8129449149532664	3.8687632293405967	1.6834215375997184	1.7587992450160794	2.3551457665896254	0.0	1.167769057906784	1.9658379452886188	0.0
SRR5865086	0.9782668139763685	2.7450554357278567	0.0	0.8926238914341366	4.576441240134383	0.0	0.0	0.0	0.43174609294516914	0.9782668139763685	0.8926238914341366	0.43174609294516914	1.476257969604182	0.43174609294516914	0.0	3.584700567484984	0.43174609294516914	1.3641927882756768	0.0	1.2127574561569463	3.289704958230116	1.1649183735884336	4.923529129047618	2.1583617382878	0.0	0.43174609294516914	0.43174609294516914	2.1319003838039783	0.43174609294516914	1.968148509972932	4.425142417311359	0.7858374442648007	1.6557320841595324	4.262528582536635	0.43174609294516914	1.6390823817721483	3.22165561797973	0.0
SRR5865087	0.0	3.7719115258303977	0.0	0.2532076980072485	4.799200187697186	0.0	0.2532076980072485	0.0	0.4740203510289874	0.2532076980072485	1.0371586680243932	0.5281949159097985	0.841107081907842	0.0	0.2532076980072485	1.3647563177521271	0.0	1.1600139149872377	0.1448017871381939	0.7595752669692287	2.6204579838801374	0.7595752669692287	4.976215074831721	3.659437732115975	0.0	0.7595752669692287	0.3398872271298727	1.4332618087116324	0.2532076980072485	1.60398170902255	3.6487661261591233	0.8652046398350046	1.4812147990340379	1.7326187381288507	0.0	0.8880351032457168	3.2656489072193735	0.1448017871381939
SRR5865088	0.22779086748654612	3.0812675537449556	0.0	0.22779086748654612	4.900385053871778	0.0	0.4869800923609732	0.0	0.0	0.22779086748654612	1.2771576041904447	0.6481780100689727	0.6481780100689727	0.0	0.22779086748654612	0.8140488424367643	0.3764408459182499	0.7107740347939159	0.0	0.3764408459182499	0.4869800923609732	0.7654740638524924	4.815639981201023	2.432398720405917	0.22779086748654612	0.22779086748654612	0.3764408459182499	0.5750155268361151	0.0	0.9984839425269166	4.454632194309432	1.2610409670771088	0.3764408459182499	2.0101946962652315	0.0	0.22779086748654612	1.3222024603804523	0.0
SRR5865089	0.8435172996461233	2.9055688913635613	0.0	1.1122407778785486	4.237905159511692	0.0	0.0	0.0	0.39683409483133686	0.0	1.3961691922379296	0.7388539259178032	1.1596507213842917	0.0	0.39683409483133686	2.8650355687485307	0.39683409483133686	2.1458447245367087	0.0	1.9781779716913672	2.51995245216973	1.4680399212309256	5.086115820532399	1.6465567950092885	0.39683409483133686	0.6006771584401852	0.0	0.8435172996461233	0.39683409483133686	1.6465567950092885	4.509938427128697	0.9277916057706191	1.6748877701031037	3.040338514704983	0.39683409483133686	1.2023907524703432	1.600261448515712	0.39683409483133686
SRR5865090	1.3947773316401864	2.3280944768848273	0.0	0.7791953939490667	5.0449086262007325	0.0	0.3528788926760506	0.0	0.3528788926760506	0.0	1.2052944678339557	0.0	0.9305244113820961	0.0	1.0425316265030677	1.6397131718233602	0.8614181103507139	1.0425316265030677	0.0	0.6776828608061071	3.2401757957803006	0.6776828608061071	4.707242440021	2.959576226166612	0.0	0.0	0.3528788926760506	2.0213947614005563	0.0	1.4560536391102192	3.953851266390397	1.7295830720821461	0.9305244113820961	2.5572499969237574	0.0	1.0892866365148666	2.829588414165063	0.3528788926760506
SRR5865091	0.4441842874334398	1.8253809528257132	0.0	0.0	4.967796885163636	0.0	0.6591349184353242	0.0	0.0	0.4441842874334398	1.1292467174364418	0.0	0.9097470456984831	0.0	0.6591349184353242	0.9097470456984831	0.4441842874334398	0.8022727437352682	0.0	0.4441842874334398	0.6591349184353242	0.6591349184353242	4.8140306517933125	2.7789907688813	0.0	0.0	0.0	0.9958310336153527	0.0	1.1831885144123848	4.118020553747416	0.8022727437352682	1.2311645977179353	2.2981522475394787	0.0	1.2743641027773025	3.4706311955081204	0.0
SRR5865092	0.5871246084356537	2.7952467531433065	0.29113035965017997	0.29113035965017997	4.921841567252245	0.0	0.29113035965017997	0.0	0.0	0.5871246084356537	1.435533332576507	0.529855638688463	0.8856146635341966	0.1695166381607992	0.29113035965017997	1.9147065436810495	0.0	0.959845877187165	0.0	0.6377139819920867	0.6830204270798235	1.0954871595581521	4.769346334025386	2.6200010022706395	0.1695166381607992	0.3860330753365652	0.7240437262862514	0.3860330753365652	0.3860330753365652	1.886020249302039	4.43272268159519	1.6793495908050091	1.657094753417235	2.4310608038681787	0.0	1.4278593266561106	3.6025513295602	0.1695166381607992
SRR5865093	0.5834056238382638	2.4865736716766724	0.09201333552377539	0.2886832005059327	4.9655017541387485	0.0	0.09201333552377539	0.0	0.0	0.09201333552377539	0.6338516163781662	0.42355676611440984	1.0283841890728924	0.0	0.38308116698369965	2.062404890762784	0.0	0.8675620796077561	0.0	0.5558002671207883	0.23247671789804733	0.8237121290736816	4.799299150233531	3.3726782278041827	0.09201333552377539	0.2886832005059327	0.73907545522422	0.2886832005059327	0.42355676611440984	2.013602560300925	3.4324196555503175	1.2194544653120718	1.0471724773330302	1.8645794704467975	0.0	1.1454821999617892	4.145472573694891	0.0
SRR5865094	0.5983915477266342	2.5754694301837824	0.0	0.3950077369385992	5.0162456694900195	0.0	0.3950077369385992	0.0	0.0	0.0	0.925099880773702	0.0	0.7363592093475742	0.0	0.0	1.1568094102658948	0.0	1.1568094102658948	0.0	0.8409029943040658	1.2741146050390022	0.5983915477266342	4.748623688743466	3.8526762113225677	0.0	0.3950077369385992	0.7363592093475742	0.0	0.7363592093475742	1.1568094102658948	3.8663834587887433	0.0	0.3950077369385992	2.1140650339488314	0.0	0.7363592093475742	2.118990499652656	0.0
SRR5865095	0.0	1.6833862207278791	0.0	0.0	5.1501981008853255	0.0	0.5506425041133454	0.0	0.35730456369644886	0.0	0.6839543633709726	0.0	0.35730456369644886	0.0	0.0	1.7373606498271246	0.0	0.868260361511148	0.0	0.6839543633709726	2.078212027336663	0.35730456369644886	4.433114020595826	3.7093158353456355	0.0	0.5506425041133454	0.7858118420218014	2.501907818013343	0.6839543633709726	1.2454390099609625	2.8375007447632155	0.0	0.35730456369644886	2.105144387026219	0.0	1.0497430400182832	2.0828183433646226	0.0
SRR5865096	1.9374162723167836	2.5331728442671357	0.2999675516392873	0.0	4.94305050411466	0.0	0.2999675516392873	0.0	0.2999675516392873	0.0	1.1119798826280365	0.6972688440722934	0.9012290007856083	0.0	1.3596930592223244	1.3781726021132423	0.0	0.9012290007856083	0.0	0.6972688440722934	2.7079940288738347	1.039459031347637	4.820478615790202	3.161035346196485	0.0	0.6972688440722934	0.2999675516392873	2.0432146984395305	0.6004653490253283	1.4603440399500447	4.186294859282964	1.8430010127218839	1.340392117954767	2.497566338104474	0.0	0.9012290007856083	3.453175025636402	0.0
SRR5865097	0.7624078519434391	3.0148818830366735	0.34175058403142705	0.912731429426927	4.829634034984821	0.0	0.0	0.0	0.34175058403142705	0.0	1.3753958600848282	1.0707536593374125	1.1128053476920554	0.0	0.0	3.3162041179369544	0.0	0.8440414204094282	0.0	0.6617931941616307	3.5099285713226953	1.1511423150680489	4.815266856358983	2.9529143879760116	0.0	0.0	0.34175058403142705	1.580862711278738	0.34175058403142705	1.7485253121353075	4.535827683517742	1.2775856085421053	1.7485253121353075	2.3376274318270087	0.34175058403142705	1.0707536593374125	2.068445640959639	0.34175058403142705
SRR5865098	0.3566062829786946	2.908833811611635	0.0	0.996128468583466	4.820466186001548	0.0	0.0	0.0	0.5497475094787255	0.0	1.303099628136093	0.9364240103644291	0.9364240103644291	0.0	0.3566062829786946	1.137681872799239	0.3566062829786946	1.095424709014577	0.0	0.3566062829786946	1.6585480086090039	0.3566062829786946	4.883373786441792	3.106481557848663	0.3566062829786946	0.3566062829786946	0.0	2.2973677286471523	0.3566062829786946	1.3297755288669946	4.40392902389243	0.8671833171943182	1.607070002868624	2.300146591032856	0.5497475094787255	1.176189520384127	3.6485096252364384	0.0
SRR5865099	0.8588961052790841	3.2575931588957467	0.0	1.0753807326101756	4.651579309119582	0.0	0.0	0.40764448841758955	0.6141570826907546	0.0	1.014476593811576	1.2191894205659446	1.3577613260253454	0.0	0.0	2.463157449414863	0.0	1.4853430797281286	0.0	3.2668326952405278	2.3952954148992065	1.0753807326101756	5.0658897045244995	1.8320563001800128	0.0	0.6141570826907546	0.6141570826907546	1.860928518839545	0.0	1.8116834597902178	3.9159836145695444	1.3577613260253454	1.0753807326101756	2.134861585510298	0.40764448841758955	1.0753807326101756	2.9693144999124765	0.0
SRR5865100	2.9340940176351644	2.4875310738660485	0.0	0.0	4.859649497249262	0.0	0.0	0.0	0.0	0.0	1.677983397564742	0.6137803709545203	0.9431751689150192	0.0	0.0	2.119241291631358	0.6137803709545203	1.385974975950894	0.0	0.9431751689150192	3.108441593580833	0.7531330391249053	4.855177138481372	2.6976712251549686	0.6137803709545203	0.0	0.0	0.8584672347545269	0.0	1.4848615765633688	4.349306676206866	1.438226713047952	1.4621698050766452	2.231630911699766	0.0	1.293506432774175	3.7196195809333097	0.4073414798541513
