SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidiferrobacterales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Acidothermales	Actinomycetales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bdellovibrionales	Bifidobacteriales	Bradymonadales	Bryobacterales	Burkholderiales	Caldilineales	Calditrichales	Campylobacterales	Candidatus Brocadiales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Dehalococcoidales	Deinococcales	Desulfarculales	Desulfobacterales	Desulfovibrionales	Desulfuromonadales	Dictyoglomales	Eggerthellales	Egicoccales	Elusimicrobiales	Emcibacterales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatales	Gemmatimonadales	Geodermatophilales	Gloeobacterales	Gloeoemargaritales	Glycomycetales	Halanaerobiales	Halobacteriales	Haloferacales	Holosporales	Hydrogenophilales	Ignavibacteriales	Immundisolibacterales	Isosphaerales	Kineosporiales	Kiritimatiellales	Kosmotogales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Magnetococcales	Marinilabiliales	Mariprofundales	Methanobacteriales	Methanomassiliicoccales	Methanomicrobiales	Methanosarcinales	Methylacidiphilales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Natranaerobiales	Natrialbales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrososphaerales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Orbales	Oscillatoriales	Parachlamydiales	Pasteurellales	Pelagibacterales	Petrotogales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Salinisphaerales	Saprospirales	Sedimentisphaerales	Selenomonadales	Silvanigrellales	Solirubrobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermococcales	Thermodesulfobacteriales	Thermomicrobiales	Thermotogales	Thiotrichales	Tissierellales	Unclassified Actinobacteria Class	Unclassified Actinobacteria Phylum	Unclassified Alphaproteobacteria Class	Unclassified Armatimonadetes Phylum	Unclassified Bacilli Class	Unclassified Bacteroidetes Phylum	Unclassified Bacteroidia Class	Unclassified Balneolaeota Phylum	Unclassified Betaproteobacteria Class	Unclassified Candidatus Bipolaricaulota Phylum	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Clostridia Class	Unclassified Coriobacteriia Class	Unclassified Cyanobacteria Phylum	Unclassified Deltaproteobacteria Class	Unclassified Elusimicrobia Phylum	Unclassified Epsilonproteobacteria Class	Unclassified Firmicutes Phylum	Unclassified Gammaproteobacteria Class	Unclassified Mollicutes Class	Unclassified Negativicutes Class	Unclassified Nitrososphaeria Class	Unclassified Phycisphaerae Class	Unclassified Planctomycetes Phylum	Unclassified Planctomycetia Class	Unclassified Proteobacteria Phylum	Unclassified Spartobacteria Class	Unclassified Tenericutes Phylum	Unclassified Thaumarchaeota Phylum	Unclassified Tissierellia Class	Unclassified Verrucomicrobia Phylum	Unclassified Vicinamibacteria Class	Unclassified candidate division Zixibacteria Phylum	Veillonellales	Verrucomicrobiales	Vibrionales	Victivallales	Xanthomonadales
SRR11292124	0.0	2.971088978667931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46849681572616625	0.0	0.0	0.9883160846975074	0.9883160846975074	0.0	4.574069430268844	0.0	0.0	0.0	0.0	0.0	3.044675914730936	0.0	0.0	0.9427047732572872	0.0	0.0	0.9427047732572872	0.2945777759126395	0.0	0.0	0.0	0.0	0.5923453547689191	0.0	0.0	3.9148319450651514	0.0	0.8339776875508338	0.0	0.8917349055467441	0.0	0.0	0.46849681572616625	0.0	0.0	3.0139522859951953	0.7673436726773248	0.0	0.6885999332020788	0.0	0.0	0.0	1.9009730315061486	1.4498511279839281	0.9883160846975074	2.0552969070576355	0.0	0.0	0.9427047732572872	0.0	4.137202816467291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5923453547689191	0.0	2.123815148375902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6885999332020788	0.5923453547689191	0.0	0.2945777759126395	0.2945777759126395	0.0	0.0	0.2945777759126395	0.2945777759126395	0.0	2.069892687450191	0.0	0.0	0.0	0.5923453547689191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2945777759126395	0.0	0.0	0.0	1.0295891321495159	0.0	0.0	0.7673436726773248	0.2945777759126395	0.2945777759126395	0.46849681572616625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0672779697685075	0.2945777759126395	0.0	0.0	0.2945777759126395	0.0	0.2945777759126395	0.0	0.2945777759126395	0.2945777759126395	0.0	0.0	0.0	0.2945777759126395	0.0	0.0	0.2945777759126395	0.0	0.2945777759126395	0.0	0.8917349055467441	2.8098397457266824	0.2945777759126395	0.0	1.3677590777566382	0.0	0.5923453547689191	0.0	0.0	1.2430033807974976	1.2430033807974976	0.0	0.2945777759126395	0.0	0.0	1.1919423492535635	0.6885999332020788	0.0	0.0	0.0	0.0	0.2945777759126395	0.0	1.9648607665690931	0.0	0.0	0.0	0.0	0.5923453547689191	0.0	0.0	0.6885999332020788	1.3492995511748613	0.0	0.0	0.46849681572616625
SRR11292125	0.0	0.343207642471915	0.0	0.0	0.0	0.0	0.343207642471915	1.1888655020119743	0.6638836389748656	0.343207642471915	1.1152709190221621	0.0	0.0	2.1213425318977217	0.0	4.407258828205286	0.0	0.0	2.297657043493282	0.8463309149997515	0.5324944800150462	2.5068548583112134	0.0	0.0	0.343207642471915	0.0	0.0	1.6099286859520905	0.0	0.343207642471915	0.0	0.0	0.0	0.0	0.0	0.0	4.2125851758393695	0.5324944800150462	0.0	0.9150767538116296	1.1152709190221621	0.0	0.0	0.0	0.0	0.343207642471915	2.166375567149763	1.4196845068999564	0.0	1.0266084210768134	0.0	0.343207642471915	0.0	3.4017681651070384	1.0266084210768134	1.5696009356672793	1.7223964641442173	0.0	0.0	0.6638836389748656	0.0	1.2801160488911512	0.0	0.0	0.0	0.0	0.0	0.343207642471915	0.0	0.0	0.0	0.0	0.0	0.343207642471915	0.0	0.0	0.0	0.0	1.3993205937392044	0.0	4.070061539151715	0.0	0.6638836389748656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9744131137957944	0.0	0.6638836389748656	0.6638836389748656	0.0	0.0	0.343207642471915	0.343207642471915	0.0	0.5324944800150462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5324944800150462	0.8463309149997515	2.4550570363744013	0.0	0.0	0.0	0.0	0.0	1.6348730817198636	0.0	0.0	0.6638836389748656	0.0	0.0	1.5968977971419749	0.5324944800150462	0.0	0.0	0.5324944800150462	0.343207642471915	1.1888655020119743	0.0	0.0	1.4196845068999564	0.343207642471915	0.0	0.0	0.5324944800150462	0.343207642471915	0.0	0.0	0.0	0.343207642471915	0.0	0.343207642471915	0.0	0.343207642471915	0.0	0.6638836389748656	0.343207642471915	0.0	1.1152709190221621	0.0	1.4391361784898407	3.18878856393978	0.0	0.0	1.306718306843814	0.0	0.0	0.0	0.0	2.0666317873179327	1.0266084210768134	0.6638836389748656	0.0	0.0	0.0	2.313184872207857	1.7417746005454537	0.0	0.0	0.0	0.0	0.0	0.0	2.0529636547627232	0.0	1.9717695194328213	0.0	0.0	0.0	0.0	0.0	2.818472052553685	3.5352858826545295	0.343207642471915	0.9150767538116296	0.5324944800150462
SRR11292126	0.0	2.567495182200884	0.0	0.0	0.0	0.0	2.665636511367188	0.7778061769757696	0.3519524996401168	1.1299503366670836	0.3519524996401168	0.0	0.7778061769757696	2.1564406672939342	0.0	4.1263989199781514	0.0	0.0	2.120984692535616	0.0	0.0	1.414575162002251	0.0	0.0	0.0	0.0	0.0	1.1684059877927724	0.0	0.0	0.0	0.0	0.3519524996401168	0.0	0.0	0.0	4.569892355350529	0.0	0.67636670481248	0.0	0.3519524996401168	0.0	0.0	0.3519524996401168	0.0	0.0	0.0	0.5437722839333452	0.0	1.6254223985267584	0.0	0.0	0.0	3.5197091128491413	0.0	3.5967050184844576	0.3519524996401168	0.0	0.0	0.67636670481248	0.0	1.393177822085253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5437722839333452	0.0	3.4595059784293944	0.67636670481248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1299503366670836	0.0	0.5437722839333452	0.0	0.0	0.0	0.0	0.3519524996401168	0.0	0.3519524996401168	0.0	0.0	0.0	0.5437722839333452	0.0	0.0	0.0	0.0	1.393177822085253	0.0	0.7778061769757696	0.0	0.0	0.0	0.0	0.8599810291884222	0.0	0.0	0.0	0.0	0.8599810291884222	0.0	0.0	0.0	0.0	0.0	0.0	1.29517395660469	0.0	0.0	1.236398996205943	0.0	0.3519524996401168	0.0	0.0	0.0	0.0	0.0	0.0	2.2512264205506294	0.0	0.0	0.0	1.1299503366670836	0.0	0.3519524996401168	0.0	0.0	0.3519524996401168	0.0	0.9290535453295987	2.8679369396712264	1.236398996205943	0.0	2.099959712343773	0.0	0.0	0.0	0.0	2.039994183005974	0.67636670481248	0.3519524996401168	0.0	0.0	0.0	2.4265051431776947	1.4730867755103607	0.0	0.0	0.0	0.0	0.0	0.0	1.4544452762532583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2164138170869085	2.432556698718827	0.0	0.0	0.67636670481248
SRR11292127	0.5441419302092151	0.0	0.0	0.0	0.0	0.0	1.0414867195245716	1.371166897895819	1.5855614798362634	0.9295101946545754	0.7782374493304067	0.0	0.0	1.9709139414114027	0.0	4.087565394399148	0.5441419302092151	0.0	2.4963406519475746	0.0	0.0	2.3683898786542494	0.0	2.0550983869835378	0.0	0.0	0.0	0.7782374493304067	0.0	0.0	0.0	0.0	0.0	0.0	0.7782374493304067	0.0	4.5177413212518225	0.0	2.0044237864610572	0.0	1.322317806419416	0.0	0.0	1.0414867195245716	0.0	0.5441419302092151	0.7782374493304067	2.1790796990463	0.0	1.0414867195245716	0.0	0.0	0.5441419302092151	3.520390380397337	0.0	3.203136258895721	0.0	0.0	0.0	0.7782374493304067	0.0	1.6128847708501377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7782374493304067	0.0	0.0	0.5441419302092151	0.0	0.0	0.0	3.1942012561129376	0.5441419302092151	0.5441419302092151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5441419302092151	0.0	0.7782374493304067	0.0	0.0	0.0	0.5441419302092151	0.0	0.5441419302092151	0.5441419302092151	0.0	0.0	0.0	2.0150427872057963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7782374493304067	0.0	0.0	0.0	1.4914617942348243	0.0	0.0	0.9295101946545754	0.0	0.7782374493304067	0.0	0.7782374493304067	0.0	0.0	0.0	0.0	1.20421695526817	0.0	0.0	1.6128847708501377	0.0	0.9295101946545754	0.0	0.0	0.7782374493304067	0.0	0.0	0.0	1.0414867195245716	0.0	0.5441419302092151	0.0	1.371166897895819	0.5441419302092151	0.0	0.5441419302092151	0.0	0.0	0.0	2.0550983869835378	3.1339614858951257	0.0	0.0	1.322317806419416	0.0	0.0	0.0	0.5441419302092151	2.8504431452901815	1.8949717759186517	1.322317806419416	0.0	0.0	0.0	1.6858430428191153	2.156954617025371	0.0	0.0	0.0	0.0	0.0	0.0	1.7672575348239448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3147078597758353	3.793264949276994	0.5441419302092151	0.0	0.9295101946545754
SRR11292128	0.0	3.2713330197126025	0.0	0.0	0.0	0.0	1.1827672324560123	1.4514593254880492	0.7592235370477658	0.3396561393132488	0.0	0.0	0.7592235370477658	1.6404524557092506	0.0	4.1961097428768985	0.8407426689143119	0.0	0.5278953215686856	0.0	0.0	2.3241328536928	0.0	0.0	0.5278953215686856	0.0	0.0	0.9093517051477344	0.0	0.0	0.0	0.0	0.0	0.6587829272215415	0.0	0.0	4.5819090061307755	0.0	0.3396561393132488	0.0	2.298999333006401	0.0	0.0	0.0	0.0	0.0	0.0	0.3396561393132488	0.0	1.2456217588344716	1.0207026526981584	0.3396561393132488	0.5278953215686856	1.5188140644214636	2.269561267233811	3.1173963412397123	2.037142479696718	0.0	0.0	2.1634466547119953	0.0	1.067229769786361	0.0	0.0	0.0	0.0	0.0	0.0	0.3396561393132488	0.0	0.0	0.0	0.0	0.5278953215686856	0.0	0.0	0.0	0.0	0.0	0.0	3.5075203987173658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9685861751626138	0.0	0.6587829272215415	0.0	0.0	0.0	0.7592235370477658	0.3396561393132488	0.3396561393132488	0.3396561393132488	0.0	0.0	0.0	1.628501870841339	0.3396561393132488	0.3396561393132488	0.0	2.2379817469035355	2.6514072662156	0.0	0.0	0.0	0.0	0.0	0.0	0.9685861751626138	0.0	0.0	0.0	0.3396561393132488	0.0	1.300519002653368	0.0	0.0	0.0	0.5278953215686856	0.0	0.8407426689143119	0.0	0.0	0.5278953215686856	0.0	0.0	0.0	0.3396561393132488	0.0	0.3396561393132488	0.0	0.0	1.067229769786361	0.0	0.0	0.0	0.3396561393132488	0.0	0.0	0.6587829272215415	0.0	0.0	0.0	0.8407426689143119	1.7353701554498782	1.300519002653368	0.0	0.0	0.0	0.0	0.0	0.0	2.7414021487540916	0.5278953215686856	2.3092279365156037	0.0	0.0	0.0	1.603566479172186	0.5278953215686856	0.0	0.0	0.0	0.0	0.3396561393132488	0.3396561393132488	1.1827672324560123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.746048612766307	2.6514072662156	0.0	0.0	0.0
SRR11292129	0.0	2.0359999241505777	0.0	0.0	0.0	1.5270573767669917	0.665430916713337	0.5338906611578808	1.075006531432555	0.34428747612657284	0.0	0.0	0.5338906611578808	2.8337396673634636	0.5338906611578808	4.597272188779119	0.0	0.0	1.8447231841381777	0.0	0.0	1.2536416850848027	0.0	0.0	0.8480248485789582	0.0	0.0	0.7662542053581317	0.0	0.34428747612657284	0.34428747612657284	0.34428747612657284	0.0	0.34428747612657284	0.0	0.0	4.007174381895501	0.0	1.075006531432555	0.0	1.1554615873943654	0.0	0.0	0.0	0.0	0.0	2.068589571052741	0.665430916713337	0.0	0.7662542053581317	0.0	0.0	0.0	2.9257187960581152	0.0	0.9168118006940078	0.0	0.0	0.0	0.9761787707472981	0.0	3.8701129920571025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5338906611578808	0.0	2.961016237234704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34428747612657284	1.5270573767669917	0.0	0.5338906611578808	0.0	0.0	0.0	0.0	0.8480248485789582	0.34428747612657284	0.8480248485789582	1.5270573767669917	1.117094485116957	0.0	0.5338906611578808	0.0	0.0	1.5715225387784046	0.5338906611578808	1.2536416850848027	0.34428747612657284	0.0	0.0	0.0	0.0	0.0	2.3563515282181045	0.0	0.0	1.6935393985839076	0.34428747612657284	0.0	0.34428747612657284	0.0	0.9761787707472981	0.0	0.0	0.0	0.5338906611578808	0.0	0.0	0.34428747612657284	2.0595250880576432	0.34428747612657284	0.0	0.0	0.0	0.0	0.0	0.34428747612657284	0.0	0.0	0.0	0.0	0.5338906611578808	0.0	0.34428747612657284	0.0	0.0	1.671725661751485	0.0	1.075006531432555	1.8666889896015797	0.34428747612657284	0.0	1.0283977538739755	0.0	0.0	0.0	0.34428747612657284	1.671725661751485	0.0	0.9761787707472981	0.665430916713337	0.0	0.0	1.5572007611294871	1.075006531432555	0.0	0.0	0.0	0.0	0.34428747612657284	0.0	1.5715225387784046	0.0	0.34428747612657284	0.0	0.0	0.0	0.0	0.0	3.433970206243936	2.5888645980721847	0.5338906611578808	0.0	0.34428747612657284
SRR11292130	0.0	2.3263370802519776	0.0	0.0	0.0	0.0	0.3715421702482468	1.3548972675433153	1.3800964028024758	0.3715421702482468	0.5688041345180419	0.0	0.0	1.8773208604705376	0.0	4.5932235835086095	0.0	0.0	1.2691247761778535	0.0	0.0	2.187069764515247	0.0	0.0	0.3715421702482468	0.0	0.3715421702482468	0.3715421702482468	0.5688041345180419	0.7039533877317431	0.0	0.0	0.0	0.3715421702482468	0.0	0.0	4.1966170179582445	0.0	0.3715421702482468	0.0	1.0198626944507303	0.0	0.0	0.0	0.0	0.0	1.6044903264439379	0.5688041345180419	0.3715421702482468	1.3800964028024758	0.0	0.0	0.0	3.0490526755310734	1.162136447934379	2.653263225584003	1.6719805753155912	0.0	0.0	2.205753692206708	0.0	1.3281454447983019	0.0	0.0	0.0	0.0	0.0	0.3715421702482468	0.0	0.0	0.0	0.0	0.0	0.3715421702482468	0.0	0.0	0.0	0.0	0.0	0.0	3.0635005770162076	0.5688041345180419	0.8068764356318547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95977608874208	0.0	0.7039533877317431	0.5688041345180419	0.0	0.0	0.0	0.0	0.0	0.5688041345180419	0.0	0.0	0.0	0.7039533877317431	0.0	0.0	0.0	1.3281454447983019	1.6462289279771167	0.0	0.0	0.0	0.3715421702482468	0.0	0.3715421702482468	1.2691247761778535	0.0	0.0	1.4264915866042347	0.0	0.0	0.3715421702482468	0.0	0.0	0.0	0.0	0.0	0.5688041345180419	0.0	0.0	1.5066276202826014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8068764356318547	0.0	0.0	0.0	0.7039533877317431	0.0	0.0	0.3715421702482468	0.0	1.0198626944507303	0.0	1.853293726557226	2.9391939607533812	1.7619868365254046	0.0	1.827859051455797	0.0	0.0	0.0	0.0	2.3290990860016554	1.7720312520263004	1.2008025561772764	0.0	0.0	0.0	2.3809426315481326	1.8008416055636636	0.0	0.0	0.0	0.0	0.0	0.0	1.5417563943503951	0.0	0.5688041345180419	0.0	0.0	0.7039533877317431	0.0	0.0	2.337281247705394	3.5257402148882155	0.7039533877317431	1.2691247761778535	0.7039533877317431
SRR11292131	0.0	3.55435821060716	0.0	0.0	0.4620583112537304	0.0	0.8256336655432783	1.1548537457909946	0.2897820491889246	0.6808307492252313	0.0	0.0	0.8256336655432783	1.9317075032609894	0.0	4.4519027420344575	0.2897820491889246	0.0	1.2794036413822627	0.0	0.0	2.597397204992087	0.0	0.0	0.2897820491889246	0.0	0.2897820491889246	1.233775803180527	0.0	0.5850769082150613	0.0	0.0	0.0	0.4620583112537304	0.0	0.0	4.2534382262965424	0.0	0.9340402067228346	0.0	1.0929449528946344	0.0	0.0	0.4620583112537304	0.0	0.2897820491889246	3.417177463374147	0.7592395004241621	0.2897820491889246	1.3760801825608315	1.0929449528946344	0.2897820491889246	0.2897820491889246	3.4093809508327078	1.0583322259666423	2.197454081330147	2.499719538925473	0.0	0.0	1.1250015559320137	0.0	2.0637566521673563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4620583112537304	0.0	3.3604913627196864	0.2897820491889246	0.2897820491889246	0.0	0.0	0.0	1.6112174186472037	0.0	0.0	0.0	0.0	0.0	1.8100579793506768	0.0	2.395595639038717	0.0	0.0	0.0	0.8256336655432783	0.4620583112537304	0.5850769082150613	0.7592395004241621	0.0	0.0	0.0	0.5850769082150613	0.0	0.2897820491889246	0.0	1.557604079210893	1.8583264573125542	0.0	0.0	0.0	0.2897820491889246	0.0	0.0	1.4551057109641685	0.0	0.0	0.5850769082150613	0.5850769082150613	0.0	0.8256336655432783	0.0	0.0	0.0	0.7592395004241621	0.0	1.320690218540694	0.0	0.0	0.4620583112537304	0.7592395004241621	0.0	0.0	0.0	0.4620583112537304	0.0	0.0	0.0	0.4620583112537304	0.0	0.0	0.0	1.0583322259666423	0.2897820491889246	0.4620583112537304	0.0	0.0	0.7592395004241621	0.0	1.1250015559320137	2.6593987596212396	0.2897820491889246	0.0	0.8832106821755159	0.0	0.0	0.0	0.0	2.070815413906334	0.0	0.2897820491889246	0.2897820491889246	0.0	0.0	1.5219412395125809	1.7629183639099588	0.0	0.2897820491889246	0.0	0.0	0.0	0.0	2.138734407188882	0.0	0.0	0.0	0.0	0.979539125891139	0.0	0.0	2.067300373988356	3.5940011715415454	0.7592395004241621	0.0	0.6808307492252313
SRR11292132	0.0	0.0	0.0	0.0	0.0	0.0	0.9202539521820007	1.0065998850312694	0.0	0.45188244707276964	0.9202539521820007	0.0	0.0	1.8597049893685023	0.0	3.8675322507398837	0.0	0.0	0.45188244707276964	0.0	0.0	0.8123702916051627	0.0	0.0	0.45188244707276964	0.0	0.0	1.0065998850312694	0.0	0.0	0.0	0.0	0.0	0.45188244707276964	0.45188244707276964	0.0	4.686165646832606	0.0	0.0	0.0	0.8123702916051627	0.0	0.0	0.0	0.0	0.0	0.45188244707276964	2.57550913942695	0.0	2.135025424973406	0.0	0.0	0.0	1.4812994363794432	0.0	1.5536632581205287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45188244707276964	0.0	0.0	0.0	0.0	0.0	0.45188244707276964	0.0	0.0	0.0	0.0	0.0	0.0	1.3944190066344466	0.8123702916051627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8123702916051627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45188244707276964	0.0	0.0	0.0	0.0	0.0	0.0	0.45188244707276964	0.0	0.0	0.0	0.0	0.0	0.45188244707276964	0.0	0.0	0.0	0.0	0.0	1.4812994363794432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8254425127982563	0.0	0.0	0.0	1.0065998850312694	0.0	0.8123702916051627	0.0	0.0	0.0	0.0	0.45188244707276964	2.079147482673792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.887444799540275	0.0	0.8123702916051627	0.0	0.0	0.0	2.2562397101207443	2.1408125341584894	0.0	0.9202539521820007	0.0	0.0	0.0	0.0	1.242432875811489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7721443064699494	1.5308559321929696	0.0	0.0	0.45188244707276964
SRR11292133	0.7717959452957177	1.149246834554948	0.0	0.0	0.6309589776005966	0.0	1.034454986716305	0.8779728376960806	0.6309589776005966	0.6309589776005966	0.0	0.0	0.0	2.1312471600416294	0.0	4.255588459307056	0.9632239425203531	0.0	1.3149484491024819	0.0	0.0	2.446217271679388	0.0	1.568524099334617	0.6309589776005966	0.0	0.0	1.0956326151749103	0.0	0.7717959452957177	0.0	0.0	0.0	0.42121099356274455	0.0	0.0	4.5026081826471405	0.42121099356274455	0.42121099356274455	0.0	1.7000836283788245	0.0	0.0	0.0	0.42121099356274455	0.0	2.1992361285611395	2.2696301723847667	0.42121099356274455	0.0	0.0	0.0	0.0	3.0676724665370156	0.42121099356274455	3.049019963526554	2.582703775297888	0.0	0.0	0.8779728376960806	0.0	2.050602649185808	0.0	0.0	0.0	0.0	0.0	1.034454986716305	0.0	0.0	0.0	0.0	0.0	0.42121099356274455	0.0	0.0	0.0	0.0	0.0	0.0	2.9340482454388956	0.42121099356274455	0.42121099356274455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8779728376960806	0.42121099356274455	0.0	0.0	0.42121099356274455	0.6309589776005966	0.42121099356274455	0.6309589776005966	0.0	0.0	0.0	1.587318999283835	0.0	0.0	0.0	1.034454986716305	1.3788805373449096	0.0	0.42121099356274455	0.42121099356274455	0.42121099356274455	0.0	0.0	1.4839725732276632	0.0	0.0	0.42121099356274455	0.42121099356274455	0.0	0.42121099356274455	0.0	0.0	0.0	0.0	0.0	0.8779728376960806	0.0	0.0	1.9009425309035213	0.0	0.42121099356274455	0.0	0.0	0.42121099356274455	0.0	0.0	0.0	1.3149484491024819	0.0	0.0	0.0	1.149246834554948	0.0	0.6309589776005966	0.9632239425203531	0.0	0.0	0.0	2.8651115530280102	3.3996429843804186	0.42121099356274455	0.0	1.279067495725857	0.0	0.0	0.0	0.0	3.0719118200229647	1.6856590152560835	0.7717959452957177	0.0	0.0	0.0	1.587318999283835	2.3622293472861458	0.0	0.0	0.0	0.0	0.7717959452957177	0.0	1.926950433898346	0.0	0.0	0.0	0.0	0.6309589776005966	0.0	0.42121099356274455	3.3814134357705155	3.303625420529472	0.0	0.0	0.8779728376960806
SRR11292134	0.35445264554955574	0.0	0.0	0.0	0.0	0.0	1.2994392747008705	0.35445264554955574	0.5469846060510178	0.0	0.0	0.0	0.0	0.6799160415166849	0.0	4.603603181621839	0.0	0.0	1.9057575208587674	0.0	0.0	2.926279146733439	0.0	1.6667473155587864	0.0	0.0	0.0	1.5290013608438626	0.0	0.0	0.0	0.0	0.0	0.6799160415166849	0.7815520071211021	0.0	4.260308013842207	0.0	0.0	0.6799160415166849	1.1725944951999334	0.0	0.0	0.0	0.0	0.0	0.35445264554955574	1.9509751320870834	0.0	0.9330189000795268	0.0	0.0	0.0	2.145498192303354	0.0	2.484430605389073	0.0	0.0	0.0	0.8638555571389375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6799160415166849	0.0	0.0	0.0	0.0	0.0	0.0	1.2994392747008705	1.3974889109849085	0.35445264554955574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35445264554955574	0.5469846060510178	0.0	0.0	0.0	0.0	0.35445264554955574	0.0	0.0	0.0	0.0	1.7893410189792014	0.0	0.0	0.0	0.0	0.9330189000795268	0.0	0.0	0.0	0.0	0.0	0.0	1.2994392747008705	0.0	0.0	0.35445264554955574	0.0	0.0	0.0	0.35445264554955574	0.0	0.0	0.0	0.0	0.35445264554955574	0.0	0.0	1.351225290347339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.002949938482695	0.0	0.0	0.0	0.5469846060510178	0.0	0.9330189000795268	0.0	0.0	0.0	0.0	0.5469846060510178	3.123742850241849	0.0	0.0	0.5469846060510178	0.0	0.0	0.0	0.5469846060510178	1.7981518759848332	0.6799160415166849	0.35445264554955574	0.0	0.0	0.0	2.860498847819251	1.1725944951999334	0.0	0.0	0.0	0.0	0.35445264554955574	0.0	1.7893410189792014	0.0	0.0	0.0	0.35445264554955574	0.0	0.0	0.0	3.141903432939045	2.145498192303354	0.0	0.0	0.7815520071211021
