SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Caldilineae	Calditrichae	Candidatus Brocadiae	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Lentisphaeria	Methanobacteria	Methanomicrobia	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermococci	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermotogae	Tissierellia	Unclassified Actinobacteria Phylum	Unclassified Armatimonadetes Phylum	Unclassified Bacteroidetes Phylum	Unclassified Balneolaeota Phylum	Unclassified Candidatus Bipolaricaulota Phylum	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Cyanobacteria Phylum	Unclassified Elusimicrobia Phylum	Unclassified Firmicutes Phylum	Unclassified Planctomycetes Phylum	Unclassified Proteobacteria Phylum	Unclassified Tenericutes Phylum	Unclassified Thaumarchaeota Phylum	Unclassified Verrucomicrobia Phylum	Unclassified candidate division Zixibacteria Phylum	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR11292146	0.0	0.0	2.630980963887971	1.8907159334093318	1.6995901713458361	0.0	0.0	0.3537705413762018	2.50081097429195	4.679545538222016	1.8140501078712457	0.0	0.0	0.0	0.3537705413762018	0.0	0.3537705413762018	0.0	0.0	3.854249829140666	0.3537705413762018	1.6412781259343512	1.4381163677565718	0.0	0.0	0.3537705413762018	2.6019110185534458	0.0	0.0	0.8627997013315734	2.245255178453413	0.0	0.0	1.2394784197160267	1.1714533761137356	3.624912114814194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3249380756986295	2.843113128990426	0.0	0.0	0.0	0.7805311130631241	0.7805311130631241	0.0	0.0	0.0	0.9915670057039877	0.0	1.3500564093851728	0.0	0.3537705413762018	0.0	0.0	0.0	0.0	0.0	0.0	0.6789485409713636	0.5461087240501208	0.0	0.0	2.996728303878834	0.0	0.0	0.0	0.0	0.0	0.3537705413762018	0.6789485409713636	1.0907580628550264	0.0	2.0811060385719276	0.0	0.0	0.0	0.0	3.1061425030691145	0.0	0.0
SRR11292147	0.0	0.0	0.0	3.3010572357413697	1.341374362599176	0.3634587220963935	0.0	0.0	3.565979851332604	3.4395849254309576	1.4547364156202665	0.0	0.0	0.0	1.0596951538409938	0.0	0.5585129667944351	0.0	0.0	4.656601007386621	0.0	2.487632204271838	1.5280115031366572	0.0	0.0	0.0	0.0	0.0	0.0	0.3634587220963935	2.4985922613275724	0.0	0.0	1.0070772521759774	0.6926314725096578	3.6025469573325686	0.3634587220963935	0.0	0.0	0.0	0.7949576309985871	0.0	0.0	0.0	0.0	0.0	0.0	0.9471939516148371	3.6470423142851134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3634587220963935	0.5585129667944351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5585129667944351	0.5585129667944351	0.0	0.0	2.007778675319219	0.0	0.0	0.0	0.0	0.0	1.0596951538409938	0.0	1.871072732141321	0.6926314725096578	1.5906898845592252	0.3634587220963935	0.0	0.3634587220963935	0.0	2.8795023957169574	0.0	0.0
SRR11292148	0.0	0.0	0.0	1.8549543489926485	1.4427319887965482	0.0	0.0	0.6827391857155921	3.1025015439565338	4.480907653575663	1.6428262078195692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.399174940839092	0.0	1.1570953351206654	1.185037364862725	0.0	0.0	0.0	2.0442527686132927	0.0	0.0	1.2112897946300585	1.5483803352697187	0.0	0.0	0.4636380476140617	3.1682757066845384	3.3503218747113914	0.0	0.0	0.0	0.0	0.2909570370014349	0.0	0.0	0.0	0.0	0.0	0.0	0.5868615651746976	3.2460930886362487	0.0	0.0	0.0	0.5868615651746976	0.0	0.0	0.2909570370014349	0.0	0.0	0.0	0.5868615651746976	0.5868615651746976	0.0	0.0	0.0	0.2909570370014349	0.0	0.0	0.0	1.0605319245906457	0.4636380476140617	0.0	0.0	1.9041425738714133	0.0	0.0	0.0	0.0	0.0	1.582196349062946	0.0	1.185037364862725	0.5868615651746976	1.792849225240916	0.0	0.0	0.4636380476140617	0.0	3.1254475261638994	0.0	0.0
SRR11292149	0.0	0.0	0.0	3.613758719876916	1.4111453789129562	0.6293537550775574	0.0	0.0	2.8522118882448377	4.295438534872995	2.7599060659964247	0.0	0.0	0.0	0.3624411741324175	2.3626058073081135	0.21798124296736449	0.0	0.21798124296736449	4.436963873257812	0.0	2.7861616467588153	1.8497404296295896	0.0	0.0	1.8497404296295896	2.408051900142978	0.0	0.0	0.7934497710377453	2.922243507313754	0.0	0.0	1.0054579230105813	0.7453272623506464	3.661965235538486	0.3624411741324175	0.0	0.0	0.0	0.0	0.0	0.5572137805995452	0.0	2.550996443102983	0.0	0.0	0.8367679371598202	3.3771254478245925	0.8367679371598202	0.0	0.0	0.21798124296736449	0.0	0.0	0.0	0.0	0.6912002401762767	0.0	1.4429108476621995	0.3624411741324175	0.7934497710377453	0.0	0.0	0.21798124296736449	0.0	0.0	0.0	1.1049658051665832	0.21798124296736449	0.0	0.0	3.128575736655117	0.0	0.0	0.21798124296736449	0.0	0.6293537550775574	0.6293537550775574	0.21798124296736449	2.209560429900734	1.0821437805544585	1.8033306560954647	0.3624411741324175	0.0	1.0580556241829804	0.0	2.5620011017593285	0.21798124296736449	0.0
SRR11292150	0.0	0.0	2.2745810477651776	2.089260939105289	1.2747806524487206	0.3954280314008141	0.0	0.8415050373019558	3.6475202311176718	3.854823989895908	1.3077646879542173	0.0	0.0	0.0	0.0	1.4873029050965165	0.0	0.0	0.0	4.48750319044929	0.0	2.42395578443174	1.6293717320308412	0.0	0.0	1.7917527159258388	1.4873029050965165	0.0	0.0	0.0	3.3298586564180983	0.0	0.0	3.195837188739945	2.458965909008728	3.1152293279974863	0.0	0.0	0.0	0.0	0.8415050373019558	0.0	0.0	0.0	4.064195592243932	0.0	0.0	0.8415050373019558	2.6397607443020576	1.9892842837317193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3954280314008141	0.3954280314008141	1.5813754606512445	0.0	0.3954280314008141	0.5989177429394579	0.0	0.0	0.0	0.0	0.0	1.4657701387347057	2.124558884797475	0.0	0.0	2.6846784593974817	0.0	0.0	0.3954280314008141	0.0	0.9257197951361928	2.949811116510317	0.0	3.149470675390996	0.5989177429394579	2.0565397543569057	0.7369336515802632	0.0	0.8415050373019558	0.0	2.485074094085443	0.0	0.0
SRR11292151	0.0	0.0	0.32697335908566605	1.6173370711157442	1.480020887851323	0.0	0.0	0.6404161049844523	2.448173465809768	4.310492698150002	1.3703702947734084	0.0	0.0	0.0	0.32697335908566605	0.32697335908566605	0.0	0.0	0.7397666560196355	4.535746219637577	0.0	2.5126577315609393	1.0874670152885892	0.0	0.0	0.32697335908566605	1.3906772541501902	0.0	0.0	0.0	2.891714793332119	0.0	0.0	0.6404161049844523	0.6404161049844523	3.1656650075403925	0.0	0.0	0.0	0.0	0.7397666560196355	0.0	0.0	0.0	0.0	0.0	0.0	0.7397666560196355	3.6901982273052685	2.5126577315609393	0.0	0.0	0.32697335908566605	0.0	0.0	0.32697335908566605	0.5113790782218184	0.0	0.0	1.1256197109790773	0.5113790782218184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1931380963038434	0.8205673412806116	0.0	0.0	2.7612944148954113	0.0	0.0	0.0	0.0	0.7397666560196355	1.1256197109790773	0.0	2.478381046463676	0.0	1.4635623739792294	0.0	0.0	0.0	0.0	0.32697335908566605	0.0	0.0
SRR11292152	0.0	0.0	1.7668636307006669	2.5371362363392898	2.3508543971240683	0.0	0.0	0.0	2.4417735518713544	4.157222313456488	2.9032123254580045	0.0	0.0	0.0	0.0	1.0587065050562665	0.36284495854143795	0.36284495854143795	0.0	4.504210313498873	0.0	1.933917569429357	2.08796204082974	1.8544268204295664	0.36284495854143795	0.0	2.305592681368286	0.36284495854143795	0.36284495854143795	0.9462332455412128	2.7877991905738297	0.0	0.0	2.1603233076423614	1.5097691832244828	2.7133560465132986	0.0	0.0	0.0	0.0	0.36284495854143795	0.0	0.0	0.0	2.608350985229649	0.7940483253123052	0.0	1.8544268204295664	3.107040098541291	2.6838445203090378	0.0	0.0	0.5577294258178791	0.36284495854143795	0.0	0.7940483253123052	0.0	0.36284495854143795	0.0	1.1056230703963046	0.7940483253123052	0.0	0.0	0.0	0.5577294258178791	0.0	0.0	0.0	0.9462332455412128	0.0	0.0	0.0	4.046498400223166	0.5577294258178791	0.0	2.001085297632596	0.0	0.6917683464147044	1.9837725607201164	0.0	1.7367380442960405	0.8767730117144106	1.9718350248118877	0.6917683464147044	0.0	0.6917683464147044	0.0	2.5941462153862993	0.36284495854143795	0.0
SRR11292153	0.0	0.0	0.0	3.012352583005292	1.859339624858406	0.41850288615175973	0.0	0.7681679931334848	1.736397642750548	4.531990326552507	1.5240626995945574	0.0	0.0	0.0	0.41850288615175973	0.0	0.0	0.41850288615175973	0.0	4.397266305453883	0.41850288615175973	1.5240626995945574	1.6813794412432654	0.0	0.0	0.0	1.5642725605445371	0.0	0.7681679931334848	0.0	3.102834900977416	0.0	0.0	2.0648560417996853	1.5446328258689608	2.1765308729971045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41850288615175973	2.711744498251324	0.0	0.0	0.0	0.0	0.41850288615175973	0.0	0.41850288615175973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41850288615175973	0.0	0.0	0.0	0.9593315706677837	0.0	0.0	0.0	1.9226322555895374	0.0	0.0	0.0	0.0	0.0	0.7681679931334848	0.0	1.310790937945678	0.7681679931334848	1.6664623875696796	0.41850288615175973	0.0	0.0	0.0	3.144145909009348	0.0	0.0
SRR11292154	1.003123886269123	0.0	1.5065679338620346	3.710284206451612	2.972815231757444	1.8511694103835175	1.712187012022422	1.3371882777919348	3.583578704142183	4.294279664452836	3.4098867584391206	0.0	1.1448938382471916	0.0	1.9745759281670379	1.2515981187622267	0.0	0.791277083934385	0.0	4.275768633069947	0.0	1.4086556413498144	2.46047387346097	0.791277083934385	0.0	2.2549146318214164	2.5272057217951427	0.0	0.9433046507581467	1.2820412814926496	2.9398357034926454	0.0	0.0	2.232435853613051	1.7732100591059696	3.5652853182414423	1.1448938382471916	0.0	0.689138411400136	0.0	1.6007639918601657	0.0	0.0	0.689138411400136	2.5500024475637537	1.003123886269123	1.6661523013000346	1.6007639918601657	3.0161227272612443	1.1448938382471916	1.4300837882859632	1.2515981187622267	0.9433046507581467	1.1448938382471916	1.1025792553276221	1.586416083495516	1.4086556413498144	1.8590270880524586	0.0	1.586416083495516	2.0459575261568457	1.7732100591059696	0.689138411400136	0.5553428726999472	0.5553428726999472	1.003123886269123	0.0	0.0	1.8963146619533802	1.3623403277311328	0.5553428726999472	0.0	3.1125148621323473	3.1792275380395525	0.0	0.689138411400136	0.0	0.3609770031984504	2.4814057997021464	0.3609770031984504	3.066263406605729	1.6281115684328005	2.5101571076223017	0.9433046507581467	0.3609770031984504	1.5715779163363612	0.5553428726999472	2.310642870254609	0.8739094549980478	0.0
SRR11292155	0.0	0.0	0.0	2.7267402458788217	1.606781425769779	0.5211167883175389	0.0	0.7512540327101098	2.7530212533120624	4.226878268607446	1.8896077185842612	0.0	0.0	0.0	0.24877708809577662	0.4059535958831778	0.24877708809577662	0.0	0.0	4.610528199919694	0.0	1.0728344585514045	1.369681324250306	0.0	0.0	1.7227136813056632	2.1092107308152026	0.4059535958831778	0.0	1.0434655495567358	2.79375064919893	0.0	0.0	0.9780009974256819	0.8565012676261438	3.015211917327925	0.24877708809577662	0.0	0.0	0.0	0.4059535958831778	0.0	0.0	0.0	0.0	0.0	0.0	1.1003424890725364	3.117324821742422	1.397447259562003	0.0	0.24877708809577662	0.0	0.0	0.0	0.0	0.0	0.5211167883175389	0.0	0.7512540327101098	1.3243906206094247	0.0	0.0	0.0	0.4059535958831778	0.0	0.0	0.0	0.9411530514297392	0.4059535958831778	0.0	0.0	2.6519837325067313	0.0	0.0	0.0	0.0	0.0	1.8293166406895451	0.0	2.1700357744323453	0.6872073884207246	1.6230816483350565	2.8446455177219927	0.0	0.7512540327101098	0.0	2.604584400464658	0.0	0.0
SRR11292156	0.0	0.23417079186284287	1.3778197997125972	1.8102473169525473	2.0619838483774613	0.5864214200761281	0.0	0.49746795387892917	2.722961189024586	4.105851707953241	2.2509774102523346	0.0	0.0	0.0	0.5864214200761281	0.23417079186284287	0.3854745268133285	0.49746795387892917	1.2589042753914086	4.513107926193516	0.0	1.9086926010524323	1.403077092544232	0.0	0.0	0.9109611863319702	2.646052866728963	0.0	0.23417079186284287	0.827178697833647	3.761192364457002	0.0	0.0	0.9811649850471279	0.827178697833647	2.3431955561458295	0.49746795387892917	0.0	0.0	0.0	0.3854745268133285	0.0	0.0	0.0	0.0	0.0	0.0	1.7593345304766959	2.8542555296452727	2.2812424434361476	0.0	0.0	0.49746795387892917	0.23417079186284287	0.23417079186284287	0.49746795387892917	0.0	0.7783264043823857	0.23417079186284287	1.2414599104366655	0.5864214200761281	0.3854745268133285	0.23417079186284287	0.0	0.49746795387892917	0.0	0.23417079186284287	0.0	1.3073901222704378	0.5864214200761281	0.0	0.0	2.9684927169971873	0.0	0.0	0.0	0.0	0.49746795387892917	1.0689080507817297	0.0	2.2746967944292473	1.0689080507817297	1.847074249475921	2.4011172056064494	0.0	1.8970485493953182	0.0	3.932118211533311	0.23417079186284287	0.0
SRR11292157	0.0	0.0	0.0	3.5495588925977777	1.3188662152352115	0.0	0.0	0.0	2.047386724915891	4.182979075492125	2.3390113265404286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.630072631651591	0.0	2.476428752887476	1.3381212494535109	0.0	0.0	0.0	2.1741072750079073	0.0	0.0	0.2888503653294156	2.1849612304226347	0.0	0.0	1.207231357630359	0.6793151943653121	1.9967206817366507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46080464126077214	0.0	0.0	0.2888503653294156	1.2553791050202596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9323478943718903	0.6793151943653121	0.46080464126077214	0.0	0.0	0.46080464126077214	0.0	0.0	0.0	1.0911841885294546	0.2888503653294156	0.0	0.0	3.0942343746605316	0.0	0.0	0.2888503653294156	0.0	0.46080464126077214	0.5836600138816106	0.0	1.8207504204442289	0.881546103818667	1.4532572893751523	1.056584316303679	0.0	0.0	0.0	1.407593780175357	0.0	0.0
SRR11292158	0.0	0.0	0.0	1.943057340351824	0.9799595806573652	0.34660545976586693	0.0	0.34660545976586693	2.1967984300564574	4.246921939351072	1.2576323644258856	0.0	0.0	0.0	0.34660545976586693	1.1209984814782055	0.0	0.0	0.0	4.604527182956828	0.0	1.3838966409079607	1.463739142809033	0.0	0.0	0.9205274749864096	2.7967831046416256	0.0	0.0	0.0	1.898520186316482	0.0	0.0	1.2576323644258856	0.5368842972516874	2.3464579623871797	0.0	0.0	0.0	0.0	0.6687467197992418	0.0	0.0	0.0	0.0	0.0	0.0	1.032228934117949	2.638048059352622	1.7754063120940307	0.0	0.0	1.1593927533838515	0.0	0.0	0.0	0.0	0.0	0.0	1.2272896710795644	0.769758573901243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1593927533838515	0.0	0.0	0.0	3.5317720275170466	0.0	0.0	0.0	0.0	0.0	0.5368842972516874	0.0	1.4987553103931956	0.0	2.111382017263371	2.463065355489456	0.0	0.0	0.0	2.586257148581358	0.0	0.0
SRR11292159	0.0	0.0	0.6390171622323454	2.231577099681577	0.887087142521288	0.0	0.0	1.0439856632206657	2.108906683321979	4.455802501720643	2.2400434711702193	0.0	0.0	0.0	0.6390171622323454	0.427753066500663	0.0	0.0	0.0	4.486072403621801	0.0	1.2498451386932445	1.4941214303730885	0.0	0.0	0.0	2.2605142988668625	0.0	0.0	0.6390171622323454	3.2829728315886255	0.0	0.0	2.7645238144398814	0.9725835870045672	1.763726987296718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6390171622323454	2.770744192429541	2.65541373873094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6390171622323454	0.0	2.0071446598191964	1.2498451386932445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5168692360352074	0.0	0.0	0.0	2.0734807227048377	0.0	0.0	0.427753066500663	0.0	0.780528737268906	0.0	0.0	1.4447055259154575	0.6390171622323454	1.388936218046975	0.427753066500663	0.0	0.0	0.0	2.0415780199386715	0.0	0.0
SRR11292160	0.0	0.0	0.9525886055577331	3.358750351470407	1.8657923798830618	0.6647184912139356	0.0	0.7279458284735622	2.438911684525999	4.587600101300389	3.074516088637988	0.0	0.0	0.0	0.8320809515794364	0.0	0.0	0.0	0.0	3.8799645795414865	0.0	1.4207097139333942	0.7279458284735622	0.0	0.0	0.5014000461611762	3.0240048758912064	0.0	0.0	0.5906915362841132	1.796253965879393	0.0	0.0	1.6186036095237613	3.9990659219544917	2.8463306770523285	0.0	0.0	0.0	0.0	0.5014000461611762	0.0	0.0	0.0	0.0	0.0	0.0	1.2811259054199826	2.8852981148721737	2.028277435229853	0.5014000461611762	0.0	0.3888691765407421	0.3888691765407421	0.0	0.0	0.23657827271716964	1.0176224319727964	0.0	0.8320809515794364	0.7831271311788017	0.23657827271716964	0.0	0.0	0.0	0.0	0.0	0.0	0.8320809515794364	1.3961535199841237	0.0	0.0	2.877028588995439	0.0	0.0	0.0	0.0	0.23657827271716964	1.2972840139037878	0.0	1.3279013844678895	0.23657827271716964	2.034131302443096	0.0	0.0	0.5906915362841132	0.0	2.1038185230469653	0.0	0.0
SRR11292161	0.0	0.4433357238224462	0.0	2.600650718362853	1.066429875313551	0.4433357238224462	0.0	0.8011562633175257	3.671008638495495	4.0904564162250505	2.44951455826939	0.0	0.0	0.0	0.2759404299401092	0.0	0.0	0.0	0.0	4.561649465221787	0.0	2.5537233818426994	2.1159728730201826	0.0	0.0	0.8011562633175257	2.4760749184304465	0.0	0.0	0.2759404299401092	1.7415587179993097	0.0	0.0	0.2759404299401092	2.3064577428737034	3.5128447520153783	0.0	0.0	0.2759404299401092	0.0	0.4433357238224462	0.0	0.0	0.0	0.0	0.0	0.0	1.6027133908334588	2.8977337848014146	1.824075028389164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4433357238224462	0.0	0.858183771595912	0.0	0.5638602986599379	0.0	0.0	0.0	0.0	0.0	0.0	1.2520495860110559	0.0	0.0	0.0	2.9607508178622624	0.0	0.0	0.0	0.0	0.4433357238224462	0.8011562633175257	0.0	2.5537233818426994	0.2759404299401092	1.6027133908334588	0.0	0.0	0.4433357238224462	0.0	3.514498702213285	0.0	0.0
SRR11292162	0.0	0.0	1.7396434784596626	3.7576077316610816	1.9081311337830065	1.2006165046860644	0.0	0.6737451948103859	2.61077281288764	4.641595863159172	2.7710588489174053	0.0	0.28543699394878375	0.0	0.8180141314458738	0.8180141314458738	0.28543699394878375	0.0	0.0	3.9005078531130435	0.0	1.225332849805846	1.050152275954672	0.0	0.0	0.6737451948103859	1.3313916342163845	0.0	0.0	0.9261223189029066	1.5254502466085262	0.0	0.0	1.487744728540265	2.2188383422098643	2.9660894277904677	0.6737451948103859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9261223189029066	0.0	0.0	0.8180141314458738	3.2686277932904995	2.6933898086315264	1.17440817775121	0.8754234741048293	1.1465161070292165	1.050152275954672	0.0	0.0	0.5784553906746698	0.4562036420016973	0.0	1.292019092527261	0.4562036420016973	0.4562036420016973	0.0	0.0	0.0	0.0	0.0	0.0	0.28543699394878375	0.5784553906746698	0.0	0.0	3.1382236822784453	0.6737451948103859	0.5784553906746698	0.28543699394878375	0.0	0.28543699394878375	1.487744728540265	0.28543699394878375	1.292019092527261	0.28543699394878375	2.3147346312330246	0.0	0.0	0.28543699394878375	0.0	1.460656762809416	0.0	0.0
SRR11292163	0.2198241652898502	0.0	1.9665603390416133	3.4054750147440638	2.1890049993638803	1.3441029846891843	0.0	0.8801932049904806	3.522079367053219	4.3142422206571425	2.0428900347946515	0.0	0.0	0.0	0.7491490674384552	0.7491490674384552	0.5605833190199986	0.0	0.2198241652898502	4.1924864546902025	0.0	1.1713524631969965	1.8338438610311885	1.3441029846891843	2.3150914626873167	0.9497305468938634	3.0560004943057826	0.0	0.5605833190199986	1.6852210664584515	2.6654867103404194	0.0	0.0	3.08752855436028	1.7353763039160757	4.113527502878177	0.0	0.0	0.0	0.0	0.9163521438559363	0.2198241652898502	0.0	1.4956843920535785	1.8421545674174002	3.0137647642081	0.0	1.0096553174766232	3.1499565359388404	1.4156205410609612	0.47374168500061503	0.8407480287584548	0.9163521438559363	0.0	0.0	0.36508162437527614	0.0	0.47374168500061503	0.0	1.1516242344263417	0.7491490674384552	2.016158686184873	0.0	0.0	0.36508162437527614	0.0	0.0	0.0	0.8407480287584548	2.1945253534953926	0.0	0.0	3.010704415030778	1.8998801136596821	0.0	0.6329202518961301	0.0	0.5605833190199986	0.9163521438559363	0.0	1.8167295681389488	0.36508162437527614	2.1166285899080703	0.9163521438559363	0.0	0.0	0.0	3.03088854065062	0.0	0.0
SRR11292164	0.39891208844163345	0.0	1.3862640285264358	3.0499621591248927	1.7869222701034388	0.0	0.0	0.6032747514508636	2.2016379976727114	4.585299310373418	3.0811605881988253	0.0	0.0	0.0	0.7972403206138392	1.482290883376238	0.39891208844163345	0.39891208844163345	0.0	4.256209204970179	0.0	1.205637902646109	1.1628754719586947	0.0	0.0	1.4369261292906417	2.5896061798927077	0.39891208844163345	0.0	0.8464860602589682	2.7530876301871596	0.0	0.0	1.5033117580321256	2.6629547419164816	2.583678059024077	0.24373261332852664	0.0	0.0	0.0	0.24373261332852664	0.0	0.0	0.0	0.7972403206138392	0.6779722104663377	0.0	2.9577855692283648	2.9486830363226306	2.0816905731661945	1.0621762297515478	0.39891208844163345	0.39891208844163345	0.24373261332852664	0.0	0.8464860602589682	0.0	0.24373261332852664	0.0	1.2627932428814197	0.39891208844163345	0.24373261332852664	0.0	0.0	0.0	0.0	0.0	0.0	0.9675859306147361	0.0	0.0	0.0	2.79905702006375	0.0	0.0	1.0014573049440576	0.0	0.24373261332852664	1.3132939551687248	0.0	1.032877047054156	0.0	2.0360319034406515	0.0	0.0	0.0	0.0	2.2854768693957785	0.0	0.0
SRR11292165	0.3652063152346798	0.0	0.0	3.0308410226107716	1.641980628751014	0.21991127786888487	0.0	0.7975433540068243	2.8730934419478045	4.53312287020355	2.906303622509717	0.0	0.0	0.21991127786888487	0.9165448487654021	1.7249356961988371	0.0	0.0	0.0	4.342736927753934	0.0	1.4958966753815701	2.6814883771138125	0.0	0.0	0.21991127786888487	2.657593660698433	0.0	0.0	0.6330884860725721	2.989755362190457	0.0	0.0	1.4675734775288671	1.858529821118485	2.589545003169552	0.0	0.0	0.0	0.0	0.3652063152346798	0.0	0.0	0.0	1.0369767731483786	0.0	0.0	1.0625055143726079	3.168037997146304	2.2073576038179	0.6330884860725721	0.0	0.0	0.0	0.0	0.0	0.21991127786888487	0.3652063152346798	0.0	0.9499252182049114	0.21991127786888487	1.2891192086359289	0.0	0.0	0.0	0.0	0.0	0.0	1.0866165715641798	0.0	0.21991127786888487	0.0	2.6343055677960376	0.7975433540068243	0.0	0.0	0.0	0.0	1.4046998592809208	0.0	1.9966339657008312	0.47388731650833865	1.9445849335549372	0.21991127786888487	0.3652063152346798	0.3652063152346798	0.0	2.4879161206127	0.0	0.0
SRR11292166	0.5412544427792284	0.0	0.0	2.2415910133559773	1.367292264865243	0.0	0.0	0.0	2.021399076265509	4.594460655259989	2.1215667775865636	0.0	0.3499957384895931	0.0	0.6735827763300163	0.3499957384895931	0.3499957384895931	0.0	0.0	4.244207176700921	0.0	0.6735827763300163	1.2918235018572628	0.0	0.3499957384895931	0.3499957384895931	2.4835606208489454	0.0	0.0	0.3499957384895931	1.45103969390032	0.0	0.0	1.2330745614285021	0.0	2.572695585006624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8569399977682556	0.9259406427425989	0.0	0.7748669379269563	3.5900071384867243	0.3499957384895931	0.0	0.3499957384895931	1.2330745614285021	0.0	0.0	0.0	0.0	0.3499957384895931	0.0	1.6705414933823424	0.9854666320579882	0.3499957384895931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8569399977682556	0.0	0.0	3.2321543279938685	0.0	0.0	0.0	0.0	0.0	0.5412544427792284	0.0	1.7345123191819285	0.0	2.219445649682343	0.0	0.0	0.3499957384895931	0.0	0.7748669379269563	0.0	0.0
SRR11292167	0.9666127938786089	0.19051917079771835	1.420463804197139	3.5974273385695392	2.993699193618006	2.148818470903519	0.19051917079771835	1.0991297924587289	3.378962145997668	4.2391988308168775	3.1949449918837884	0.42357478177283425	0.0	0.0	2.0237755814811047	1.200524090110092	0.574418621998808	0.0	1.0796653849281221	4.447581428630296	0.19051917079771835	1.48764930758717	2.0984749834086798	1.4553544649386074	0.0	1.0796653849281221	2.785358436633032	0.0	0.0	2.0436890662697107	1.860858851213512	1.1851850572244393	0.0	2.413742001858809	1.2296666873126778	3.4992588150583117	1.169284360288919	0.0	0.0	0.19051917079771835	1.200524090110092	0.19051917079771835	0.0	1.5910220357498617	1.411284860415193	0.8486423695100886	0.3224960116054637	1.48764930758717	3.292318361564795	2.3649830294459746	0.3224960116054637	1.6031174663548402	0.6338738179228365	0.8486423695100886	1.6537289093998115	1.351720959268239	0.19051917079771835	2.1815102262681605	0.5055131330681246	1.5910220357498617	1.2296666873126778	1.48764930758717	0.0	0.0	0.3224960116054637	0.42357478177283425	0.0	0.42357478177283425	1.135622107467895	0.8812722636183293	0.42357478177283425	0.19051917079771835	3.130378684143652	2.290893975758866	0.7328241321388678	1.9222082791899084	0.6338738179228365	0.5055131330681246	1.2700126914995027	0.0	2.009973856103082	1.7735739174591088	2.5394143786615486	0.42357478177283425	1.0154174760207477	0.6338738179228365	0.9917003395805454	1.7613182809771688	0.3224960116054637	0.6861610242007883
